precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,52
1,DEM,Chrysta Castaeda,160
1,GRN,"Katija ""Kat"" Gruene",13
1,LIB,Matt Sterett,33
1,REP,"James ""Jim"" Wright",1454
2,,Over Votes,0
2,,Under Votes,68
2,DEM,Chrysta Castaeda,124
2,GRN,"Katija ""Kat"" Gruene",15
2,LIB,Matt Sterett,27
2,REP,"James ""Jim"" Wright",1243
3,,Over Votes,0
3,,Under Votes,47
3,DEM,Chrysta Castaeda,142
3,GRN,"Katija ""Kat"" Gruene",7
3,LIB,Matt Sterett,25
3,REP,"James ""Jim"" Wright",1317
4,,Over Votes,0
4,,Under Votes,24
4,DEM,Chrysta Castaeda,65
4,GRN,"Katija ""Kat"" Gruene",4
4,LIB,Matt Sterett,12
4,REP,"James ""Jim"" Wright",981
5,,Over Votes,0
5,,Under Votes,2
5,DEM,Chrysta Castaeda,8
5,GRN,"Katija ""Kat"" Gruene",1
5,LIB,Matt Sterett,1
5,REP,"James ""Jim"" Wright",83
6,,Over Votes,0
6,,Under Votes,14
6,DEM,Chrysta Castaeda,48
6,GRN,"Katija ""Kat"" Gruene",2
6,LIB,Matt Sterett,15
6,REP,"James ""Jim"" Wright",513
7,,Over Votes,0
7,,Under Votes,3
7,DEM,Chrysta Castaeda,36
7,GRN,"Katija ""Kat"" Gruene",2
7,LIB,Matt Sterett,5
7,REP,"James ""Jim"" Wright",320
