precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,55
1,DEM,Tina Clinton,175
1,REP,Kevin Patrick Yeary,1482
2,,Over Votes,0
2,,Under Votes,86
2,DEM,Tina Clinton,146
2,REP,Kevin Patrick Yeary,1245
3,,Over Votes,0
3,,Under Votes,67
3,DEM,Tina Clinton,165
3,REP,Kevin Patrick Yeary,1306
4,,Over Votes,0
4,,Under Votes,39
4,DEM,Tina Clinton,74
4,REP,Kevin Patrick Yeary,973
5,,Over Votes,0
5,,Under Votes,3
5,DEM,Tina Clinton,8
5,REP,Kevin Patrick Yeary,84
6,,Over Votes,0
6,,Under Votes,17
6,DEM,Tina Clinton,60
6,REP,Kevin Patrick Yeary,515
7,,Over Votes,0
7,,Under Votes,3
7,DEM,Tina Clinton,39
7,REP,Kevin Patrick Yeary,324
