precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,22
1,DEM,Luke Warford,269
1,GRN,Hunter Wayne Crow,20
1,LIB,Jaime Andres Diez,39
1,REP,Wayne Christian,766
2,,Over Votes,0
2,,Under Votes,53
2,DEM,Luke Warford,280
2,GRN,Hunter Wayne Crow,15
2,LIB,Jaime Andres Diez,40
2,REP,Wayne Christian,1684
3,,Over Votes,0
3,,Under Votes,24
3,DEM,Luke Warford,178
3,GRN,Hunter Wayne Crow,10
3,LIB,Jaime Andres Diez,21
3,REP,Wayne Christian,641
4,,Over Votes,0
4,,Under Votes,10
4,DEM,Luke Warford,100
4,GRN,Hunter Wayne Crow,6
4,LIB,Jaime Andres Diez,24
4,REP,Wayne Christian,617
5,,Over Votes,0
5,,Under Votes,8
5,DEM,Luke Warford,41
5,GRN,Hunter Wayne Crow,2
5,LIB,Jaime Andres Diez,8
5,REP,Wayne Christian,392
6,,Over Votes,0
6,,Under Votes,1
6,DEM,Luke Warford,38
6,GRN,Hunter Wayne Crow,0
6,LIB,Jaime Andres Diez,8
6,REP,Wayne Christian,331
7,,Over Votes,0
7,,Under Votes,7
7,DEM,Luke Warford,50
7,GRN,Hunter Wayne Crow,3
7,LIB,Jaime Andres Diez,7
7,REP,Wayne Christian,427
8,,Over Votes,0
8,,Under Votes,22
8,DEM,Luke Warford,197
8,GRN,Hunter Wayne Crow,20
8,LIB,Jaime Andres Diez,29
8,REP,Wayne Christian,781
9,,Over Votes,0
9,,Under Votes,12
9,DEM,Luke Warford,182
9,GRN,Hunter Wayne Crow,13
9,LIB,Jaime Andres Diez,23
9,REP,Wayne Christian,859
