precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,17
1,DEM,Janet T. Dudding,277
1,LIB,V. Alonzo Echevarria-Garza,43
1,REP,Glenn Hegar,779
2,,Over Votes,0
2,,Under Votes,39
2,DEM,Janet T. Dudding,297
2,LIB,V. Alonzo Echevarria-Garza,33
2,REP,Glenn Hegar,1703
3,,Over Votes,0
3,,Under Votes,20
3,DEM,Janet T. Dudding,178
3,LIB,V. Alonzo Echevarria-Garza,21
3,REP,Glenn Hegar,655
4,,Over Votes,0
4,,Under Votes,11
4,DEM,Janet T. Dudding,104
4,LIB,V. Alonzo Echevarria-Garza,21
4,REP,Glenn Hegar,621
5,,Over Votes,0
5,,Under Votes,11
5,DEM,Janet T. Dudding,45
5,LIB,V. Alonzo Echevarria-Garza,4
5,REP,Glenn Hegar,391
6,,Over Votes,0
6,,Under Votes,3
6,DEM,Janet T. Dudding,41
6,LIB,V. Alonzo Echevarria-Garza,9
6,REP,Glenn Hegar,325
7,,Over Votes,0
7,,Under Votes,7
7,DEM,Janet T. Dudding,50
7,LIB,V. Alonzo Echevarria-Garza,8
7,REP,Glenn Hegar,429
8,,Over Votes,0
8,,Under Votes,12
8,DEM,Janet T. Dudding,211
8,LIB,V. Alonzo Echevarria-Garza,26
8,REP,Glenn Hegar,800
9,,Over Votes,0
9,,Under Votes,8
9,DEM,Janet T. Dudding,194
9,LIB,V. Alonzo Echevarria-Garza,19
9,REP,Glenn Hegar,868
