precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,25
1,DEM,Robert Johnson,296
1,REP,"Jesse F. McClure, III",795
2,,Over Votes,0
2,,Under Votes,62
2,DEM,Robert Johnson,310
2,REP,"Jesse F. McClure, III",1700
3,,Over Votes,0
3,,Under Votes,33
3,DEM,Robert Johnson,189
3,REP,"Jesse F. McClure, III",652
4,,Over Votes,0
4,,Under Votes,17
4,DEM,Robert Johnson,111
4,REP,"Jesse F. McClure, III",629
5,,Over Votes,0
5,,Under Votes,12
5,DEM,Robert Johnson,47
5,REP,"Jesse F. McClure, III",392
6,,Over Votes,0
6,,Under Votes,2
6,DEM,Robert Johnson,40
6,REP,"Jesse F. McClure, III",336
7,,Over Votes,0
7,,Under Votes,12
7,DEM,Robert Johnson,53
7,REP,"Jesse F. McClure, III",429
8,,Over Votes,0
8,,Under Votes,27
8,DEM,Robert Johnson,218
8,REP,"Jesse F. McClure, III",804
9,,Over Votes,0
9,,Under Votes,17
9,DEM,Robert Johnson,207
9,REP,"Jesse F. McClure, III",865
