precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,22
1,DEM,Rosa Lopez Theofanis,303
1,REP,Lesli R. Fitzpatrick,791
2,,Over Votes,0
2,,Under Votes,68
2,DEM,Rosa Lopez Theofanis,303
2,REP,Lesli R. Fitzpatrick,1701
3,,Over Votes,0
3,,Under Votes,25
3,DEM,Rosa Lopez Theofanis,188
3,REP,Lesli R. Fitzpatrick,661
4,,Over Votes,0
4,,Under Votes,13
4,DEM,Rosa Lopez Theofanis,110
4,REP,Lesli R. Fitzpatrick,634
5,,Over Votes,0
5,,Under Votes,11
5,DEM,Rosa Lopez Theofanis,47
5,REP,Lesli R. Fitzpatrick,393
6,,Over Votes,0
6,,Under Votes,1
6,DEM,Rosa Lopez Theofanis,41
6,REP,Lesli R. Fitzpatrick,336
7,,Over Votes,0
7,,Under Votes,12
7,DEM,Rosa Lopez Theofanis,51
7,REP,Lesli R. Fitzpatrick,431
8,,Over Votes,0
8,,Under Votes,30
8,DEM,Rosa Lopez Theofanis,214
8,REP,Lesli R. Fitzpatrick,805
9,,Over Votes,0
9,,Under Votes,15
9,DEM,Rosa Lopez Theofanis,205
9,REP,Lesli R. Fitzpatrick,869
