precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,23
1,DEM,Kathy Jones-Hospod,300
1,REP,Pete Flores,793
2,,Over Votes,0
2,,Under Votes,59
2,DEM,Kathy Jones-Hospod,313
2,REP,Pete Flores,1700
3,,Over Votes,0
3,,Under Votes,22
3,DEM,Kathy Jones-Hospod,183
3,REP,Pete Flores,669
4,,Over Votes,0
4,,Under Votes,6
4,DEM,Kathy Jones-Hospod,119
4,REP,Pete Flores,632
5,,Over Votes,0
5,,Under Votes,11
5,DEM,Kathy Jones-Hospod,48
5,REP,Pete Flores,392
6,,Over Votes,0
6,,Under Votes,0
6,DEM,Kathy Jones-Hospod,43
6,REP,Pete Flores,335
7,,Over Votes,0
7,,Under Votes,12
7,DEM,Kathy Jones-Hospod,55
7,REP,Pete Flores,427
8,,Over Votes,0
8,,Under Votes,21
8,DEM,Kathy Jones-Hospod,221
8,REP,Pete Flores,807
9,,Over Votes,0
9,,Under Votes,16
9,DEM,Kathy Jones-Hospod,210
9,REP,Pete Flores,863
