precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,35
1,DEM,Staci Williams,24
1,LIB,William Bryan Strange III,3
1,REP,Jeff Boyd,106
2,,Over Votes,0
2,,Under Votes,17
2,DEM,Staci Williams,36
2,LIB,William Bryan Strange III,1
2,REP,Jeff Boyd,305
3,,Over Votes,0
3,,Under Votes,31
3,DEM,Staci Williams,36
3,LIB,William Bryan Strange III,6
3,REP,Jeff Boyd,249
4,,Over Votes,0
4,,Under Votes,45
4,DEM,Staci Williams,44
4,LIB,William Bryan Strange III,2
4,REP,Jeff Boyd,132
