precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,11
1,DEM,"Juan ""Chuy"" Hinojosa",153
1,REP,Judy Cutright,65
10,,Over Votes,1
10,,Under Votes,51
10,DEM,"Juan ""Chuy"" Hinojosa",732
10,REP,Judy Cutright,275
11,,Over Votes,0
11,,Under Votes,38
11,DEM,"Juan ""Chuy"" Hinojosa",304
11,REP,Judy Cutright,146
12,,Over Votes,1
12,,Under Votes,34
12,DEM,"Juan ""Chuy"" Hinojosa",671
12,REP,Judy Cutright,396
13,,Over Votes,0
13,,Under Votes,6
13,DEM,"Juan ""Chuy"" Hinojosa",169
13,REP,Judy Cutright,58
14,,Over Votes,0
14,,Under Votes,3
14,DEM,"Juan ""Chuy"" Hinojosa",51
14,REP,Judy Cutright,75
15,,Over Votes,0
15,,Under Votes,41
15,DEM,"Juan ""Chuy"" Hinojosa",514
15,REP,Judy Cutright,338
16,,Over Votes,0
16,,Under Votes,25
16,DEM,"Juan ""Chuy"" Hinojosa",298
16,REP,Judy Cutright,101
17,,Over Votes,0
17,,Under Votes,26
17,DEM,"Juan ""Chuy"" Hinojosa",559
17,REP,Judy Cutright,319
18,,Over Votes,1
18,,Under Votes,12
18,DEM,"Juan ""Chuy"" Hinojosa",127
18,REP,Judy Cutright,97
19,,Over Votes,0
19,,Under Votes,6
19,DEM,"Juan ""Chuy"" Hinojosa",49
19,REP,Judy Cutright,155
2,,Over Votes,0
2,,Under Votes,8
2,DEM,"Juan ""Chuy"" Hinojosa",104
2,REP,Judy Cutright,249
20,,Over Votes,0
20,,Under Votes,11
20,DEM,"Juan ""Chuy"" Hinojosa",289
20,REP,Judy Cutright,73
22,,Over Votes,0
22,,Under Votes,73
22,DEM,"Juan ""Chuy"" Hinojosa",600
22,REP,Judy Cutright,257
3,,Over Votes,0
3,,Under Votes,27
3,DEM,"Juan ""Chuy"" Hinojosa",191
3,REP,Judy Cutright,627
4,,Over Votes,0
4,,Under Votes,51
4,DEM,"Juan ""Chuy"" Hinojosa",409
4,REP,Judy Cutright,288
5,,Over Votes,0
5,,Under Votes,7
5,DEM,"Juan ""Chuy"" Hinojosa",98
5,REP,Judy Cutright,47
6,,Over Votes,0
6,,Under Votes,50
6,DEM,"Juan ""Chuy"" Hinojosa",352
6,REP,Judy Cutright,172
7,,Over Votes,0
7,,Under Votes,57
7,DEM,"Juan ""Chuy"" Hinojosa",751
7,REP,Judy Cutright,751
8,,Over Votes,0
8,,Under Votes,78
8,DEM,"Juan ""Chuy"" Hinojosa",624
8,REP,Judy Cutright,1366
9,,Over Votes,0
9,,Under Votes,25
9,DEM,"Juan ""Chuy"" Hinojosa",207
9,REP,Judy Cutright,115
