precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,11
1,DEM,Amy Clark Meachum,137
1,LIB,Mark Ash,7
1,REP,Nathan Hecht,74
10,,Over Votes,3
10,,Under Votes,75
10,DEM,Amy Clark Meachum,629
10,LIB,Mark Ash,31
10,REP,Nathan Hecht,321
11,,Over Votes,0
11,,Under Votes,55
11,DEM,Amy Clark Meachum,251
11,LIB,Mark Ash,10
11,REP,Nathan Hecht,172
12,,Over Votes,0
12,,Under Votes,52
12,DEM,Amy Clark Meachum,571
12,LIB,Mark Ash,22
12,REP,Nathan Hecht,457
13,,Over Votes,0
13,,Under Votes,13
13,DEM,Amy Clark Meachum,160
13,LIB,Mark Ash,2
13,REP,Nathan Hecht,58
14,,Over Votes,0
14,,Under Votes,3
14,DEM,Amy Clark Meachum,41
14,LIB,Mark Ash,6
14,REP,Nathan Hecht,79
15,,Over Votes,0
15,,Under Votes,64
15,DEM,Amy Clark Meachum,439
15,LIB,Mark Ash,18
15,REP,Nathan Hecht,372
16,,Over Votes,1
16,,Under Votes,33
16,DEM,Amy Clark Meachum,259
16,LIB,Mark Ash,12
16,REP,Nathan Hecht,119
17,,Over Votes,1
17,,Under Votes,43
17,DEM,Amy Clark Meachum,484
17,LIB,Mark Ash,17
17,REP,Nathan Hecht,359
18,,Over Votes,0
18,,Under Votes,23
18,DEM,Amy Clark Meachum,103
18,LIB,Mark Ash,7
18,REP,Nathan Hecht,104
19,,Over Votes,0
19,,Under Votes,10
19,DEM,Amy Clark Meachum,42
19,LIB,Mark Ash,2
19,REP,Nathan Hecht,156
2,,Over Votes,0
2,,Under Votes,10
2,DEM,Amy Clark Meachum,88
2,LIB,Mark Ash,6
2,REP,Nathan Hecht,257
20,,Over Votes,0
20,,Under Votes,15
20,DEM,Amy Clark Meachum,261
20,LIB,Mark Ash,6
20,REP,Nathan Hecht,91
22,,Over Votes,0
22,,Under Votes,88
22,DEM,Amy Clark Meachum,526
22,LIB,Mark Ash,14
22,REP,Nathan Hecht,302
3,,Over Votes,0
3,,Under Votes,25
3,DEM,Amy Clark Meachum,173
3,LIB,Mark Ash,7
3,REP,Nathan Hecht,640
4,,Over Votes,0
4,,Under Votes,71
4,DEM,Amy Clark Meachum,342
4,LIB,Mark Ash,14
4,REP,Nathan Hecht,321
5,,Over Votes,0
5,,Under Votes,11
5,DEM,Amy Clark Meachum,86
5,LIB,Mark Ash,8
5,REP,Nathan Hecht,47
6,,Over Votes,0
6,,Under Votes,55
6,DEM,Amy Clark Meachum,313
6,LIB,Mark Ash,10
6,REP,Nathan Hecht,196
7,,Over Votes,0
7,,Under Votes,62
7,DEM,Amy Clark Meachum,640
7,LIB,Mark Ash,35
7,REP,Nathan Hecht,822
8,,Over Votes,0
8,,Under Votes,91
8,DEM,Amy Clark Meachum,500
8,LIB,Mark Ash,41
8,REP,Nathan Hecht,1436
9,,Over Votes,0
9,,Under Votes,30
9,DEM,Amy Clark Meachum,180
9,LIB,Mark Ash,7
9,REP,Nathan Hecht,130
