precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,10
1,DEM,Chrysta Castaeda,140
1,GRN,"Katija ""Kat"" Gruene",2
1,LIB,Matt Sterett,3
1,REP,"James ""Jim"" Wright",74
10,,Over Votes,4
10,,Under Votes,65
10,DEM,Chrysta Castaeda,633
10,GRN,"Katija ""Kat"" Gruene",5
10,LIB,Matt Sterett,11
10,REP,"James ""Jim"" Wright",341
11,,Over Votes,0
11,,Under Votes,54
11,DEM,Chrysta Castaeda,239
11,GRN,"Katija ""Kat"" Gruene",3
11,LIB,Matt Sterett,8
11,REP,"James ""Jim"" Wright",184
12,,Over Votes,0
12,,Under Votes,47
12,DEM,Chrysta Castaeda,551
12,GRN,"Katija ""Kat"" Gruene",13
12,LIB,Matt Sterett,17
12,REP,"James ""Jim"" Wright",474
13,,Over Votes,0
13,,Under Votes,13
13,DEM,Chrysta Castaeda,153
13,GRN,"Katija ""Kat"" Gruene",2
13,LIB,Matt Sterett,3
13,REP,"James ""Jim"" Wright",62
14,,Over Votes,0
14,,Under Votes,4
14,DEM,Chrysta Castaeda,46
14,GRN,"Katija ""Kat"" Gruene",1
14,LIB,Matt Sterett,4
14,REP,"James ""Jim"" Wright",74
15,,Over Votes,0
15,,Under Votes,58
15,DEM,Chrysta Castaeda,435
15,GRN,"Katija ""Kat"" Gruene",7
15,LIB,Matt Sterett,11
15,REP,"James ""Jim"" Wright",382
16,,Over Votes,0
16,,Under Votes,27
16,DEM,Chrysta Castaeda,268
16,GRN,"Katija ""Kat"" Gruene",7
16,LIB,Matt Sterett,3
16,REP,"James ""Jim"" Wright",119
17,,Over Votes,1
17,,Under Votes,39
17,DEM,Chrysta Castaeda,490
17,GRN,"Katija ""Kat"" Gruene",3
17,LIB,Matt Sterett,11
17,REP,"James ""Jim"" Wright",360
18,,Over Votes,0
18,,Under Votes,17
18,DEM,Chrysta Castaeda,97
18,GRN,"Katija ""Kat"" Gruene",4
18,LIB,Matt Sterett,5
18,REP,"James ""Jim"" Wright",114
19,,Over Votes,0
19,,Under Votes,8
19,DEM,Chrysta Castaeda,42
19,GRN,"Katija ""Kat"" Gruene",2
19,LIB,Matt Sterett,4
19,REP,"James ""Jim"" Wright",154
2,,Over Votes,0
2,,Under Votes,15
2,DEM,Chrysta Castaeda,77
2,GRN,"Katija ""Kat"" Gruene",1
2,LIB,Matt Sterett,8
2,REP,"James ""Jim"" Wright",260
20,,Over Votes,0
20,,Under Votes,9
20,DEM,Chrysta Castaeda,258
20,GRN,"Katija ""Kat"" Gruene",4
20,LIB,Matt Sterett,3
20,REP,"James ""Jim"" Wright",99
22,,Over Votes,2
22,,Under Votes,82
22,DEM,Chrysta Castaeda,514
22,GRN,"Katija ""Kat"" Gruene",4
22,LIB,Matt Sterett,12
22,REP,"James ""Jim"" Wright",316
3,,Over Votes,0
3,,Under Votes,22
3,DEM,Chrysta Castaeda,166
3,GRN,"Katija ""Kat"" Gruene",2
3,LIB,Matt Sterett,10
3,REP,"James ""Jim"" Wright",645
4,,Over Votes,0
4,,Under Votes,60
4,DEM,Chrysta Castaeda,323
4,GRN,"Katija ""Kat"" Gruene",5
4,LIB,Matt Sterett,7
4,REP,"James ""Jim"" Wright",353
5,,Over Votes,0
5,,Under Votes,9
5,DEM,Chrysta Castaeda,83
5,GRN,"Katija ""Kat"" Gruene",1
5,LIB,Matt Sterett,3
5,REP,"James ""Jim"" Wright",56
6,,Over Votes,1
6,,Under Votes,50
6,DEM,Chrysta Castaeda,294
6,GRN,"Katija ""Kat"" Gruene",7
6,LIB,Matt Sterett,10
6,REP,"James ""Jim"" Wright",212
7,,Over Votes,0
7,,Under Votes,54
7,DEM,Chrysta Castaeda,626
7,GRN,"Katija ""Kat"" Gruene",15
7,LIB,Matt Sterett,15
7,REP,"James ""Jim"" Wright",849
8,,Over Votes,3
8,,Under Votes,69
8,DEM,Chrysta Castaeda,498
8,GRN,"Katija ""Kat"" Gruene",17
8,LIB,Matt Sterett,25
8,REP,"James ""Jim"" Wright",1456
9,,Over Votes,0
9,,Under Votes,28
9,DEM,Chrysta Castaeda,175
9,GRN,"Katija ""Kat"" Gruene",3
9,LIB,Matt Sterett,4
9,REP,"James ""Jim"" Wright",137
