precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,54
1,DEM,Carlos Omar Garcia,175
10,,Over Votes,0
10,,Under Votes,226
10,DEM,Carlos Omar Garcia,833
11,,Over Votes,0
11,,Under Votes,155
11,DEM,Carlos Omar Garcia,333
12,,Over Votes,0
12,,Under Votes,241
12,DEM,Carlos Omar Garcia,861
13,,Over Votes,0
13,,Under Votes,49
13,DEM,Carlos Omar Garcia,184
14,,Over Votes,0
14,,Under Votes,43
14,DEM,Carlos Omar Garcia,86
15,,Over Votes,0
15,,Under Votes,224
15,DEM,Carlos Omar Garcia,669
16,,Over Votes,0
16,,Under Votes,88
16,DEM,Carlos Omar Garcia,336
17,,Over Votes,0
17,,Under Votes,200
17,DEM,Carlos Omar Garcia,704
18,,Over Votes,0
18,,Under Votes,78
18,DEM,Carlos Omar Garcia,159
19,,Over Votes,0
19,,Under Votes,94
19,DEM,Carlos Omar Garcia,116
2,,Over Votes,0
2,,Under Votes,181
2,DEM,Carlos Omar Garcia,180
20,,Over Votes,0
20,,Under Votes,54
20,DEM,Carlos Omar Garcia,319
22,,Over Votes,0
22,,Under Votes,216
22,DEM,Carlos Omar Garcia,714
3,,Over Votes,0
3,,Under Votes,445
3,DEM,Carlos Omar Garcia,400
4,,Over Votes,0
4,,Under Votes,244
4,DEM,Carlos Omar Garcia,504
5,,Over Votes,0
5,,Under Votes,43
5,DEM,Carlos Omar Garcia,109
6,,Over Votes,0
6,,Under Votes,156
6,DEM,Carlos Omar Garcia,418
7,,Over Votes,0
7,,Under Votes,476
7,DEM,Carlos Omar Garcia,1083
8,,Over Votes,0
8,,Under Votes,881
8,DEM,Carlos Omar Garcia,1187
9,,Over Votes,0
9,,Under Votes,94
9,DEM,Carlos Omar Garcia,253
