precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,3
1,DEM,Rochelle Mercedes Garza,69
1,LIB,Mark Ash,2
1,REP,Ken Paxton,51
10,,Over Votes,0
10,,Under Votes,12
10,DEM,Rochelle Mercedes Garza,603
10,LIB,Mark Ash,22
10,REP,Ken Paxton,659
11,,Over Votes,0
11,,Under Votes,14
11,DEM,Rochelle Mercedes Garza,410
11,LIB,Mark Ash,5
11,REP,Ken Paxton,137
12,,Over Votes,0
12,,Under Votes,11
12,DEM,Rochelle Mercedes Garza,444
12,LIB,Mark Ash,7
12,REP,Ken Paxton,86
13,,Over Votes,0
13,,Under Votes,10
13,DEM,Rochelle Mercedes Garza,501
13,LIB,Mark Ash,7
13,REP,Ken Paxton,25
14,,Over Votes,0
14,,Under Votes,8
14,DEM,Rochelle Mercedes Garza,238
14,LIB,Mark Ash,16
14,REP,Ken Paxton,635
15,,Over Votes,0
15,,Under Votes,15
15,DEM,Rochelle Mercedes Garza,316
15,LIB,Mark Ash,51
15,REP,Ken Paxton,2091
16,,Over Votes,0
16,,Under Votes,8
16,DEM,Rochelle Mercedes Garza,373
16,LIB,Mark Ash,11
16,REP,Ken Paxton,71
17,,Over Votes,0
17,,Under Votes,3
17,DEM,Rochelle Mercedes Garza,76
17,LIB,Mark Ash,23
17,REP,Ken Paxton,702
18,,Over Votes,0
18,,Under Votes,10
18,DEM,Rochelle Mercedes Garza,363
18,LIB,Mark Ash,12
18,REP,Ken Paxton,55
19,,Over Votes,0
19,,Under Votes,19
19,DEM,Rochelle Mercedes Garza,353
19,LIB,Mark Ash,56
19,REP,Ken Paxton,1723
2,,Over Votes,0
2,,Under Votes,5
2,DEM,Rochelle Mercedes Garza,139
2,LIB,Mark Ash,5
2,REP,Ken Paxton,47
20,,Over Votes,0
20,,Under Votes,3
20,DEM,Rochelle Mercedes Garza,108
20,LIB,Mark Ash,7
20,REP,Ken Paxton,63
21,,Over Votes,0
21,,Under Votes,20
21,DEM,Rochelle Mercedes Garza,227
21,LIB,Mark Ash,37
21,REP,Ken Paxton,661
22,,Over Votes,0
22,,Under Votes,1
22,DEM,Rochelle Mercedes Garza,61
22,LIB,Mark Ash,2
22,REP,Ken Paxton,42
23,,Over Votes,0
23,,Under Votes,17
23,DEM,Rochelle Mercedes Garza,336
23,LIB,Mark Ash,32
23,REP,Ken Paxton,743
24,,Over Votes,0
24,,Under Votes,12
24,DEM,Rochelle Mercedes Garza,171
24,LIB,Mark Ash,31
24,REP,Ken Paxton,1021
25,,Over Votes,1
25,,Under Votes,14
25,DEM,Rochelle Mercedes Garza,285
25,LIB,Mark Ash,34
25,REP,Ken Paxton,910
26,,Over Votes,0
26,,Under Votes,16
26,DEM,Rochelle Mercedes Garza,228
26,LIB,Mark Ash,26
26,REP,Ken Paxton,1307
27,,Over Votes,0
27,,Under Votes,17
27,DEM,Rochelle Mercedes Garza,269
27,LIB,Mark Ash,22
27,REP,Ken Paxton,549
28,,Over Votes,0
28,,Under Votes,25
28,DEM,Rochelle Mercedes Garza,320
28,LIB,Mark Ash,38
28,REP,Ken Paxton,1707
29,,Over Votes,0
29,,Under Votes,5
29,DEM,Rochelle Mercedes Garza,169
29,LIB,Mark Ash,22
29,REP,Ken Paxton,719
3,,Over Votes,0
3,,Under Votes,25
3,DEM,Rochelle Mercedes Garza,393
3,LIB,Mark Ash,41
3,REP,Ken Paxton,945
30,,Over Votes,0
30,,Under Votes,21
30,DEM,Rochelle Mercedes Garza,372
30,LIB,Mark Ash,61
30,REP,Ken Paxton,1901
31,,Over Votes,0
31,,Under Votes,15
31,DEM,Rochelle Mercedes Garza,256
31,LIB,Mark Ash,46
31,REP,Ken Paxton,1619
32,,Over Votes,0
32,,Under Votes,2
32,DEM,Rochelle Mercedes Garza,97
32,LIB,Mark Ash,10
32,REP,Ken Paxton,212
33,,Over Votes,0
33,,Under Votes,12
33,DEM,Rochelle Mercedes Garza,111
33,LIB,Mark Ash,9
33,REP,Ken Paxton,476
34,,Over Votes,0
34,,Under Votes,8
34,DEM,Rochelle Mercedes Garza,394
34,LIB,Mark Ash,11
34,REP,Ken Paxton,124
35,,Over Votes,0
35,,Under Votes,14
35,DEM,Rochelle Mercedes Garza,606
35,LIB,Mark Ash,24
35,REP,Ken Paxton,562
36,,Over Votes,0
36,,Under Votes,12
36,DEM,Rochelle Mercedes Garza,730
36,LIB,Mark Ash,26
36,REP,Ken Paxton,238
37,,Over Votes,0
37,,Under Votes,10
37,DEM,Rochelle Mercedes Garza,189
37,LIB,Mark Ash,23
37,REP,Ken Paxton,922
38,,Over Votes,0
38,,Under Votes,23
38,DEM,Rochelle Mercedes Garza,356
38,LIB,Mark Ash,39
38,REP,Ken Paxton,838
39,,Over Votes,0
39,,Under Votes,4
39,DEM,Rochelle Mercedes Garza,99
39,LIB,Mark Ash,3
39,REP,Ken Paxton,64
4,,Over Votes,0
4,,Under Votes,15
4,DEM,Rochelle Mercedes Garza,262
4,LIB,Mark Ash,12
4,REP,Ken Paxton,338
40,,Over Votes,0
40,,Under Votes,37
40,DEM,Rochelle Mercedes Garza,395
40,LIB,Mark Ash,64
40,REP,Ken Paxton,1979
41,,Over Votes,0
41,,Under Votes,29
41,DEM,Rochelle Mercedes Garza,349
41,LIB,Mark Ash,46
41,REP,Ken Paxton,2178
42,,Over Votes,0
42,,Under Votes,20
42,DEM,Rochelle Mercedes Garza,411
42,LIB,Mark Ash,50
42,REP,Ken Paxton,2067
43,,Over Votes,0
43,,Under Votes,18
43,DEM,Rochelle Mercedes Garza,250
43,LIB,Mark Ash,37
43,REP,Ken Paxton,473
44,,Over Votes,0
44,,Under Votes,23
44,DEM,Rochelle Mercedes Garza,629
44,LIB,Mark Ash,35
44,REP,Ken Paxton,1219
45,,Over Votes,0
45,,Under Votes,19
45,DEM,Rochelle Mercedes Garza,147
45,LIB,Mark Ash,15
45,REP,Ken Paxton,1144
46,,Over Votes,0
46,,Under Votes,5
46,DEM,Rochelle Mercedes Garza,138
46,LIB,Mark Ash,10
46,REP,Ken Paxton,421
47,,Over Votes,0
47,,Under Votes,3
47,DEM,Rochelle Mercedes Garza,73
47,LIB,Mark Ash,5
47,REP,Ken Paxton,151
48,,Over Votes,0
48,,Under Votes,6
48,DEM,Rochelle Mercedes Garza,137
48,LIB,Mark Ash,5
48,REP,Ken Paxton,196
49,,Over Votes,0
49,,Under Votes,4
49,DEM,Rochelle Mercedes Garza,82
49,LIB,Mark Ash,18
49,REP,Ken Paxton,699
5,,Over Votes,0
5,,Under Votes,17
5,DEM,Rochelle Mercedes Garza,265
5,LIB,Mark Ash,38
5,REP,Ken Paxton,2143
50,,Over Votes,0
50,,Under Votes,18
50,DEM,Rochelle Mercedes Garza,313
50,LIB,Mark Ash,40
50,REP,Ken Paxton,1008
51,,Over Votes,0
51,,Under Votes,24
51,DEM,Rochelle Mercedes Garza,434
51,LIB,Mark Ash,36
51,REP,Ken Paxton,1174
52,,Over Votes,0
52,,Under Votes,12
52,DEM,Rochelle Mercedes Garza,183
52,LIB,Mark Ash,19
52,REP,Ken Paxton,1314
53,,Over Votes,0
53,,Under Votes,1
53,DEM,Rochelle Mercedes Garza,28
53,LIB,Mark Ash,2
53,REP,Ken Paxton,164
54,,Over Votes,0
54,,Under Votes,20
54,DEM,Rochelle Mercedes Garza,427
54,LIB,Mark Ash,49
54,REP,Ken Paxton,1205
55,,Over Votes,0
55,,Under Votes,4
55,DEM,Rochelle Mercedes Garza,333
55,LIB,Mark Ash,25
55,REP,Ken Paxton,416
56,,Over Votes,0
56,,Under Votes,26
56,DEM,Rochelle Mercedes Garza,458
56,LIB,Mark Ash,49
56,REP,Ken Paxton,1369
57,,Over Votes,0
57,,Under Votes,8
57,DEM,Rochelle Mercedes Garza,99
57,LIB,Mark Ash,10
57,REP,Ken Paxton,365
58,,Over Votes,0
58,,Under Votes,37
58,DEM,Rochelle Mercedes Garza,537
58,LIB,Mark Ash,64
58,REP,Ken Paxton,1731
59,,Over Votes,0
59,,Under Votes,31
59,DEM,Rochelle Mercedes Garza,462
59,LIB,Mark Ash,46
59,REP,Ken Paxton,1556
6,,Over Votes,0
6,,Under Votes,5
6,DEM,Rochelle Mercedes Garza,74
6,LIB,Mark Ash,19
6,REP,Ken Paxton,456
60,,Over Votes,0
60,,Under Votes,2
60,DEM,Rochelle Mercedes Garza,74
60,LIB,Mark Ash,3
60,REP,Ken Paxton,98
61,,Over Votes,0
61,,Under Votes,18
61,DEM,Rochelle Mercedes Garza,445
61,LIB,Mark Ash,36
61,REP,Ken Paxton,535
66,,Over Votes,0
66,,Under Votes,11
66,DEM,Rochelle Mercedes Garza,132
66,LIB,Mark Ash,9
66,REP,Ken Paxton,200
7,,Over Votes,0
7,,Under Votes,16
7,DEM,Rochelle Mercedes Garza,194
7,LIB,Mark Ash,17
7,REP,Ken Paxton,749
71,,Over Votes,0
71,,Under Votes,34
71,DEM,Rochelle Mercedes Garza,489
71,LIB,Mark Ash,72
71,REP,Ken Paxton,2093
73,,Over Votes,0
73,,Under Votes,4
73,DEM,Rochelle Mercedes Garza,107
73,LIB,Mark Ash,8
73,REP,Ken Paxton,178
74,,Over Votes,0
74,,Under Votes,4
74,DEM,Rochelle Mercedes Garza,85
74,LIB,Mark Ash,12
74,REP,Ken Paxton,329
75,,Over Votes,0
75,,Under Votes,17
75,DEM,Rochelle Mercedes Garza,227
75,LIB,Mark Ash,50
75,REP,Ken Paxton,1766
76,,Over Votes,0
76,,Under Votes,6
76,DEM,Rochelle Mercedes Garza,139
76,LIB,Mark Ash,4
76,REP,Ken Paxton,63
77,,Over Votes,0
77,,Under Votes,3
77,DEM,Rochelle Mercedes Garza,118
77,LIB,Mark Ash,6
77,REP,Ken Paxton,193
79,,Over Votes,0
79,,Under Votes,19
79,DEM,Rochelle Mercedes Garza,408
79,LIB,Mark Ash,50
79,REP,Ken Paxton,1705
8,,Over Votes,0
8,,Under Votes,3
8,DEM,Rochelle Mercedes Garza,128
8,LIB,Mark Ash,14
8,REP,Ken Paxton,644
81,,Over Votes,0
81,,Under Votes,0
81,DEM,Rochelle Mercedes Garza,61
81,LIB,Mark Ash,3
81,REP,Ken Paxton,45
82,,Over Votes,0
82,,Under Votes,0
82,DEM,Rochelle Mercedes Garza,5
82,LIB,Mark Ash,1
82,REP,Ken Paxton,7
85,,Over Votes,0
85,,Under Votes,6
85,DEM,Rochelle Mercedes Garza,78
85,LIB,Mark Ash,10
85,REP,Ken Paxton,618
9,,Over Votes,0
9,,Under Votes,1
9,DEM,Rochelle Mercedes Garza,72
9,LIB,Mark Ash,1
9,REP,Ken Paxton,31
