precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,3
1,,Write-in,0
1,DEM,Jay Kleberg,70
1,GRN,"Alfred Molison, Jr.",1
1,REP,Dawn Buckingham,51
10,,Over Votes,0
10,,Under Votes,15
10,,Write-in,1
10,DEM,Jay Kleberg,602
10,GRN,"Alfred Molison, Jr.",14
10,REP,Dawn Buckingham,664
11,,Over Votes,0
11,,Under Votes,13
11,,Write-in,0
11,DEM,Jay Kleberg,411
11,GRN,"Alfred Molison, Jr.",7
11,REP,Dawn Buckingham,135
12,,Over Votes,0
12,,Under Votes,10
12,,Write-in,0
12,DEM,Jay Kleberg,448
12,GRN,"Alfred Molison, Jr.",5
12,REP,Dawn Buckingham,85
13,,Over Votes,0
13,,Under Votes,10
13,,Write-in,0
13,DEM,Jay Kleberg,502
13,GRN,"Alfred Molison, Jr.",7
13,REP,Dawn Buckingham,24
14,,Over Votes,1
14,,Under Votes,15
14,,Write-in,0
14,DEM,Jay Kleberg,233
14,GRN,"Alfred Molison, Jr.",8
14,REP,Dawn Buckingham,640
15,,Over Votes,0
15,,Under Votes,32
15,,Write-in,0
15,DEM,Jay Kleberg,317
15,GRN,"Alfred Molison, Jr.",16
15,REP,Dawn Buckingham,2108
16,,Over Votes,0
16,,Under Votes,10
16,,Write-in,0
16,DEM,Jay Kleberg,379
16,GRN,"Alfred Molison, Jr.",7
16,REP,Dawn Buckingham,67
17,,Over Votes,0
17,,Under Votes,8
17,,Write-in,2
17,DEM,Jay Kleberg,80
17,GRN,"Alfred Molison, Jr.",7
17,REP,Dawn Buckingham,707
18,,Over Votes,1
18,,Under Votes,14
18,,Write-in,0
18,DEM,Jay Kleberg,364
18,GRN,"Alfred Molison, Jr.",3
18,REP,Dawn Buckingham,58
19,,Over Votes,0
19,,Under Votes,35
19,,Write-in,2
19,DEM,Jay Kleberg,352
19,GRN,"Alfred Molison, Jr.",19
19,REP,Dawn Buckingham,1743
2,,Over Votes,0
2,,Under Votes,7
2,,Write-in,0
2,DEM,Jay Kleberg,139
2,GRN,"Alfred Molison, Jr.",2
2,REP,Dawn Buckingham,48
20,,Over Votes,0
20,,Under Votes,7
20,,Write-in,1
20,DEM,Jay Kleberg,103
20,GRN,"Alfred Molison, Jr.",6
20,REP,Dawn Buckingham,64
21,,Over Votes,0
21,,Under Votes,17
21,,Write-in,0
21,DEM,Jay Kleberg,224
21,GRN,"Alfred Molison, Jr.",14
21,REP,Dawn Buckingham,690
22,,Over Votes,0
22,,Under Votes,1
22,,Write-in,0
22,DEM,Jay Kleberg,60
22,GRN,"Alfred Molison, Jr.",2
22,REP,Dawn Buckingham,43
23,,Over Votes,0
23,,Under Votes,21
23,,Write-in,1
23,DEM,Jay Kleberg,331
23,GRN,"Alfred Molison, Jr.",21
23,REP,Dawn Buckingham,754
24,,Over Votes,0
24,,Under Votes,20
24,,Write-in,1
24,DEM,Jay Kleberg,188
24,GRN,"Alfred Molison, Jr.",14
24,REP,Dawn Buckingham,1012
25,,Over Votes,0
25,,Under Votes,21
25,,Write-in,1
25,DEM,Jay Kleberg,276
25,GRN,"Alfred Molison, Jr.",16
25,REP,Dawn Buckingham,930
26,,Over Votes,0
26,,Under Votes,19
26,,Write-in,1
26,DEM,Jay Kleberg,234
26,GRN,"Alfred Molison, Jr.",12
26,REP,Dawn Buckingham,1311
27,,Over Votes,0
27,,Under Votes,23
27,,Write-in,1
27,DEM,Jay Kleberg,277
27,GRN,"Alfred Molison, Jr.",8
27,REP,Dawn Buckingham,548
28,,Over Votes,0
28,,Under Votes,39
28,,Write-in,0
28,DEM,Jay Kleberg,328
28,GRN,"Alfred Molison, Jr.",16
28,REP,Dawn Buckingham,1707
29,,Over Votes,0
29,,Under Votes,13
29,,Write-in,0
29,DEM,Jay Kleberg,176
29,GRN,"Alfred Molison, Jr.",14
29,REP,Dawn Buckingham,712
3,,Over Votes,0
3,,Under Votes,38
3,,Write-in,1
3,DEM,Jay Kleberg,390
3,GRN,"Alfred Molison, Jr.",13
3,REP,Dawn Buckingham,962
30,,Over Votes,0
30,,Under Votes,31
30,,Write-in,2
30,DEM,Jay Kleberg,381
30,GRN,"Alfred Molison, Jr.",30
30,REP,Dawn Buckingham,1911
31,,Over Votes,0
31,,Under Votes,34
31,,Write-in,3
31,DEM,Jay Kleberg,253
31,GRN,"Alfred Molison, Jr.",17
31,REP,Dawn Buckingham,1629
32,,Over Votes,0
32,,Under Votes,6
32,,Write-in,0
32,DEM,Jay Kleberg,103
32,GRN,"Alfred Molison, Jr.",2
32,REP,Dawn Buckingham,210
33,,Over Votes,0
33,,Under Votes,16
33,,Write-in,0
33,DEM,Jay Kleberg,107
33,GRN,"Alfred Molison, Jr.",6
33,REP,Dawn Buckingham,479
34,,Over Votes,0
34,,Under Votes,8
34,,Write-in,0
34,DEM,Jay Kleberg,406
34,GRN,"Alfred Molison, Jr.",4
34,REP,Dawn Buckingham,119
35,,Over Votes,0
35,,Under Votes,23
35,,Write-in,1
35,DEM,Jay Kleberg,605
35,GRN,"Alfred Molison, Jr.",8
35,REP,Dawn Buckingham,569
36,,Over Votes,0
36,,Under Votes,19
36,,Write-in,0
36,DEM,Jay Kleberg,739
36,GRN,"Alfred Molison, Jr.",16
36,REP,Dawn Buckingham,232
37,,Over Votes,0
37,,Under Votes,15
37,,Write-in,1
37,DEM,Jay Kleberg,186
37,GRN,"Alfred Molison, Jr.",7
37,REP,Dawn Buckingham,935
38,,Over Votes,0
38,,Under Votes,32
38,,Write-in,0
38,DEM,Jay Kleberg,350
38,GRN,"Alfred Molison, Jr.",9
38,REP,Dawn Buckingham,865
39,,Over Votes,0
39,,Under Votes,4
39,,Write-in,0
39,DEM,Jay Kleberg,102
39,GRN,"Alfred Molison, Jr.",1
39,REP,Dawn Buckingham,63
4,,Over Votes,0
4,,Under Votes,19
4,,Write-in,1
4,DEM,Jay Kleberg,256
4,GRN,"Alfred Molison, Jr.",11
4,REP,Dawn Buckingham,340
40,,Over Votes,2
40,,Under Votes,47
40,,Write-in,1
40,DEM,Jay Kleberg,397
40,GRN,"Alfred Molison, Jr.",20
40,REP,Dawn Buckingham,2008
41,,Over Votes,0
41,,Under Votes,42
41,,Write-in,2
41,DEM,Jay Kleberg,345
41,GRN,"Alfred Molison, Jr.",15
41,REP,Dawn Buckingham,2198
42,,Over Votes,0
42,,Under Votes,37
42,,Write-in,0
42,DEM,Jay Kleberg,422
42,GRN,"Alfred Molison, Jr.",31
42,REP,Dawn Buckingham,2058
43,,Over Votes,0
43,,Under Votes,20
43,,Write-in,1
43,DEM,Jay Kleberg,241
43,GRN,"Alfred Molison, Jr.",11
43,REP,Dawn Buckingham,505
44,,Over Votes,0
44,,Under Votes,28
44,,Write-in,1
44,DEM,Jay Kleberg,640
44,GRN,"Alfred Molison, Jr.",20
44,REP,Dawn Buckingham,1217
45,,Over Votes,0
45,,Under Votes,18
45,,Write-in,1
45,DEM,Jay Kleberg,146
45,GRN,"Alfred Molison, Jr.",8
45,REP,Dawn Buckingham,1152
46,,Over Votes,0
46,,Under Votes,6
46,,Write-in,0
46,DEM,Jay Kleberg,139
46,GRN,"Alfred Molison, Jr.",7
46,REP,Dawn Buckingham,422
47,,Over Votes,0
47,,Under Votes,3
47,,Write-in,0
47,DEM,Jay Kleberg,74
47,GRN,"Alfred Molison, Jr.",1
47,REP,Dawn Buckingham,154
48,,Over Votes,0
48,,Under Votes,9
48,,Write-in,0
48,DEM,Jay Kleberg,136
48,GRN,"Alfred Molison, Jr.",5
48,REP,Dawn Buckingham,194
49,,Over Votes,0
49,,Under Votes,7
49,,Write-in,1
49,DEM,Jay Kleberg,81
49,GRN,"Alfred Molison, Jr.",9
49,REP,Dawn Buckingham,705
5,,Over Votes,0
5,,Under Votes,25
5,,Write-in,0
5,DEM,Jay Kleberg,271
5,GRN,"Alfred Molison, Jr.",16
5,REP,Dawn Buckingham,2151
50,,Over Votes,1
50,,Under Votes,19
50,,Write-in,2
50,DEM,Jay Kleberg,310
50,GRN,"Alfred Molison, Jr.",13
50,REP,Dawn Buckingham,1034
51,,Over Votes,0
51,,Under Votes,32
51,,Write-in,0
51,DEM,Jay Kleberg,428
51,GRN,"Alfred Molison, Jr.",16
51,REP,Dawn Buckingham,1192
52,,Over Votes,0
52,,Under Votes,16
52,,Write-in,0
52,DEM,Jay Kleberg,197
52,GRN,"Alfred Molison, Jr.",8
52,REP,Dawn Buckingham,1307
53,,Over Votes,0
53,,Under Votes,2
53,,Write-in,0
53,DEM,Jay Kleberg,34
53,GRN,"Alfred Molison, Jr.",1
53,REP,Dawn Buckingham,158
54,,Over Votes,0
54,,Under Votes,32
54,,Write-in,0
54,DEM,Jay Kleberg,434
54,GRN,"Alfred Molison, Jr.",21
54,REP,Dawn Buckingham,1214
55,,Over Votes,0
55,,Under Votes,10
55,,Write-in,0
55,DEM,Jay Kleberg,332
55,GRN,"Alfred Molison, Jr.",12
55,REP,Dawn Buckingham,424
56,,Over Votes,0
56,,Under Votes,38
56,,Write-in,0
56,DEM,Jay Kleberg,443
56,GRN,"Alfred Molison, Jr.",19
56,REP,Dawn Buckingham,1402
57,,Over Votes,0
57,,Under Votes,14
57,,Write-in,0
57,DEM,Jay Kleberg,93
57,GRN,"Alfred Molison, Jr.",4
57,REP,Dawn Buckingham,371
58,,Over Votes,0
58,,Under Votes,53
58,,Write-in,0
58,DEM,Jay Kleberg,505
58,GRN,"Alfred Molison, Jr.",28
58,REP,Dawn Buckingham,1783
59,,Over Votes,0
59,,Under Votes,25
59,,Write-in,1
59,DEM,Jay Kleberg,450
59,GRN,"Alfred Molison, Jr.",13
59,REP,Dawn Buckingham,1606
6,,Over Votes,0
6,,Under Votes,8
6,,Write-in,0
6,DEM,Jay Kleberg,84
6,GRN,"Alfred Molison, Jr.",6
6,REP,Dawn Buckingham,456
60,,Over Votes,0
60,,Under Votes,4
60,,Write-in,0
60,DEM,Jay Kleberg,70
60,GRN,"Alfred Molison, Jr.",4
60,REP,Dawn Buckingham,99
61,,Over Votes,0
61,,Under Votes,30
61,,Write-in,0
61,DEM,Jay Kleberg,425
61,GRN,"Alfred Molison, Jr.",17
61,REP,Dawn Buckingham,562
66,,Over Votes,0
66,,Under Votes,14
66,,Write-in,0
66,DEM,Jay Kleberg,132
66,GRN,"Alfred Molison, Jr.",0
66,REP,Dawn Buckingham,206
7,,Over Votes,0
7,,Under Votes,27
7,,Write-in,0
7,DEM,Jay Kleberg,199
7,GRN,"Alfred Molison, Jr.",8
7,REP,Dawn Buckingham,742
71,,Over Votes,0
71,,Under Votes,46
71,,Write-in,0
71,DEM,Jay Kleberg,443
71,GRN,"Alfred Molison, Jr.",23
71,REP,Dawn Buckingham,2176
73,,Over Votes,0
73,,Under Votes,7
73,,Write-in,0
73,DEM,Jay Kleberg,108
73,GRN,"Alfred Molison, Jr.",4
73,REP,Dawn Buckingham,178
74,,Over Votes,0
74,,Under Votes,12
74,,Write-in,0
74,DEM,Jay Kleberg,79
74,GRN,"Alfred Molison, Jr.",5
74,REP,Dawn Buckingham,334
75,,Over Votes,0
75,,Under Votes,26
75,,Write-in,0
75,DEM,Jay Kleberg,228
75,GRN,"Alfred Molison, Jr.",10
75,REP,Dawn Buckingham,1796
76,,Over Votes,0
76,,Under Votes,10
76,,Write-in,0
76,DEM,Jay Kleberg,135
76,GRN,"Alfred Molison, Jr.",5
76,REP,Dawn Buckingham,62
77,,Over Votes,0
77,,Under Votes,7
77,,Write-in,0
77,DEM,Jay Kleberg,113
77,GRN,"Alfred Molison, Jr.",4
77,REP,Dawn Buckingham,196
79,,Over Votes,0
79,,Under Votes,45
79,,Write-in,1
79,DEM,Jay Kleberg,402
79,GRN,"Alfred Molison, Jr.",19
79,REP,Dawn Buckingham,1715
8,,Over Votes,0
8,,Under Votes,9
8,,Write-in,0
8,DEM,Jay Kleberg,134
8,GRN,"Alfred Molison, Jr.",5
8,REP,Dawn Buckingham,641
81,,Over Votes,0
81,,Under Votes,0
81,,Write-in,0
81,DEM,Jay Kleberg,69
81,GRN,"Alfred Molison, Jr.",0
81,REP,Dawn Buckingham,40
82,,Over Votes,0
82,,Under Votes,0
82,,Write-in,0
82,DEM,Jay Kleberg,6
82,GRN,"Alfred Molison, Jr.",0
82,REP,Dawn Buckingham,7
85,,Over Votes,0
85,,Under Votes,10
85,,Write-in,0
85,DEM,Jay Kleberg,79
85,GRN,"Alfred Molison, Jr.",3
85,REP,Dawn Buckingham,620
9,,Over Votes,0
9,,Under Votes,2
9,,Write-in,0
9,DEM,Jay Kleberg,72
9,GRN,"Alfred Molison, Jr.",1
9,REP,Dawn Buckingham,30
