precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,4
1,DEM,Amanda Reichek,69
1,REP,Rebeca Huddle,52
10,,Over Votes,0
10,,Under Votes,20
10,DEM,Amanda Reichek,604
10,REP,Rebeca Huddle,672
11,,Over Votes,0
11,,Under Votes,13
11,DEM,Amanda Reichek,419
11,REP,Rebeca Huddle,134
12,,Over Votes,0
12,,Under Votes,14
12,DEM,Amanda Reichek,449
12,REP,Rebeca Huddle,85
13,,Over Votes,0
13,,Under Votes,9
13,DEM,Amanda Reichek,505
13,REP,Rebeca Huddle,29
14,,Over Votes,0
14,,Under Votes,17
14,DEM,Amanda Reichek,231
14,REP,Rebeca Huddle,649
15,,Over Votes,0
15,,Under Votes,34
15,DEM,Amanda Reichek,295
15,REP,Rebeca Huddle,2144
16,,Over Votes,0
16,,Under Votes,12
16,DEM,Amanda Reichek,383
16,REP,Rebeca Huddle,68
17,,Over Votes,0
17,,Under Votes,10
17,DEM,Amanda Reichek,78
17,REP,Rebeca Huddle,716
18,,Over Votes,0
18,,Under Votes,11
18,DEM,Amanda Reichek,374
18,REP,Rebeca Huddle,55
19,,Over Votes,0
19,,Under Votes,37
19,DEM,Amanda Reichek,343
19,REP,Rebeca Huddle,1771
2,,Over Votes,0
2,,Under Votes,8
2,DEM,Amanda Reichek,138
2,REP,Rebeca Huddle,50
20,,Over Votes,0
20,,Under Votes,6
20,DEM,Amanda Reichek,107
20,REP,Rebeca Huddle,68
21,,Over Votes,0
21,,Under Votes,20
21,DEM,Amanda Reichek,211
21,REP,Rebeca Huddle,714
22,,Over Votes,0
22,,Under Votes,3
22,DEM,Amanda Reichek,59
22,REP,Rebeca Huddle,44
23,,Over Votes,0
23,,Under Votes,25
23,DEM,Amanda Reichek,327
23,REP,Rebeca Huddle,776
24,,Over Votes,0
24,,Under Votes,28
24,DEM,Amanda Reichek,170
24,REP,Rebeca Huddle,1037
25,,Over Votes,0
25,,Under Votes,27
25,DEM,Amanda Reichek,273
25,REP,Rebeca Huddle,944
26,,Over Votes,0
26,,Under Votes,27
26,DEM,Amanda Reichek,223
26,REP,Rebeca Huddle,1327
27,,Over Votes,0
27,,Under Votes,22
27,DEM,Amanda Reichek,272
27,REP,Rebeca Huddle,563
28,,Over Votes,0
28,,Under Votes,33
28,DEM,Amanda Reichek,320
28,REP,Rebeca Huddle,1737
29,,Over Votes,0
29,,Under Votes,14
29,DEM,Amanda Reichek,177
29,REP,Rebeca Huddle,724
3,,Over Votes,0
3,,Under Votes,41
3,DEM,Amanda Reichek,383
3,REP,Rebeca Huddle,980
30,,Over Votes,0
30,,Under Votes,52
30,DEM,Amanda Reichek,376
30,REP,Rebeca Huddle,1927
31,,Over Votes,0
31,,Under Votes,35
31,DEM,Amanda Reichek,241
31,REP,Rebeca Huddle,1660
32,,Over Votes,0
32,,Under Votes,6
32,DEM,Amanda Reichek,101
32,REP,Rebeca Huddle,214
33,,Over Votes,0
33,,Under Votes,18
33,DEM,Amanda Reichek,104
33,REP,Rebeca Huddle,486
