precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,17
1,DEM,Robert Johnson,97
1,REP,"Jesse F. McClure, III",265
2,,Over Votes,0
2,,Under Votes,19
2,DEM,Robert Johnson,79
2,REP,"Jesse F. McClure, III",483
3,,Over Votes,0
3,,Under Votes,23
3,DEM,Robert Johnson,137
3,REP,"Jesse F. McClure, III",488
4,,Over Votes,0
4,,Under Votes,19
4,DEM,Robert Johnson,153
4,REP,"Jesse F. McClure, III",381
5,,Over Votes,0
5,,Under Votes,7
5,DEM,Robert Johnson,18
5,REP,"Jesse F. McClure, III",80
6,,Over Votes,0
6,,Under Votes,11
6,DEM,Robert Johnson,56
6,REP,"Jesse F. McClure, III",412
7,,Over Votes,0
7,,Under Votes,9
7,DEM,Robert Johnson,10
7,REP,"Jesse F. McClure, III",171
8,,Over Votes,0
8,,Under Votes,4
8,DEM,Robert Johnson,11
8,REP,"Jesse F. McClure, III",100
9,,Over Votes,0
9,,Under Votes,27
9,DEM,Robert Johnson,95
9,REP,"Jesse F. McClure, III",648
