precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,11
1,DEM,Julia Maldonado,100
1,REP,Evan Young,268
2,,Over Votes,0
2,,Under Votes,18
2,DEM,Julia Maldonado,88
2,REP,Evan Young,475
3,,Over Votes,0
3,,Under Votes,20
3,DEM,Julia Maldonado,146
3,REP,Evan Young,482
4,,Over Votes,0
4,,Under Votes,18
4,DEM,Julia Maldonado,163
4,REP,Evan Young,372
5,,Over Votes,0
5,,Under Votes,3
5,DEM,Julia Maldonado,18
5,REP,Evan Young,84
6,,Over Votes,0
6,,Under Votes,11
6,DEM,Julia Maldonado,60
6,REP,Evan Young,408
7,,Over Votes,0
7,,Under Votes,5
7,DEM,Julia Maldonado,11
7,REP,Evan Young,174
8,,Over Votes,0
8,,Under Votes,1
8,DEM,Julia Maldonado,11
8,REP,Evan Young,103
9,,Over Votes,0
9,,Under Votes,26
9,DEM,Julia Maldonado,98
9,REP,Evan Young,646
