precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,16
1,IND,IND Nathan Lewis,80
1,REP,Jodey C. Arrington,283
2,,Over Votes,0
2,,Under Votes,14
2,IND,IND Nathan Lewis,63
2,REP,Jodey C. Arrington,504
3,,Over Votes,0
3,,Under Votes,24
3,IND,IND Nathan Lewis,112
3,REP,Jodey C. Arrington,512
4,,Over Votes,0
4,,Under Votes,39
4,IND,IND Nathan Lewis,106
4,REP,Jodey C. Arrington,408
5,,Over Votes,0
5,,Under Votes,2
5,IND,IND Nathan Lewis,16
5,REP,Jodey C. Arrington,87
6,,Over Votes,0
6,,Under Votes,18
6,IND,IND Nathan Lewis,43
6,REP,Jodey C. Arrington,418
7,,Over Votes,0
7,,Under Votes,3
7,IND,IND Nathan Lewis,13
7,REP,Jodey C. Arrington,174
8,,Over Votes,0
8,,Under Votes,3
8,IND,IND Nathan Lewis,9
8,REP,Jodey C. Arrington,103
9,,Over Votes,0
9,,Under Votes,18
9,IND,IND Nathan Lewis,78
9,REP,Jodey C. Arrington,674
