precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,12
1,DEM,Luke Warford,88
1,GRN,Hunter Wayne Crow,2
1,LIB,Jaime Andres Diez,11
1,REP,Wayne Christian,266
2,,Over Votes,0
2,,Under Votes,16
2,DEM,Luke Warford,65
2,GRN,Hunter Wayne Crow,7
2,LIB,Jaime Andres Diez,12
2,REP,Wayne Christian,481
3,,Over Votes,0
3,,Under Votes,16
3,DEM,Luke Warford,130
3,GRN,Hunter Wayne Crow,7
3,LIB,Jaime Andres Diez,18
3,REP,Wayne Christian,477
4,,Over Votes,0
4,,Under Votes,17
4,DEM,Luke Warford,142
4,GRN,Hunter Wayne Crow,3
4,LIB,Jaime Andres Diez,18
4,REP,Wayne Christian,373
5,,Over Votes,0
5,,Under Votes,5
5,DEM,Luke Warford,16
5,GRN,Hunter Wayne Crow,0
5,LIB,Jaime Andres Diez,2
5,REP,Wayne Christian,82
6,,Over Votes,0
6,,Under Votes,9
6,DEM,Luke Warford,53
6,GRN,Hunter Wayne Crow,3
6,LIB,Jaime Andres Diez,10
6,REP,Wayne Christian,404
7,,Over Votes,0
7,,Under Votes,4
7,DEM,Luke Warford,12
7,GRN,Hunter Wayne Crow,0
7,LIB,Jaime Andres Diez,6
7,REP,Wayne Christian,168
8,,Over Votes,0
8,,Under Votes,2
8,DEM,Luke Warford,11
8,GRN,Hunter Wayne Crow,3
8,LIB,Jaime Andres Diez,2
8,REP,Wayne Christian,97
9,,Over Votes,0
9,,Under Votes,20
9,DEM,Luke Warford,86
9,GRN,Hunter Wayne Crow,6
9,LIB,Jaime Andres Diez,20
9,REP,Wayne Christian,638
