precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,1
1,,Write-in,0
1,DEM,Beto O'Rourke,68
1,GRN,Delilah Barrios,1
1,LIB,Mark Tippetts,2
1,REP,Greg Abbott,248
1A,,Over Votes,0
1A,,Under Votes,1
1A,,Write-in,0
1A,DEM,Beto O'Rourke,110
1A,GRN,Delilah Barrios,0
1A,LIB,Mark Tippetts,8
1A,REP,Greg Abbott,823
1CR,,Over Votes,0
1CR,,Under Votes,3
1CR,,Write-in,2
1CR,DEM,Beto O'Rourke,127
1CR,GRN,Delilah Barrios,3
1CR,LIB,Mark Tippetts,10
1CR,REP,Greg Abbott,1019
1M,,Over Votes,0
1M,,Under Votes,11
1M,,Write-in,1
1M,DEM,Beto O'Rourke,233
1M,GRN,Delilah Barrios,3
1M,LIB,Mark Tippetts,9
1M,REP,Greg Abbott,822
1MN,,Over Votes,0
1MN,,Under Votes,5
1MN,,Write-in,1
1MN,DEM,Beto O'Rourke,153
1MN,GRN,Delilah Barrios,2
1MN,LIB,Mark Tippetts,6
1MN,REP,Greg Abbott,553
1T,,Over Votes,0
1T,,Under Votes,8
1T,,Write-in,0
1T,DEM,Beto O'Rourke,188
1T,GRN,Delilah Barrios,2
1T,LIB,Mark Tippetts,8
1T,REP,Greg Abbott,974
1TC,,Over Votes,0
1TC,,Under Votes,7
1TC,,Write-in,1
1TC,DEM,Beto O'Rourke,261
1TC,GRN,Delilah Barrios,3
1TC,LIB,Mark Tippetts,11
1TC,REP,Greg Abbott,1116
2,,Over Votes,0
2,,Under Votes,1
2,,Write-in,0
2,DEM,Beto O'Rourke,28
2,GRN,Delilah Barrios,0
2,LIB,Mark Tippetts,6
2,REP,Greg Abbott,200
2E,,Over Votes,0
2E,,Under Votes,4
2E,,Write-in,0
2E,DEM,Beto O'Rourke,170
2E,GRN,Delilah Barrios,3
2E,LIB,Mark Tippetts,9
2E,REP,Greg Abbott,1020
2GBN,,Over Votes,0
2GBN,,Under Votes,1
2GBN,,Write-in,0
2GBN,DEM,Beto O'Rourke,274
2GBN,GRN,Delilah Barrios,3
2GBN,LIB,Mark Tippetts,10
2GBN,REP,Greg Abbott,955
2GBS,,Over Votes,0
2GBS,,Under Votes,2
2GBS,,Write-in,0
2GBS,DEM,Beto O'Rourke,167
2GBS,GRN,Delilah Barrios,4
2GBS,LIB,Mark Tippetts,7
2GBS,REP,Greg Abbott,815
2M,,Over Votes,0
2M,,Under Votes,2
2M,,Write-in,0
2M,DEM,Beto O'Rourke,45
2M,GRN,Delilah Barrios,0
2M,LIB,Mark Tippetts,3
2M,REP,Greg Abbott,238
2PSN,,Over Votes,0
2PSN,,Under Votes,1
2PSN,,Write-in,0
2PSN,DEM,Beto O'Rourke,208
2PSN,GRN,Delilah Barrios,3
2PSN,LIB,Mark Tippetts,6
2PSN,REP,Greg Abbott,865
2PSS,,Over Votes,0
2PSS,,Under Votes,5
2PSS,,Write-in,1
2PSS,DEM,Beto O'Rourke,256
2PSS,GRN,Delilah Barrios,1
2PSS,LIB,Mark Tippetts,10
2PSS,REP,Greg Abbott,1159
3,,Over Votes,0
3,,Under Votes,2
3,,Write-in,0
3,DEM,Beto O'Rourke,246
