precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,6
1,DEM,Julia Maldonado,64
1,REP,Evan Young,250
1A,,Over Votes,0
1A,,Under Votes,17
1A,DEM,Julia Maldonado,112
1A,REP,Evan Young,813
1CR,,Over Votes,0
1CR,,Under Votes,28
1CR,DEM,Julia Maldonado,120
1CR,REP,Evan Young,1016
1M,,Over Votes,0
1M,,Under Votes,40
1M,DEM,Julia Maldonado,223
1M,REP,Evan Young,816
1MN,,Over Votes,0
1MN,,Under Votes,9
1MN,DEM,Julia Maldonado,143
1MN,REP,Evan Young,568
1T,,Over Votes,0
1T,,Under Votes,24
1T,DEM,Julia Maldonado,192
1T,REP,Evan Young,964
1TC,,Over Votes,0
1TC,,Under Votes,45
1TC,DEM,Julia Maldonado,251
1TC,REP,Evan Young,1103
2,,Over Votes,0
2,,Under Votes,5
2,DEM,Julia Maldonado,27
2,REP,Evan Young,203
2E,,Over Votes,0
2E,,Under Votes,21
2E,DEM,Julia Maldonado,167
2E,REP,Evan Young,1018
2GBN,,Over Votes,0
2GBN,,Under Votes,24
2GBN,DEM,Julia Maldonado,262
2GBN,REP,Evan Young,957
2GBS,,Over Votes,0
2GBS,,Under Votes,17
2GBS,DEM,Julia Maldonado,161
2GBS,REP,Evan Young,817
2M,,Over Votes,0
2M,,Under Votes,7
2M,DEM,Julia Maldonado,43
2M,REP,Evan Young,238
2PSN,,Over Votes,0
2PSN,,Under Votes,17
2PSN,DEM,Julia Maldonado,195
2PSN,REP,Evan Young,871
2PSS,,Over Votes,0
2PSS,,Under Votes,24
2PSS,DEM,Julia Maldonado,246
2PSS,REP,Evan Young,1162
3,,Over Votes,0
3,,Under Votes,10
3,DEM,Julia Maldonado,247
3,REP,Evan Young,154
3B,,Over Votes,0
3B,,Under Votes,54
3B,DEM,Julia Maldonado,152
3B,REP,Evan Young,1437
3C,,Over Votes,0
3C,,Under Votes,47
3C,DEM,Julia Maldonado,183
3C,REP,Evan Young,940
3CS,,Over Votes,0
3CS,,Under Votes,33
3CS,DEM,Julia Maldonado,131
3CS,REP,Evan Young,971
3M,,Over Votes,0
3M,,Under Votes,19
3M,DEM,Julia Maldonado,97
3M,REP,Evan Young,733
3N,,Over Votes,0
3N,,Under Votes,7
3N,DEM,Julia Maldonado,55
3N,REP,Evan Young,604
3NW,,Over Votes,0
3NW,,Under Votes,8
3NW,DEM,Julia Maldonado,72
3NW,REP,Evan Young,339
3WS,,Over Votes,0
3WS,,Under Votes,19
3WS,DEM,Julia Maldonado,91
3WS,REP,Evan Young,585
4,,Over Votes,0
4,,Under Votes,30
4,DEM,Julia Maldonado,203
4,REP,Evan Young,731
4A,,Over Votes,0
4A,,Under Votes,4
4A,DEM,Julia Maldonado,105
4A,REP,Evan Young,233
4B,,Over Votes,0
4B,,Under Votes,32
4B,DEM,Julia Maldonado,194
4B,REP,Evan Young,600
4LP,,Over Votes,0
4LP,,Under Votes,21
4LP,DEM,Julia Maldonado,245
4LP,REP,Evan Young,1207
4MS,,Over Votes,0
4MS,,Under Votes,15
4MS,DEM,Julia Maldonado,204
4MS,REP,Evan Young,391
4NLP,,Over Votes,0
4NLP,,Under Votes,13
4NLP,DEM,Julia Maldonado,74
4NLP,REP,Evan Young,859
4SE,,Over Votes,0
4SE,,Under Votes,30
4SE,DEM,Julia Maldonado,270
4SE,REP,Evan Young,1779
4W,,Over Votes,0
4W,,Under Votes,14
4W,DEM,Julia Maldonado,108
4W,REP,Evan Young,488
