precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,5
1,,Write-in,0
1,DEM,Tartisha Hill,62
1,LIB,Kevin A. Hale,7
1,REP,Lance Gooden,246
1A,,Over Votes,0
1A,,Under Votes,8
1A,,Write-in,1
1A,DEM,Tartisha Hill,106
1A,LIB,Kevin A. Hale,7
1A,REP,Lance Gooden,820
1CR,,Over Votes,0
1CR,,Under Votes,11
1CR,,Write-in,0
1CR,DEM,Tartisha Hill,113
1CR,LIB,Kevin A. Hale,19
1CR,REP,Lance Gooden,1021
1M,,Over Votes,0
1M,,Under Votes,17
1M,,Write-in,0
1M,DEM,Tartisha Hill,231
1M,LIB,Kevin A. Hale,14
1M,REP,Lance Gooden,817
1MN,,Over Votes,0
1MN,,Under Votes,6
1MN,,Write-in,0
1MN,DEM,Tartisha Hill,136
1MN,LIB,Kevin A. Hale,17
1MN,REP,Lance Gooden,561
1T,,Over Votes,0
1T,,Under Votes,13
1T,,Write-in,1
1T,DEM,Tartisha Hill,180
1T,LIB,Kevin A. Hale,15
1T,REP,Lance Gooden,971
1TC,,Over Votes,0
1TC,,Under Votes,20
1TC,,Write-in,0
1TC,DEM,Tartisha Hill,252
1TC,LIB,Kevin A. Hale,27
1TC,REP,Lance Gooden,1100
2,,Over Votes,0
2,,Under Votes,1
2,,Write-in,1
2,DEM,Tartisha Hill,26
2,LIB,Kevin A. Hale,6
2,REP,Lance Gooden,201
2E,,Over Votes,0
2E,,Under Votes,8
2E,,Write-in,1
2E,DEM,Tartisha Hill,156
2E,LIB,Kevin A. Hale,15
2E,REP,Lance Gooden,1026
2GBN,,Over Votes,0
2GBN,,Under Votes,13
2GBN,,Write-in,2
2GBN,DEM,Tartisha Hill,239
2GBN,LIB,Kevin A. Hale,25
2GBN,REP,Lance Gooden,964
2GBS,,Over Votes,0
2GBS,,Under Votes,8
2GBS,,Write-in,1
2GBS,DEM,Tartisha Hill,156
2GBS,LIB,Kevin A. Hale,11
2GBS,REP,Lance Gooden,819
2M,,Over Votes,0
2M,,Under Votes,3
2M,,Write-in,0
2M,DEM,Tartisha Hill,39
2M,LIB,Kevin A. Hale,6
2M,REP,Lance Gooden,240
2PSN,,Over Votes,0
2PSN,,Under Votes,14
2PSN,,Write-in,0
2PSN,DEM,Tartisha Hill,179
2PSN,LIB,Kevin A. Hale,14
2PSN,REP,Lance Gooden,876
2PSS,,Over Votes,0
2PSS,,Under Votes,14
2PSS,,Write-in,0
2PSS,DEM,Tartisha Hill,239
2PSS,LIB,Kevin A. Hale,13
2PSS,REP,Lance Gooden,1166
3,,Over Votes,0
3,,Under Votes,11
3,,Write-in,0
3,DEM,Tartisha Hill,237
3,LIB,Kevin A. Hale,7
3,REP,Lance Gooden,156
3B,,Over Votes,0
3B,,Under Votes,27
3B,,Write-in,1
3B,DEM,Tartisha Hill,137
3B,LIB,Kevin A. Hale,25
3B,REP,Lance Gooden,1453
3C,,Over Votes,0
3C,,Under Votes,28
3C,,Write-in,0
3C,DEM,Tartisha Hill,171
3C,LIB,Kevin A. Hale,26
3C,REP,Lance Gooden,945
3CS,,Over Votes,0
3CS,,Under Votes,15
3CS,,Write-in,0
3CS,DEM,Tartisha Hill,125
3CS,LIB,Kevin A. Hale,13
3CS,REP,Lance Gooden,982
3M,,Over Votes,0
3M,,Under Votes,6
3M,,Write-in,1
3M,DEM,Tartisha Hill,93
3M,LIB,Kevin A. Hale,14
3M,REP,Lance Gooden,735
3N,,Over Votes,0
3N,,Under Votes,11
3N,,Write-in,0
3N,DEM,Tartisha Hill,52
3N,LIB,Kevin A. Hale,10
3N,REP,Lance Gooden,593
3NW,,Over Votes,0
3NW,,Under Votes,7
3NW,,Write-in,0
3NW,DEM,Tartisha Hill,66
3NW,LIB,Kevin A. Hale,6
3NW,REP,Lance Gooden,340
3WS,,Over Votes,0
3WS,,Under Votes,7
3WS,,Write-in,0
3WS,DEM,Tartisha Hill,82
3WS,LIB,Kevin A. Hale,14
3WS,REP,Lance Gooden,592
4,,Over Votes,0
4,,Under Votes,18
4,,Write-in,0
4,DEM,Tartisha Hill,193
4,LIB,Kevin A. Hale,21
4,REP,Lance Gooden,732
4A,,Over Votes,0
4A,,Under Votes,5
4A,,Write-in,0
4A,DEM,Tartisha Hill,98
4A,LIB,Kevin A. Hale,5
4A,REP,Lance Gooden,234
4B,,Over Votes,0
4B,,Under Votes,17
4B,,Write-in,2
4B,DEM,Tartisha Hill,178
4B,LIB,Kevin A. Hale,23
4B,REP,Lance Gooden,606
4LP,,Over Votes,0
4LP,,Under Votes,15
4LP,,Write-in,0
4LP,DEM,Tartisha Hill,228
4LP,LIB,Kevin A. Hale,22
4LP,REP,Lance Gooden,1208
4MS,,Over Votes,0
4MS,,Under Votes,5
4MS,,Write-in,0
4MS,DEM,Tartisha Hill,196
4MS,LIB,Kevin A. Hale,9
4MS,REP,Lance Gooden,400
4NLP,,Over Votes,0
4NLP,,Under Votes,10
4NLP,,Write-in,0
4NLP,DEM,Tartisha Hill,75
4NLP,LIB,Kevin A. Hale,7
4NLP,REP,Lance Gooden,854
4SE,,Over Votes,1
4SE,,Under Votes,21
4SE,,Write-in,1
4SE,DEM,Tartisha Hill,256
4SE,LIB,Kevin A. Hale,40
4SE,REP,Lance Gooden,1760
4W,,Over Votes,0
4W,,Under Votes,10
4W,,Write-in,0
4W,DEM,Tartisha Hill,102
4W,LIB,Kevin A. Hale,8
4W,REP,Lance Gooden,490
