precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,7
1,DEM,Steve Russell,59
1,LIB,Desarae Lindsey,7
1,REP,Robert Nichols,247
1A,,Over Votes,0
1A,,Under Votes,14
1A,DEM,Steve Russell,106
1A,LIB,Desarae Lindsey,14
1A,REP,Robert Nichols,808
1CR,,Over Votes,0
1CR,,Under Votes,14
1CR,DEM,Steve Russell,119
1CR,LIB,Desarae Lindsey,15
1CR,REP,Robert Nichols,1016
1M,,Over Votes,0
1M,,Under Votes,35
1M,DEM,Steve Russell,222
1M,LIB,Desarae Lindsey,9
1M,REP,Robert Nichols,813
1MN,,Over Votes,0
1MN,,Under Votes,11
1MN,DEM,Steve Russell,141
1MN,LIB,Desarae Lindsey,15
1MN,REP,Robert Nichols,553
1T,,Over Votes,0
1T,,Under Votes,32
1T,DEM,Steve Russell,185
1T,LIB,Desarae Lindsey,13
1T,REP,Robert Nichols,950
1TC,,Over Votes,0
1TC,,Under Votes,32
1TC,DEM,Steve Russell,246
1TC,LIB,Desarae Lindsey,29
1TC,REP,Robert Nichols,1092
2,,Over Votes,0
2,,Under Votes,2
2,DEM,Steve Russell,28
2,LIB,Desarae Lindsey,5
2,REP,Robert Nichols,200
2E,,Over Votes,0
2E,,Under Votes,21
2E,DEM,Steve Russell,160
2E,LIB,Desarae Lindsey,16
2E,REP,Robert Nichols,1009
2GBN,,Over Votes,0
2GBN,,Under Votes,21
2GBN,DEM,Steve Russell,245
2GBN,LIB,Desarae Lindsey,24
2GBN,REP,Robert Nichols,953
2GBS,,Over Votes,0
2GBS,,Under Votes,16
2GBS,DEM,Steve Russell,161
2GBS,LIB,Desarae Lindsey,11
2GBS,REP,Robert Nichols,807
2M,,Over Votes,0
2M,,Under Votes,7
2M,DEM,Steve Russell,42
2M,LIB,Desarae Lindsey,5
2M,REP,Robert Nichols,234
2PSN,,Over Votes,0
2PSN,,Under Votes,14
2PSN,DEM,Steve Russell,190
2PSN,LIB,Desarae Lindsey,16
2PSN,REP,Robert Nichols,863
2PSS,,Over Votes,0
2PSS,,Under Votes,30
2PSS,DEM,Steve Russell,244
2PSS,LIB,Desarae Lindsey,17
2PSS,REP,Robert Nichols,1141
3,,Over Votes,0
3,,Under Votes,11
3,DEM,Steve Russell,240
3,LIB,Desarae Lindsey,8
3,REP,Robert Nichols,152
3B,,Over Votes,0
3B,,Under Votes,39
3B,DEM,Steve Russell,145
3B,LIB,Desarae Lindsey,27
3B,REP,Robert Nichols,1432
3C,,Over Votes,0
3C,,Under Votes,43
3C,DEM,Steve Russell,184
3C,LIB,Desarae Lindsey,9
3C,REP,Robert Nichols,934
3CS,,Over Votes,0
3CS,,Under Votes,34
3CS,DEM,Steve Russell,126
3CS,LIB,Desarae Lindsey,12
3CS,REP,Robert Nichols,963
3M,,Over Votes,0
3M,,Under Votes,17
3M,DEM,Steve Russell,94
3M,LIB,Desarae Lindsey,10
3M,REP,Robert Nichols,728
3N,,Over Votes,0
3N,,Under Votes,15
3N,DEM,Steve Russell,47
3N,LIB,Desarae Lindsey,13
3N,REP,Robert Nichols,591
3NW,,Over Votes,0
3NW,,Under Votes,10
3NW,DEM,Steve Russell,67
3NW,LIB,Desarae Lindsey,6
3NW,REP,Robert Nichols,336
3WS,,Over Votes,0
3WS,,Under Votes,21
3WS,DEM,Steve Russell,85
3WS,LIB,Desarae Lindsey,16
3WS,REP,Robert Nichols,573
4,,Over Votes,0
4,,Under Votes,17
4,DEM,Steve Russell,192
4,LIB,Desarae Lindsey,14
4,REP,Robert Nichols,741
4A,,Over Votes,0
4A,,Under Votes,9
4A,DEM,Steve Russell,96
4A,LIB,Desarae Lindsey,11
4A,REP,Robert Nichols,226
4B,,Over Votes,0
4B,,Under Votes,24
4B,DEM,Steve Russell,180
4B,LIB,Desarae Lindsey,18
4B,REP,Robert Nichols,604
4LP,,Over Votes,0
4LP,,Under Votes,28
4LP,DEM,Steve Russell,231
4LP,LIB,Desarae Lindsey,21
4LP,REP,Robert Nichols,1193
4MS,,Over Votes,0
4MS,,Under Votes,16
4MS,DEM,Steve Russell,197
4MS,LIB,Desarae Lindsey,13
4MS,REP,Robert Nichols,384
4NLP,,Over Votes,0
4NLP,,Under Votes,16
4NLP,DEM,Steve Russell,73
4NLP,LIB,Desarae Lindsey,7
4NLP,REP,Robert Nichols,850
4SE,,Over Votes,0
4SE,,Under Votes,34
4SE,DEM,Steve Russell,253
4SE,LIB,Desarae Lindsey,31
4SE,REP,Robert Nichols,1761
4W,,Over Votes,0
4W,,Under Votes,9
4W,DEM,Steve Russell,102
4W,LIB,Desarae Lindsey,9
4W,REP,Robert Nichols,490
