precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,9
1,DEM,Janet T. Dudding,59
1,LIB,V. Alonzo Echevarria-Garza,5
1,REP,Glenn Hegar,247
1A,,Over Votes,0
1A,,Under Votes,5
1A,DEM,Janet T. Dudding,110
1A,LIB,V. Alonzo Echevarria-Garza,8
1A,REP,Glenn Hegar,819
1CR,,Over Votes,0
1CR,,Under Votes,12
1CR,DEM,Janet T. Dudding,117
1CR,LIB,V. Alonzo Echevarria-Garza,10
1CR,REP,Glenn Hegar,1025
1M,,Over Votes,0
1M,,Under Votes,28
1M,DEM,Janet T. Dudding,214
1M,LIB,V. Alonzo Echevarria-Garza,15
1M,REP,Glenn Hegar,822
1MN,,Over Votes,0
1MN,,Under Votes,11
1MN,DEM,Janet T. Dudding,132
1MN,LIB,V. Alonzo Echevarria-Garza,12
1MN,REP,Glenn Hegar,565
1T,,Over Votes,0
1T,,Under Votes,17
1T,DEM,Janet T. Dudding,182
1T,LIB,V. Alonzo Echevarria-Garza,7
1T,REP,Glenn Hegar,974
1TC,,Over Votes,0
1TC,,Under Votes,19
1TC,DEM,Janet T. Dudding,249
1TC,LIB,V. Alonzo Echevarria-Garza,23
1TC,REP,Glenn Hegar,1108
2,,Over Votes,0
2,,Under Votes,2
2,DEM,Janet T. Dudding,25
2,LIB,V. Alonzo Echevarria-Garza,7
2,REP,Glenn Hegar,201
2E,,Over Votes,0
2E,,Under Votes,14
2E,DEM,Janet T. Dudding,159
2E,LIB,V. Alonzo Echevarria-Garza,14
2E,REP,Glenn Hegar,1019
2GBN,,Over Votes,0
2GBN,,Under Votes,11
2GBN,DEM,Janet T. Dudding,254
2GBN,LIB,V. Alonzo Echevarria-Garza,20
2GBN,REP,Glenn Hegar,958
2GBS,,Over Votes,0
2GBS,,Under Votes,16
2GBS,DEM,Janet T. Dudding,155
2GBS,LIB,V. Alonzo Echevarria-Garza,14
2GBS,REP,Glenn Hegar,810
2M,,Over Votes,0
2M,,Under Votes,5
2M,DEM,Janet T. Dudding,42
2M,LIB,V. Alonzo Echevarria-Garza,6
2M,REP,Glenn Hegar,235
2PSN,,Over Votes,0
2PSN,,Under Votes,14
2PSN,DEM,Janet T. Dudding,182
2PSN,LIB,V. Alonzo Echevarria-Garza,18
2PSN,REP,Glenn Hegar,869
2PSS,,Over Votes,0
2PSS,,Under Votes,21
2PSS,DEM,Janet T. Dudding,239
2PSS,LIB,V. Alonzo Echevarria-Garza,15
2PSS,REP,Glenn Hegar,1157
3,,Over Votes,0
3,,Under Votes,16
3,DEM,Janet T. Dudding,237
3,LIB,V. Alonzo Echevarria-Garza,9
3,REP,Glenn Hegar,149
3B,,Over Votes,0
3B,,Under Votes,45
3B,DEM,Janet T. Dudding,133
3B,LIB,V. Alonzo Echevarria-Garza,28
3B,REP,Glenn Hegar,1437
3C,,Over Votes,0
3C,,Under Votes,35
3C,DEM,Janet T. Dudding,175
3C,LIB,V. Alonzo Echevarria-Garza,11
3C,REP,Glenn Hegar,949
3CS,,Over Votes,0
3CS,,Under Votes,28
3CS,DEM,Janet T. Dudding,122
3CS,LIB,V. Alonzo Echevarria-Garza,6
3CS,REP,Glenn Hegar,979
3M,,Over Votes,0
3M,,Under Votes,15
3M,DEM,Janet T. Dudding,85
3M,LIB,V. Alonzo Echevarria-Garza,12
3M,REP,Glenn Hegar,737
3N,,Over Votes,0
3N,,Under Votes,9
3N,DEM,Janet T. Dudding,54
3N,LIB,V. Alonzo Echevarria-Garza,4
3N,REP,Glenn Hegar,599
3NW,,Over Votes,0
3NW,,Under Votes,5
3NW,DEM,Janet T. Dudding,68
3NW,LIB,V. Alonzo Echevarria-Garza,5
3NW,REP,Glenn Hegar,341
3WS,,Over Votes,0
3WS,,Under Votes,12
3WS,DEM,Janet T. Dudding,87
3WS,LIB,V. Alonzo Echevarria-Garza,13
3WS,REP,Glenn Hegar,583
4,,Over Votes,0
4,,Under Votes,20
4,DEM,Janet T. Dudding,191
4,LIB,V. Alonzo Echevarria-Garza,19
4,REP,Glenn Hegar,734
4A,,Over Votes,0
4A,,Under Votes,4
4A,DEM,Janet T. Dudding,92
4A,LIB,V. Alonzo Echevarria-Garza,14
4A,REP,Glenn Hegar,232
4B,,Over Votes,0
4B,,Under Votes,18
4B,DEM,Janet T. Dudding,183
4B,LIB,V. Alonzo Echevarria-Garza,20
4B,REP,Glenn Hegar,605
4LP,,Over Votes,0
4LP,,Under Votes,16
4LP,DEM,Janet T. Dudding,235
4LP,LIB,V. Alonzo Echevarria-Garza,14
4LP,REP,Glenn Hegar,1208
4MS,,Over Votes,0
4MS,,Under Votes,11
4MS,DEM,Janet T. Dudding,194
4MS,LIB,V. Alonzo Echevarria-Garza,9
4MS,REP,Glenn Hegar,396
4NLP,,Over Votes,0
4NLP,,Under Votes,14
4NLP,DEM,Janet T. Dudding,71
4NLP,LIB,V. Alonzo Echevarria-Garza,8
4NLP,REP,Glenn Hegar,853
4SE,,Over Votes,0
4SE,,Under Votes,21
4SE,DEM,Janet T. Dudding,252
4SE,LIB,V. Alonzo Echevarria-Garza,33
4SE,REP,Glenn Hegar,1773
4W,,Over Votes,0
4W,,Under Votes,9
4W,DEM,Janet T. Dudding,97
4W,LIB,V. Alonzo Echevarria-Garza,7
4W,REP,Glenn Hegar,497
