precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,4
1,DEM,John Lira,111
1,IND,IND Frank Lopez Jr.,13
1,REP,Tony Gonzales,162
2,,Over Votes,0
2,,Under Votes,12
2,DEM,John Lira,75
2,IND,IND Frank Lopez Jr.,9
2,REP,Tony Gonzales,131
3,,Over Votes,0
3,,Under Votes,2
3,DEM,John Lira,87
3,IND,IND Frank Lopez Jr.,11
3,REP,Tony Gonzales,151
4,,Over Votes,0
4,,Under Votes,1
4,DEM,John Lira,28
4,IND,IND Frank Lopez Jr.,4
4,REP,Tony Gonzales,75
5,,Over Votes,0
5,,Under Votes,6
5,DEM,John Lira,65
5,IND,IND Frank Lopez Jr.,9
5,REP,Tony Gonzales,98
