precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,9
1,,Write-in,0
1,DEM,Jay Kleberg,117
1,GRN,"Alfred Molison, Jr.",4
1,REP,Dawn Buckingham,160
2,,Over Votes,0
2,,Under Votes,16
2,,Write-in,0
2,DEM,Jay Kleberg,85
2,GRN,"Alfred Molison, Jr.",4
2,REP,Dawn Buckingham,122
3,,Over Votes,0
3,,Under Votes,7
3,,Write-in,0
3,DEM,Jay Kleberg,88
3,GRN,"Alfred Molison, Jr.",6
3,REP,Dawn Buckingham,150
4,,Over Votes,0
4,,Under Votes,0
4,,Write-in,0
4,DEM,Jay Kleberg,36
4,GRN,"Alfred Molison, Jr.",5
4,REP,Dawn Buckingham,67
5,,Over Votes,0
5,,Under Votes,6
5,,Write-in,0
5,DEM,Jay Kleberg,68
5,GRN,"Alfred Molison, Jr.",7
5,REP,Dawn Buckingham,97
