precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,92
1,DEM,Chrysta Castaneda,320
1,GRN,"Katija ""Kat"" Gruene",6
1,LIB,Matt Sterett,6
1,REP,"James ""Jim"" Wright",129
2,,Over Votes,0
2,,Under Votes,58
2,DEM,Chrysta Castaneda,333
2,GRN,"Katija ""Kat"" Gruene",4
2,LIB,Matt Sterett,4
2,REP,"James ""Jim"" Wright",141
3,,Over Votes,1
3,,Under Votes,70
3,DEM,Chrysta Castaneda,268
3,GRN,"Katija ""Kat"" Gruene",0
3,LIB,Matt Sterett,3
3,REP,"James ""Jim"" Wright",141
4,,Over Votes,0
4,,Under Votes,92
4,DEM,Chrysta Castaneda,283
4,GRN,"Katija ""Kat"" Gruene",7
4,LIB,Matt Sterett,4
4,REP,"James ""Jim"" Wright",120
5,,Over Votes,0
5,,Under Votes,0
5,DEM,Chrysta Castaneda,7
5,GRN,"Katija ""Kat"" Gruene",0
5,LIB,Matt Sterett,0
5,REP,"James ""Jim"" Wright",4
