precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,28
1,DEM,Gus Trujillo,60
1,LIB,Jack B. Westbrook,16
1,REP,Ronny Jackson,654
2,,Over Votes,0
2,,Under Votes,19
2,DEM,Gus Trujillo,70
2,LIB,Jack B. Westbrook,10
2,REP,Ronny Jackson,724
3,,Over Votes,0
3,,Under Votes,9
3,DEM,Gus Trujillo,13
3,LIB,Jack B. Westbrook,4
3,REP,Ronny Jackson,132
4,,Over Votes,0
4,,Under Votes,17
4,DEM,Gus Trujillo,47
4,LIB,Jack B. Westbrook,9
4,REP,Ronny Jackson,580
5,,Over Votes,0
5,,Under Votes,20
5,DEM,Gus Trujillo,31
5,LIB,Jack B. Westbrook,6
5,REP,Ronny Jackson,455
6,,Over Votes,0
6,,Under Votes,35
6,DEM,Gus Trujillo,76
6,LIB,Jack B. Westbrook,9
6,REP,Ronny Jackson,768
