precinct,party,candidate,votes
1,,Over Votes,1
1,,Under Votes,4
1,DEM,Joseph R Biden,71
1,GRN,Howie Hawkins,1
1,LIB,Jo Jorgensen,6
1,REP,Donald J Trump,675
2,,Over Votes,0
2,,Under Votes,2
2,DEM,Joseph R Biden,71
2,GRN,Howie Hawkins,4
2,LIB,Jo Jorgensen,8
2,REP,Donald J Trump,738
3,,Over Votes,0
3,,Under Votes,0
3,DEM,Joseph R Biden,17
3,GRN,Howie Hawkins,0
3,LIB,Jo Jorgensen,1
3,REP,Donald J Trump,140
4,,Over Votes,0
4,,Under Votes,2
4,DEM,Joseph R Biden,56
4,GRN,Howie Hawkins,2
4,LIB,Jo Jorgensen,1
4,REP,Donald J Trump,592
5,,Over Votes,0
5,,Under Votes,1
5,DEM,Joseph R Biden,31
5,GRN,Howie Hawkins,1
5,LIB,Jo Jorgensen,3
5,REP,Donald J Trump,476
6,,Over Votes,0
6,,Under Votes,0
6,DEM,Joseph R Biden,85
6,GRN,Howie Hawkins,1
6,LIB,Jo Jorgensen,5
6,REP,Donald J Trump,797
