precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,30
1,DEM,Lisa Soto,424
1,REP,Jeff Alley,226
10,,Over Votes,0
10,,Under Votes,67
10,DEM,Lisa Soto,941
10,REP,Jeff Alley,379
100,,Over Votes,0
100,,Under Votes,44
100,DEM,Lisa Soto,803
100,REP,Jeff Alley,394
101,,Over Votes,0
101,,Under Votes,33
101,DEM,Lisa Soto,656
101,REP,Jeff Alley,402
102,,Over Votes,0
102,,Under Votes,34
102,DEM,Lisa Soto,604
102,REP,Jeff Alley,270
103,,Over Votes,0
103,,Under Votes,20
103,DEM,Lisa Soto,494
103,REP,Jeff Alley,373
104,,Over Votes,0
104,,Under Votes,38
104,DEM,Lisa Soto,739
104,REP,Jeff Alley,488
105,,Over Votes,0
105,,Under Votes,30
105,DEM,Lisa Soto,754
105,REP,Jeff Alley,384
106,,Over Votes,0
106,,Under Votes,37
106,DEM,Lisa Soto,691
106,REP,Jeff Alley,361
107,,Over Votes,0
107,,Under Votes,30
107,DEM,Lisa Soto,583
107,REP,Jeff Alley,277
108,,Over Votes,0
108,,Under Votes,28
108,DEM,Lisa Soto,535
108,REP,Jeff Alley,410
109,,Over Votes,0
109,,Under Votes,15
109,DEM,Lisa Soto,472
109,REP,Jeff Alley,276
11,,Over Votes,0
11,,Under Votes,68
11,DEM,Lisa Soto,979
11,REP,Jeff Alley,519
110,,Over Votes,0
110,,Under Votes,44
110,DEM,Lisa Soto,813
110,REP,Jeff Alley,425
111,,Over Votes,0
111,,Under Votes,12
111,DEM,Lisa Soto,370
111,REP,Jeff Alley,132
112,,Over Votes,0
112,,Under Votes,59
112,DEM,Lisa Soto,1027
112,REP,Jeff Alley,411
113,,Over Votes,0
113,,Under Votes,34
113,DEM,Lisa Soto,656
113,REP,Jeff Alley,330
114,,Over Votes,0
114,,Under Votes,54
114,DEM,Lisa Soto,1020
114,REP,Jeff Alley,489
115,,Over Votes,0
115,,Under Votes,31
115,DEM,Lisa Soto,587
115,REP,Jeff Alley,355
116,,Over Votes,0
116,,Under Votes,37
116,DEM,Lisa Soto,869
116,REP,Jeff Alley,544
117,,Over Votes,0
117,,Under Votes,45
117,DEM,Lisa Soto,764
117,REP,Jeff Alley,369
118,,Over Votes,0
118,,Under Votes,31
118,DEM,Lisa Soto,637
118,REP,Jeff Alley,332
119,,Over Votes,0
119,,Under Votes,30
119,DEM,Lisa Soto,613
119,REP,Jeff Alley,318
12,,Over Votes,0
12,,Under Votes,60
12,DEM,Lisa Soto,758
12,REP,Jeff Alley,659
120,,Over Votes,0
120,,Under Votes,45
120,DEM,Lisa Soto,764
120,REP,Jeff Alley,328
121,,Over Votes,0
121,,Under Votes,31
121,DEM,Lisa Soto,571
121,REP,Jeff Alley,214
122,,Over Votes,0
122,,Under Votes,46
122,DEM,Lisa Soto,938
122,REP,Jeff Alley,345
123,,Over Votes,1
123,,Under Votes,36
123,DEM,Lisa Soto,728
123,REP,Jeff Alley,274
124,,Over Votes,0
124,,Under Votes,35
124,DEM,Lisa Soto,663
124,REP,Jeff Alley,272
125,,Over Votes,0
125,,Under Votes,38
125,DEM,Lisa Soto,934
125,REP,Jeff Alley,441
126,,Over Votes,0
126,,Under Votes,56
126,DEM,Lisa Soto,1232
126,REP,Jeff Alley,693
127,,Over Votes,0
127,,Under Votes,3
127,DEM,Lisa Soto,50
127,REP,Jeff Alley,48
128,,Over Votes,0
128,,Under Votes,43
128,DEM,Lisa Soto,738
128,REP,Jeff Alley,568
129,,Over Votes,0
129,,Under Votes,49
129,DEM,Lisa Soto,885
129,REP,Jeff Alley,508
13,,Over Votes,0
13,,Under Votes,59
13,DEM,Lisa Soto,822
13,REP,Jeff Alley,537
130,,Over Votes,0
130,,Under Votes,44
130,DEM,Lisa Soto,910
130,REP,Jeff Alley,511
131,,Over Votes,0
131,,Under Votes,33
131,DEM,Lisa Soto,713
131,REP,Jeff Alley,387
132,,Over Votes,0
132,,Under Votes,2
132,DEM,Lisa Soto,73
132,REP,Jeff Alley,26
133,,Over Votes,0
133,,Under Votes,32
133,DEM,Lisa Soto,595
133,REP,Jeff Alley,169
134,,Over Votes,0
134,,Under Votes,20
134,DEM,Lisa Soto,266
134,REP,Jeff Alley,136
135,,Over Votes,0
135,,Under Votes,34
135,DEM,Lisa Soto,490
135,REP,Jeff Alley,139
136,,Over Votes,0
136,,Under Votes,29
136,DEM,Lisa Soto,350
136,REP,Jeff Alley,106
137,,Over Votes,0
137,,Under Votes,29
137,DEM,Lisa Soto,383
137,REP,Jeff Alley,103
138,,Over Votes,0
138,,Under Votes,32
138,DEM,Lisa Soto,445
138,REP,Jeff Alley,104
139,,Over Votes,0
139,,Under Votes,34
139,DEM,Lisa Soto,462
139,REP,Jeff Alley,183
14,,Over Votes,0
14,,Under Votes,64
14,DEM,Lisa Soto,1002
14,REP,Jeff Alley,852
140,,Over Votes,0
