precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,3
1,,Write-in,0
1,DEM,Jay Kleberg,14
1,GRN,"Alfred Molison, Jr.",1
1,REP,Dawn Buckingham,119
10,,Over Votes,0
10,,Under Votes,9
10,,Write-in,0
10,DEM,Jay Kleberg,46
10,GRN,"Alfred Molison, Jr.",3
10,REP,Dawn Buckingham,325
11,,Over Votes,0
11,,Under Votes,5
11,,Write-in,0
11,DEM,Jay Kleberg,36
11,GRN,"Alfred Molison, Jr.",1
11,REP,Dawn Buckingham,146
12,,Over Votes,0
12,,Under Votes,11
12,,Write-in,0
12,DEM,Jay Kleberg,106
12,GRN,"Alfred Molison, Jr.",4
12,REP,Dawn Buckingham,385
13,,Over Votes,0
13,,Under Votes,6
13,,Write-in,0
13,DEM,Jay Kleberg,136
13,GRN,"Alfred Molison, Jr.",7
13,REP,Dawn Buckingham,320
14,,Over Votes,0
14,,Under Votes,9
14,,Write-in,0
14,DEM,Jay Kleberg,220
14,GRN,"Alfred Molison, Jr.",6
14,REP,Dawn Buckingham,510
15,,Over Votes,0
15,,Under Votes,12
15,,Write-in,0
15,DEM,Jay Kleberg,156
15,GRN,"Alfred Molison, Jr.",3
15,REP,Dawn Buckingham,708
16,,Over Votes,0
16,,Under Votes,15
16,,Write-in,0
16,DEM,Jay Kleberg,86
16,GRN,"Alfred Molison, Jr.",6
16,REP,Dawn Buckingham,1188
17,,Over Votes,0
17,,Under Votes,23
17,,Write-in,2
17,DEM,Jay Kleberg,64
17,GRN,"Alfred Molison, Jr.",11
17,REP,Dawn Buckingham,795
18,,Over Votes,0
18,,Under Votes,24
18,,Write-in,0
18,DEM,Jay Kleberg,107
18,GRN,"Alfred Molison, Jr.",6
18,REP,Dawn Buckingham,781
19,,Over Votes,0
19,,Under Votes,10
19,,Write-in,0
19,DEM,Jay Kleberg,83
19,GRN,"Alfred Molison, Jr.",6
19,REP,Dawn Buckingham,593
2,,Over Votes,0
2,,Under Votes,5
2,,Write-in,1
2,DEM,Jay Kleberg,228
2,GRN,"Alfred Molison, Jr.",4
2,REP,Dawn Buckingham,167
20,,Over Votes,0
20,,Under Votes,11
20,,Write-in,0
20,DEM,Jay Kleberg,80
20,GRN,"Alfred Molison, Jr.",5
20,REP,Dawn Buckingham,517
21,,Over Votes,0
21,,Under Votes,37
21,,Write-in,0
21,DEM,Jay Kleberg,20
21,GRN,"Alfred Molison, Jr.",1
21,REP,Dawn Buckingham,96
22,,Over Votes,0
22,,Under Votes,9
22,,Write-in,0
22,DEM,Jay Kleberg,47
22,GRN,"Alfred Molison, Jr.",3
22,REP,Dawn Buckingham,432
23,,Over Votes,0
23,,Under Votes,13
23,,Write-in,1
23,DEM,Jay Kleberg,115
23,GRN,"Alfred Molison, Jr.",5
23,REP,Dawn Buckingham,1454
24,,Over Votes,0
24,,Under Votes,6
24,,Write-in,2
24,DEM,Jay Kleberg,70
24,GRN,"Alfred Molison, Jr.",6
24,REP,Dawn Buckingham,647
25,,Over Votes,0
25,,Under Votes,11
25,,Write-in,0
25,DEM,Jay Kleberg,93
25,GRN,"Alfred Molison, Jr.",8
25,REP,Dawn Buckingham,684
26,,Over Votes,0
26,,Under Votes,19
26,,Write-in,1
26,DEM,Jay Kleberg,122
26,GRN,"Alfred Molison, Jr.",9
26,REP,Dawn Buckingham,926
27,,Over Votes,0
27,,Under Votes,18
27,,Write-in,0
27,DEM,Jay Kleberg,100
27,GRN,"Alfred Molison, Jr.",7
27,REP,Dawn Buckingham,898
28,,Over Votes,0
28,,Under Votes,22
28,,Write-in,0
28,DEM,Jay Kleberg,174
28,GRN,"Alfred Molison, Jr.",14
28,REP,Dawn Buckingham,1501
29,,Over Votes,0
29,,Under Votes,4
29,,Write-in,2
29,DEM,Jay Kleberg,41
29,GRN,"Alfred Molison, Jr.",2
29,REP,Dawn Buckingham,428
3,,Over Votes,0
3,,Under Votes,5
3,,Write-in,0
3,DEM,Jay Kleberg,313
3,GRN,"Alfred Molison, Jr.",2
3,REP,Dawn Buckingham,66
30,,Over Votes,0
30,,Under Votes,7
30,,Write-in,0
30,DEM,Jay Kleberg,63
30,GRN,"Alfred Molison, Jr.",2
30,REP,Dawn Buckingham,450
31,,Over Votes,0
31,,Under Votes,11
31,,Write-in,0
31,DEM,Jay Kleberg,84
31,GRN,"Alfred Molison, Jr.",1
31,REP,Dawn Buckingham,777
32,,Over Votes,0
32,,Under Votes,8
32,,Write-in,0
32,DEM,Jay Kleberg,79
32,GRN,"Alfred Molison, Jr.",4
32,REP,Dawn Buckingham,958
33,,Over Votes,0
33,,Under Votes,9
33,,Write-in,0
33,DEM,Jay Kleberg,65
33,GRN,"Alfred Molison, Jr.",7
33,REP,Dawn Buckingham,609
34,,Over Votes,0
34,,Under Votes,9
34,,Write-in,0
34,DEM,Jay Kleberg,69
34,GRN,"Alfred Molison, Jr.",4
34,REP,Dawn Buckingham,665
4,,Over Votes,1
4,,Under Votes,1
4,,Write-in,0
4,DEM,Jay Kleberg,105
4,GRN,"Alfred Molison, Jr.",1
4,REP,Dawn Buckingham,3
5,,Over Votes,0
5,,Under Votes,5
5,,Write-in,0
5,DEM,Jay Kleberg,278
5,GRN,"Alfred Molison, Jr.",4
5,REP,Dawn Buckingham,326
6,,Over Votes,0
6,,Under Votes,15
6,,Write-in,1
6,DEM,Jay Kleberg,115
6,GRN,"Alfred Molison, Jr.",6
6,REP,Dawn Buckingham,730
7,,Over Votes,0
7,,Under Votes,17
7,,Write-in,1
7,DEM,Jay Kleberg,180
7,GRN,"Alfred Molison, Jr.",10
7,REP,Dawn Buckingham,584
8,,Over Votes,0
8,,Under Votes,16
8,,Write-in,1
8,DEM,Jay Kleberg,162
8,GRN,"Alfred Molison, Jr.",5
8,REP,Dawn Buckingham,1109
9,,Over Votes,0
9,,Under Votes,15
9,,Write-in,0
9,DEM,Jay Kleberg,150
9,GRN,"Alfred Molison, Jr.",6
9,REP,Dawn Buckingham,975
