precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,1
1,DEM,Luke Warford,15
1,GRN,Hunter Wayne Crow,1
1,LIB,Jaime Andres Diez,3
1,REP,Wayne Christian,117
10,,Over Votes,0
10,,Under Votes,10
10,DEM,Luke Warford,46
10,GRN,Hunter Wayne Crow,2
10,LIB,Jaime Andres Diez,3
10,REP,Wayne Christian,322
11,,Over Votes,0
11,,Under Votes,3
11,DEM,Luke Warford,34
11,GRN,Hunter Wayne Crow,3
11,LIB,Jaime Andres Diez,1
11,REP,Wayne Christian,147
12,,Over Votes,0
12,,Under Votes,13
12,DEM,Luke Warford,98
12,GRN,Hunter Wayne Crow,3
12,LIB,Jaime Andres Diez,10
12,REP,Wayne Christian,382
13,,Over Votes,0
13,,Under Votes,8
13,DEM,Luke Warford,123
13,GRN,Hunter Wayne Crow,8
13,LIB,Jaime Andres Diez,9
13,REP,Wayne Christian,321
14,,Over Votes,0
14,,Under Votes,9
14,DEM,Luke Warford,211
14,GRN,Hunter Wayne Crow,2
14,LIB,Jaime Andres Diez,7
14,REP,Wayne Christian,516
15,,Over Votes,0
15,,Under Votes,12
15,DEM,Luke Warford,146
15,GRN,Hunter Wayne Crow,5
15,LIB,Jaime Andres Diez,9
15,REP,Wayne Christian,707
16,,Over Votes,0
16,,Under Votes,13
16,DEM,Luke Warford,76
16,GRN,Hunter Wayne Crow,6
16,LIB,Jaime Andres Diez,10
16,REP,Wayne Christian,1190
17,,Over Votes,0
17,,Under Votes,16
17,DEM,Luke Warford,62
17,GRN,Hunter Wayne Crow,7
17,LIB,Jaime Andres Diez,8
17,REP,Wayne Christian,802
18,,Over Votes,0
18,,Under Votes,20
18,DEM,Luke Warford,103
18,GRN,Hunter Wayne Crow,4
18,LIB,Jaime Andres Diez,6
18,REP,Wayne Christian,785
19,,Over Votes,0
19,,Under Votes,7
19,DEM,Luke Warford,68
19,GRN,Hunter Wayne Crow,12
19,LIB,Jaime Andres Diez,17
19,REP,Wayne Christian,588
2,,Over Votes,0
2,,Under Votes,7
2,DEM,Luke Warford,216
2,GRN,Hunter Wayne Crow,4
2,LIB,Jaime Andres Diez,17
2,REP,Wayne Christian,161
20,,Over Votes,0
20,,Under Votes,7
20,DEM,Luke Warford,75
20,GRN,Hunter Wayne Crow,6
20,LIB,Jaime Andres Diez,9
20,REP,Wayne Christian,516
21,,Over Votes,0
21,,Under Votes,34
21,DEM,Luke Warford,17
21,GRN,Hunter Wayne Crow,1
21,LIB,Jaime Andres Diez,3
21,REP,Wayne Christian,99
22,,Over Votes,0
22,,Under Votes,10
22,DEM,Luke Warford,41
22,GRN,Hunter Wayne Crow,3
22,LIB,Jaime Andres Diez,9
22,REP,Wayne Christian,428
23,,Over Votes,0
23,,Under Votes,15
23,DEM,Luke Warford,105
23,GRN,Hunter Wayne Crow,2
23,LIB,Jaime Andres Diez,24
23,REP,Wayne Christian,1442
24,,Over Votes,0
24,,Under Votes,8
24,DEM,Luke Warford,69
24,GRN,Hunter Wayne Crow,3
24,LIB,Jaime Andres Diez,9
24,REP,Wayne Christian,642
25,,Over Votes,0
25,,Under Votes,13
25,DEM,Luke Warford,89
