precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,1
1,,Write-in,0
1,DEM,Beto O'Rourke,13
1,GRN,Delilah Barrios,0
1,LIB,Mark Tippetts,0
1,REP,Greg Abbott,123
10,,Over Votes,0
10,,Under Votes,3
10,,Write-in,0
10,DEM,Beto O'Rourke,44
10,GRN,Delilah Barrios,0
10,LIB,Mark Tippetts,3
10,REP,Greg Abbott,333
11,,Over Votes,0
11,,Under Votes,1
11,,Write-in,0
11,DEM,Beto O'Rourke,35
11,GRN,Delilah Barrios,0
11,LIB,Mark Tippetts,1
11,REP,Greg Abbott,151
12,,Over Votes,0
12,,Under Votes,5
12,,Write-in,0
12,DEM,Beto O'Rourke,100
12,GRN,Delilah Barrios,3
12,LIB,Mark Tippetts,2
12,REP,Greg Abbott,396
13,,Over Votes,0
13,,Under Votes,3
13,,Write-in,0
13,DEM,Beto O'Rourke,134
13,GRN,Delilah Barrios,2
13,LIB,Mark Tippetts,3
13,REP,Greg Abbott,327
14,,Over Votes,0
14,,Under Votes,1
14,,Write-in,1
14,DEM,Beto O'Rourke,218
14,GRN,Delilah Barrios,0
14,LIB,Mark Tippetts,4
14,REP,Greg Abbott,521
15,,Over Votes,0
15,,Under Votes,4
15,,Write-in,0
15,DEM,Beto O'Rourke,154
15,GRN,Delilah Barrios,2
15,LIB,Mark Tippetts,3
15,REP,Greg Abbott,716
16,,Over Votes,0
16,,Under Votes,2
16,,Write-in,1
16,DEM,Beto O'Rourke,75
16,GRN,Delilah Barrios,1
16,LIB,Mark Tippetts,3
16,REP,Greg Abbott,1213
17,,Over Votes,0
17,,Under Votes,7
17,,Write-in,1
17,DEM,Beto O'Rourke,64
17,GRN,Delilah Barrios,2
17,LIB,Mark Tippetts,4
17,REP,Greg Abbott,817
18,,Over Votes,0
18,,Under Votes,6
18,,Write-in,0
18,DEM,Beto O'Rourke,101
18,GRN,Delilah Barrios,1
18,LIB,Mark Tippetts,0
18,REP,Greg Abbott,810
19,,Over Votes,0
19,,Under Votes,1
19,,Write-in,0
19,DEM,Beto O'Rourke,88
19,GRN,Delilah Barrios,1
19,LIB,Mark Tippetts,4
19,REP,Greg Abbott,598
2,,Over Votes,0
2,,Under Votes,6
2,,Write-in,0
2,DEM,Beto O'Rourke,214
2,GRN,Delilah Barrios,8
2,LIB,Mark Tippetts,7
2,REP,Greg Abbott,170
20,,Over Votes,0
20,,Under Votes,1
20,,Write-in,0
20,DEM,Beto O'Rourke,77
20,GRN,Delilah Barrios,3
20,LIB,Mark Tippetts,1
20,REP,Greg Abbott,531
21,,Over Votes,0
21,,Under Votes,33
21,,Write-in,0
21,DEM,Beto O'Rourke,18
21,GRN,Delilah Barrios,1
21,LIB,Mark Tippetts,2
21,REP,Greg Abbott,100
22,,Over Votes,0
22,,Under Votes,2
22,,Write-in,0
22,DEM,Beto O'Rourke,48
22,GRN,Delilah Barrios,1
22,LIB,Mark Tippetts,2
22,REP,Greg Abbott,438
23,,Over Votes,0
23,,Under Votes,3
23,,Write-in,0
23,DEM,Beto O'Rourke,109
23,GRN,Delilah Barrios,1
23,LIB,Mark Tippetts,9
23,REP,Greg Abbott,1466
24,,Over Votes,0
