precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,13
1,DEM,Erin A. Nowell,50
1,LIB,Thomas Edward Oxford,8
1,REP,Debra Lehrmann,749
2,,Over Votes,0
2,,Under Votes,16
2,DEM,Erin A. Nowell,67
2,LIB,Thomas Edward Oxford,7
2,REP,Debra Lehrmann,553
2E,,Over Votes,0
2E,,Under Votes,4
2E,DEM,Erin A. Nowell,22
2E,LIB,Thomas Edward Oxford,4
2E,REP,Debra Lehrmann,199
3,,Over Votes,0
3,,Under Votes,12
3,DEM,Erin A. Nowell,53
3,LIB,Thomas Edward Oxford,14
3,REP,Debra Lehrmann,591
4,,Over Votes,0
4,,Under Votes,14
4,DEM,Erin A. Nowell,74
4,LIB,Thomas Edward Oxford,8
4,REP,Debra Lehrmann,784
