precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,176
1,DEM,Georgina Perez,285
1,REP,Jennifer Ivey,347
2,,Over Votes,0
2,,Under Votes,38
2,DEM,Georgina Perez,147
2,REP,Jennifer Ivey,106
3,,Over Votes,0
3,,Under Votes,96
3,DEM,Georgina Perez,269
3,REP,Jennifer Ivey,166
4,,Over Votes,0
4,,Under Votes,8
4,DEM,Georgina Perez,5
4,REP,Jennifer Ivey,49
5,,Over Votes,0
5,,Under Votes,74
5,DEM,Georgina Perez,222
5,REP,Jennifer Ivey,190
6,,Over Votes,0
6,,Under Votes,42
6,DEM,Georgina Perez,123
6,REP,Jennifer Ivey,96
