precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,170
1,DEM,Staci Williams,278
1,LIB,William Bryan Strange III,13
1,REP,Jeff Boyd,347
2,,Over Votes,0
2,,Under Votes,42
2,DEM,Staci Williams,133
2,LIB,William Bryan Strange III,9
2,REP,Jeff Boyd,107
3,,Over Votes,0
3,,Under Votes,96
3,DEM,Staci Williams,243
3,LIB,William Bryan Strange III,9
3,REP,Jeff Boyd,183
4,,Over Votes,0
4,,Under Votes,7
4,DEM,Staci Williams,7
4,LIB,William Bryan Strange III,0
4,REP,Jeff Boyd,48
5,,Over Votes,0
5,,Under Votes,75
5,DEM,Staci Williams,193
5,LIB,William Bryan Strange III,10
5,REP,Jeff Boyd,208
6,,Over Votes,0
6,,Under Votes,47
6,DEM,Staci Williams,109
6,LIB,William Bryan Strange III,5
6,REP,Jeff Boyd,100
