precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,132
1,DEM,Ryan Guillen,378
1,REP,Marian Knowlton,298
2,,Over Votes,0
2,,Under Votes,24
2,DEM,Ryan Guillen,166
2,REP,Marian Knowlton,101
3,,Over Votes,0
3,,Under Votes,82
3,DEM,Ryan Guillen,290
3,REP,Marian Knowlton,159
4,,Over Votes,0
4,,Under Votes,9
4,DEM,Ryan Guillen,12
4,REP,Marian Knowlton,41
5,,Over Votes,1
5,,Under Votes,67
5,DEM,Ryan Guillen,241
5,REP,Marian Knowlton,177
6,,Over Votes,0
6,,Under Votes,34
6,DEM,Ryan Guillen,137
6,REP,Marian Knowlton,90
