precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,10
1,DEM,Susan Hays,224
1,REP,Sid Miller,1091
1A,,Over Votes,0
1A,,Under Votes,13
1A,DEM,Susan Hays,126
1A,REP,Sid Miller,584
2,,Over Votes,0
2,,Under Votes,29
2,DEM,Susan Hays,379
2,REP,Sid Miller,1204
3,,Over Votes,0
3,,Under Votes,45
3,DEM,Susan Hays,621
3,REP,Sid Miller,2139
4,,Over Votes,0
4,,Under Votes,38
4,DEM,Susan Hays,494
4,REP,Sid Miller,1900
4A,,Over Votes,0
4A,,Under Votes,10
4A,DEM,Susan Hays,134
4A,REP,Sid Miller,645
