precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,20
1,DEM,Leticia Hinojosa,209
1,REP,Aaron Pena,162
10,,Over Votes,0
10,,Under Votes,18
10,DEM,Leticia Hinojosa,99
10,REP,Aaron Pena,679
11,,Over Votes,0
11,,Under Votes,25
11,DEM,Leticia Hinojosa,72
11,REP,Aaron Pena,559
2,,Over Votes,0
2,,Under Votes,7
2,DEM,Leticia Hinojosa,107
2,REP,Aaron Pena,218
3,,Over Votes,0
3,,Under Votes,11
3,DEM,Leticia Hinojosa,62
3,REP,Aaron Pena,249
4,,Over Votes,0
4,,Under Votes,16
4,DEM,Leticia Hinojosa,179
4,REP,Aaron Pena,200
5,,Over Votes,0
5,,Under Votes,35
5,DEM,Leticia Hinojosa,192
5,REP,Aaron Pena,698
6,,Over Votes,0
6,,Under Votes,6
6,DEM,Leticia Hinojosa,51
6,REP,Aaron Pena,86
7,,Over Votes,0
7,,Under Votes,25
7,DEM,Leticia Hinojosa,232
7,REP,Aaron Pena,656
8,,Over Votes,0
8,,Under Votes,12
8,DEM,Leticia Hinojosa,45
8,REP,Aaron Pena,305
9,,Over Votes,0
9,,Under Votes,13
9,DEM,Leticia Hinojosa,92
9,REP,Aaron Pena,328
