precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,14
1,DEM,Rochelle Mercedes Garza,209
1,LIB,Mark Ash,11
1,REP,Ken Paxton,157
10,,Over Votes,0
10,,Under Votes,12
10,DEM,Rochelle Mercedes Garza,103
10,LIB,Mark Ash,11
10,REP,Ken Paxton,670
11,,Over Votes,0
11,,Under Votes,9
11,DEM,Rochelle Mercedes Garza,77
11,LIB,Mark Ash,13
11,REP,Ken Paxton,557
2,,Over Votes,0
2,,Under Votes,6
2,DEM,Rochelle Mercedes Garza,114
2,LIB,Mark Ash,2
2,REP,Ken Paxton,210
3,,Over Votes,0
3,,Under Votes,8
3,DEM,Rochelle Mercedes Garza,64
3,LIB,Mark Ash,9
3,REP,Ken Paxton,241
4,,Over Votes,0
4,,Under Votes,16
4,DEM,Rochelle Mercedes Garza,175
4,LIB,Mark Ash,7
4,REP,Ken Paxton,197
5,,Over Votes,0
5,,Under Votes,18
5,DEM,Rochelle Mercedes Garza,188
5,LIB,Mark Ash,17
5,REP,Ken Paxton,702
6,,Over Votes,0
6,,Under Votes,4
6,DEM,Rochelle Mercedes Garza,47
6,LIB,Mark Ash,3
6,REP,Ken Paxton,89
7,,Over Votes,0
7,,Under Votes,14
7,DEM,Rochelle Mercedes Garza,237
7,LIB,Mark Ash,24
7,REP,Ken Paxton,638
8,,Over Votes,0
8,,Under Votes,7
8,DEM,Rochelle Mercedes Garza,46
8,LIB,Mark Ash,3
8,REP,Ken Paxton,306
9,,Over Votes,0
9,,Under Votes,6
9,DEM,Rochelle Mercedes Garza,96
9,LIB,Mark Ash,8
9,REP,Ken Paxton,323
