precinct,party,candidate,votes
brewster:1,DEM,Susan Hays,375
brewster:1,REP,Sid Miller,651
brewster:2,DEM,Susan Hays,369
brewster:2,REP,Sid Miller,317
brewster:3,DEM,Susan Hays,123
brewster:3,REP,Sid Miller,94
brewster:4,DEM,Susan Hays,406
brewster:4,REP,Sid Miller,444
brewster:5,DEM,Susan Hays,39
brewster:5,REP,Sid Miller,36
brewster:6,DEM,Susan Hays,201
brewster:6,REP,Sid Miller,236
brewster:7,DEM,Susan Hays,56
brewster:7,REP,Sid Miller,27
brewster:8,DEM,Susan Hays,187
brewster:8,REP,Sid Miller,110
crane:1,DEM,Susan Hays,41
crane:1,REP,Sid Miller,339
crane:2,DEM,Susan Hays,45
crane:2,REP,Sid Miller,259
crane:3,DEM,Susan Hays,43
crane:3,REP,Sid Miller,139
crane:4,DEM,Susan Hays,29
crane:4,REP,Sid Miller,188
crockett:1,,Sid Miller,200
crockett:1,,Susan Hays,93
crockett:2,,Sid Miller,259
crockett:2,,Susan Hays,59
crockett:3,,Sid Miller,275
crockett:3,,Susan Hays,56
crockett:4,,Sid Miller,148
crockett:4,,Susan Hays,72
el-paso:127,,Over Votes,0
el-paso:127,,Under Votes,7
el-paso:127,DEM,Susan Hays,46
el-paso:127,REP,Sid Miller,48
el-paso:156,,Over Votes,1
el-paso:156,,Under Votes,25
el-paso:156,DEM,Susan Hays,331
el-paso:156,REP,Sid Miller,116
el-paso:157,,Over Votes,0
el-paso:157,,Under Votes,10
el-paso:157,DEM,Susan Hays,96
el-paso:157,REP,Sid Miller,25
el-paso:164,,Over Votes,0
el-paso:164,,Under Votes,65
el-paso:164,DEM,Susan Hays,622
el-paso:164,REP,Sid Miller,260
el-paso:165,,Over Votes,0
el-paso:165,,Under Votes,56
el-paso:165,DEM,Susan Hays,598
el-paso:165,REP,Sid Miller,225
el-paso:166,,Over Votes,0
el-paso:166,,Under Votes,30
el-paso:166,DEM,Susan Hays,436
el-paso:166,REP,Sid Miller,449
el-paso:167,,Over Votes,0
el-paso:167,,Under Votes,73
el-paso:167,DEM,Susan Hays,574
el-paso:167,REP,Sid Miller,225
el-paso:168,,Over Votes,0
el-paso:168,,Under Votes,1
el-paso:168,DEM,Susan Hays,45
el-paso:168,REP,Sid Miller,28
el-paso:169,,Over Votes,0
el-paso:169,,Under Votes,37
el-paso:169,DEM,Susan Hays,347
el-paso:169,REP,Sid Miller,171
el-paso:170,,Over Votes,0
el-paso:170,,Under Votes,78
el-paso:170,DEM,Susan Hays,536
el-paso:170,REP,Sid Miller,459
el-paso:171,,Over Votes,0
el-paso:171,,Under Votes,39
el-paso:171,DEM,Susan Hays,372
el-paso:171,REP,Sid Miller,180
el-paso:172,,Over Votes,0
el-paso:172,,Under Votes,117
el-paso:172,DEM,Susan Hays,712
el-paso:172,REP,Sid Miller,312
el-paso:173,,Over Votes,0
el-paso:173,,Under Votes,16
el-paso:173,DEM,Susan Hays,215
el-paso:173,REP,Sid Miller,125
el-paso:174,,Over Votes,0
el-paso:174,,Under Votes,1
el-paso:174,DEM,Susan Hays,7
el-paso:174,REP,Sid Miller,5
el-paso:183,,Over Votes,0
el-paso:183,,Under Votes,0
el-paso:183,DEM,Susan Hays,0
el-paso:183,REP,Sid Miller,0
el-paso:194,,Over Votes,0
el-paso:194,,Under Votes,35
el-paso:194,DEM,Susan Hays,550
el-paso:194,REP,Sid Miller,417
el-paso:195,,Over Votes,0
el-paso:195,,Under Votes,39
el-paso:195,DEM,Susan Hays,616
el-paso:195,REP,Sid Miller,471
el-paso:206,,Over Votes,0
el-paso:206,,Under Votes,9
el-paso:206,DEM,Susan Hays,112
el-paso:206,REP,Sid Miller,47
el-paso:207,,Over Votes,0
el-paso:207,,Under Votes,34
el-paso:207,DEM,Susan Hays,316
el-paso:207,REP,Sid Miller,117
el-paso:208,,Over Votes,0
el-paso:208,,Under Votes,22
el-paso:208,DEM,Susan Hays,196
el-paso:208,REP,Sid Miller,85
el-paso:214,,Over Votes,0
el-paso:214,,Under Votes,0
el-paso:214,DEM,Susan Hays,0
el-paso:214,REP,Sid Miller,0
el-paso:221,,Over Votes,0
el-paso:221,,Under Votes,0
el-paso:221,DEM,Susan Hays,3
el-paso:221,REP,Sid Miller,0
el-paso:43,,Over Votes,0
el-paso:43,,Under Votes,52
el-paso:43,DEM,Susan Hays,508
el-paso:43,REP,Sid Miller,502
el-paso:86,,Over Votes,0
el-paso:86,,Under Votes,0
el-paso:86,DEM,Susan Hays,1
el-paso:86,REP,Sid Miller,4
jeff-davis:1,,Over Votes,0
jeff-davis:1,,Under Votes,6
jeff-davis:1,DEM,Susan Hays,126
jeff-davis:1,REP,Sid Miller,158
jeff-davis:2,,Over Votes,0
jeff-davis:2,,Under Votes,13
jeff-davis:2,DEM,Susan Hays,87
jeff-davis:2,REP,Sid Miller,127
jeff-davis:3,,Over Votes,0
jeff-davis:3,,Under Votes,4
jeff-davis:3,DEM,Susan Hays,94
jeff-davis:3,REP,Sid Miller,153
jeff-davis:4,,Over Votes,0
jeff-davis:4,,Under Votes,1
jeff-davis:4,DEM,Susan Hays,31
jeff-davis:4,REP,Sid Miller,76
jeff-davis:5,,Over Votes,0
jeff-davis:5,,Under Votes,6
jeff-davis:5,DEM,Susan Hays,70
jeff-davis:5,REP,Sid Miller,102
pecos:1,DEM,Susan Hays,316
pecos:1,REP,Sid Miller,633
pecos:10,DEM,Susan Hays,125
pecos:10,REP,Sid Miller,201
pecos:2,DEM,Susan Hays,348
pecos:2,REP,Sid Miller,523
pecos:3,DEM,Susan Hays,8
pecos:3,REP,Sid Miller,95
pecos:4,DEM,Susan Hays,36
pecos:4,REP,Sid Miller,234
pecos:5,DEM,Susan Hays,2
pecos:5,REP,Sid Miller,40
pecos:6,DEM,Susan Hays,16
pecos:6,REP,Sid Miller,42
pecos:7,DEM,Susan Hays,266
pecos:7,REP,Sid Miller,429
pecos:9,DEM,Susan Hays,17
pecos:9,REP,Sid Miller,103
reagan:1,DEM,Susan Hays,22
reagan:1,REP,Sid Miller,60
reagan:2,DEM,Susan Hays,30
reagan:2,REP,Sid Miller,215
reagan:3,DEM,Susan Hays,33
reagan:3,REP,Sid Miller,182
reagan:4,DEM,Susan Hays,16
reagan:4,REP,Sid Miller,135
reeves:10,DEM,Susan Hays,138
reeves:10,REP,Sid Miller,200
reeves:11,DEM,Susan Hays,111
reeves:11,REP,Sid Miller,56
reeves:2,DEM,Susan Hays,188
reeves:2,REP,Sid Miller,181
reeves:3,DEM,Susan Hays,130
reeves:3,REP,Sid Miller,207
reeves:4,DEM,Susan Hays,4
reeves:4,REP,Sid Miller,10
reeves:5,DEM,Susan Hays,49
reeves:5,REP,Sid Miller,102
reeves:6,DEM,Susan Hays,6
reeves:6,REP,Sid Miller,20
reeves:7,DEM,Susan Hays,190
reeves:7,REP,Sid Miller,260
reeves:8,DEM,Susan Hays,49
reeves:8,REP,Sid Miller,83
upton:1,,Over Votes,0
upton:1,,Under Votes,13
upton:1,DEM,Susan Hays,28
upton:1,REP,Sid Miller,307
upton:2,,Over Votes,0
upton:2,,Under Votes,29
upton:2,DEM,Susan Hays,32
upton:2,REP,Sid Miller,186
upton:3,,Over Votes,0
upton:3,,Under Votes,17
upton:3,DEM,Susan Hays,44
upton:3,REP,Sid Miller,122
upton:4,,Over Votes,0
upton:4,,Under Votes,30
upton:4,DEM,Susan Hays,41
upton:4,REP,Sid Miller,238
uvalde:1,DEM,Susan Hays,178
uvalde:1,REP,Sid Miller,259
uvalde:10,DEM,Susan Hays,227
uvalde:10,REP,Sid Miller,146
uvalde:11,DEM,Susan Hays,68
uvalde:11,REP,Sid Miller,220
uvalde:12,DEM,Susan Hays,531
uvalde:12,REP,Sid Miller,785
uvalde:13,DEM,Susan Hays,647
uvalde:13,REP,Sid Miller,441
uvalde:14,DEM,Susan Hays,11
uvalde:14,REP,Sid Miller,66
uvalde:2,DEM,Susan Hays,204
uvalde:2,REP,Sid Miller,428
uvalde:3,DEM,Susan Hays,24
uvalde:3,REP,Sid Miller,383
uvalde:4,DEM,Susan Hays,44
uvalde:4,REP,Sid Miller,325
uvalde:5,DEM,Susan Hays,251
uvalde:5,REP,Sid Miller,674
uvalde:6,DEM,Susan Hays,28
uvalde:6,REP,Sid Miller,150
uvalde:7,DEM,Susan Hays,66
uvalde:7,REP,Sid Miller,315
uvalde:8,DEM,Susan Hays,411
uvalde:8,REP,Sid Miller,340
uvalde:9,DEM,Susan Hays,394
uvalde:9,REP,Sid Miller,135
ward:1E,,Sid Miller,221
ward:1E,,Susan Hays,98
ward:1W,,Sid Miller,41
ward:1W,,Susan Hays,34
ward:2,,Sid Miller,716
ward:2,,Susan Hays,143
ward:3N,,Sid Miller,506
ward:3N,,Susan Hays,71
ward:3S,,Sid Miller,115
ward:3S,,Susan Hays,21
ward:4E,,Sid Miller,311
ward:4E,,Susan Hays,70
ward:4M,,Sid Miller,81
ward:4M,,Susan Hays,17
ward:4W,,Sid Miller,38
ward:4W,,Susan Hays,4
