precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,62
1,DEM,BRENDA DAVIS,210
1,REP,KEVEN M. ELLIS,776
10,,Over Votes,0
10,,Under Votes,100
10,DEM,BRENDA DAVIS,308
10,REP,KEVEN M. ELLIS,1540
11,,Over Votes,1
11,,Under Votes,98
11,DEM,BRENDA DAVIS,276
11,REP,KEVEN M. ELLIS,1487
12,,Over Votes,0
12,,Under Votes,37
12,DEM,BRENDA DAVIS,110
12,REP,KEVEN M. ELLIS,739
13,,Over Votes,0
13,,Under Votes,38
13,DEM,BRENDA DAVIS,107
13,REP,KEVEN M. ELLIS,486
15,,Over Votes,0
15,,Under Votes,28
15,DEM,BRENDA DAVIS,75
15,REP,KEVEN M. ELLIS,584
16,,Over Votes,0
16,,Under Votes,17
16,DEM,BRENDA DAVIS,31
16,REP,KEVEN M. ELLIS,190
18,,Over Votes,0
18,,Under Votes,120
18,DEM,BRENDA DAVIS,431
18,REP,KEVEN M. ELLIS,1537
19,,Over Votes,0
19,,Under Votes,59
19,DEM,BRENDA DAVIS,303
19,REP,KEVEN M. ELLIS,952
2,,Over Votes,0
2,,Under Votes,46
2,DEM,BRENDA DAVIS,107
2,REP,KEVEN M. ELLIS,803
3,,Over Votes,0
3,,Under Votes,23
3,DEM,BRENDA DAVIS,126
3,REP,KEVEN M. ELLIS,275
4,,Over Votes,0
4,,Under Votes,58
4,DEM,BRENDA DAVIS,238
4,REP,KEVEN M. ELLIS,633
5,,Over Votes,0
5,,Under Votes,20
5,DEM,BRENDA DAVIS,56
5,REP,KEVEN M. ELLIS,360
6,,Over Votes,0
6,,Under Votes,38
6,DEM,BRENDA DAVIS,86
6,REP,KEVEN M. ELLIS,448
7,,Over Votes,0
7,,Under Votes,9
7,DEM,BRENDA DAVIS,51
7,REP,KEVEN M. ELLIS,318
9,,Over Votes,0
9,,Under Votes,26
9,DEM,BRENDA DAVIS,100
9,REP,KEVEN M. ELLIS,594
