precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,214
1,REP,LAURI BLAKE,834
10,,Over Votes,0
10,,Under Votes,330
10,REP,LAURI BLAKE,1618
11,,Over Votes,0
11,,Under Votes,312
11,REP,LAURI BLAKE,1550
12,,Over Votes,0
12,,Under Votes,154
12,REP,LAURI BLAKE,732
13,,Over Votes,0
13,,Under Votes,145
13,REP,LAURI BLAKE,486
15,,Over Votes,0
15,,Under Votes,111
15,REP,LAURI BLAKE,576
16,,Over Votes,0
16,,Under Votes,45
16,REP,LAURI BLAKE,193
18,,Over Votes,0
18,,Under Votes,514
18,REP,LAURI BLAKE,1574
19,,Over Votes,0
19,,Under Votes,293
19,REP,LAURI BLAKE,1021
2,,Over Votes,0
2,,Under Votes,147
2,REP,LAURI BLAKE,809
3,,Over Votes,0
3,,Under Votes,115
3,REP,LAURI BLAKE,309
4,,Over Votes,0
4,,Under Votes,240
4,REP,LAURI BLAKE,689
5,,Over Votes,0
5,,Under Votes,83
5,REP,LAURI BLAKE,353
6,,Over Votes,0
6,,Under Votes,130
6,REP,LAURI BLAKE,442
7,,Over Votes,0
7,,Under Votes,57
7,REP,LAURI BLAKE,321
9,,Over Votes,0
9,,Under Votes,124
9,REP,LAURI BLAKE,596
