precinct,party,candidate,votes
4,,Over Votes,0
4,,Under Votes,0
4,,Write-in,0
4,DEM,Beto O'Rourke,55
4,GRN,Delilah Barrios,4
4,LIB,Mark Tippetts,3
4,REP,Greg Abbott,376
11,,Over Votes,0
11,,Under Votes,2
11,,Write-in,0
11,DEM,Beto O'Rourke,140
11,GRN,Delilah Barrios,2
11,LIB,Mark Tippetts,11
11,REP,Greg Abbott,521
5,,Over Votes,0
5,,Under Votes,5
5,,Write-in,0
5,DEM,Beto O'Rourke,116
5,GRN,Delilah Barrios,4
5,LIB,Mark Tippetts,9
5,REP,Greg Abbott,665
1,,Over Votes,0
1,,Under Votes,2
1,,Write-in,0
1,DEM,Beto O'Rourke,167
1,GRN,Delilah Barrios,3
1,LIB,Mark Tippetts,6
1,REP,Greg Abbott,445
23,,Over Votes,0
23,,Under Votes,1
23,,Write-in,0
23,DEM,Beto O'Rourke,94
23,GRN,Delilah Barrios,1
23,LIB,Mark Tippetts,1
23,REP,Greg Abbott,158
16,,Over Votes,0
16,,Under Votes,0
16,,Write-in,0
16,DEM,Beto O'Rourke,15
16,GRN,Delilah Barrios,0
16,LIB,Mark Tippetts,3
16,REP,Greg Abbott,130
13,,Over Votes,0
13,,Under Votes,0
13,,Write-in,0
13,DEM,Beto O'Rourke,10
13,GRN,Delilah Barrios,0
13,LIB,Mark Tippetts,0
13,REP,Greg Abbott,152
6,,Over Votes,0
6,,Under Votes,4
6,,Write-in,0
6,DEM,Beto O'Rourke,96
6,GRN,Delilah Barrios,1
6,LIB,Mark Tippetts,7
6,REP,Greg Abbott,744
2,,Over Votes,1
2,,Under Votes,2
2,,Write-in,0
2,DEM,Beto O'Rourke,167
2,GRN,Delilah Barrios,2
2,LIB,Mark Tippetts,7
2,REP,Greg Abbott,456
19,,Over Votes,0
19,,Under Votes,0
19,,Write-in,0
19,DEM,Beto O'Rourke,41
19,GRN,Delilah Barrios,1
19,LIB,Mark Tippetts,1
19,REP,Greg Abbott,348
8,,Over Votes,0
8,,Under Votes,1
8,,Write-in,0
8,DEM,Beto O'Rourke,15
8,GRN,Delilah Barrios,0
8,LIB,Mark Tippetts,1
8,REP,Greg Abbott,174
22,,Over Votes,0
22,,Under Votes,2
22,,Write-in,0
22,DEM,Beto O'Rourke,335
22,GRN,Delilah Barrios,0
22,LIB,Mark Tippetts,7
22,REP,Greg Abbott,122
3,,Over Votes,0
3,,Under Votes,0
3,,Write-in,0
3,DEM,Beto O'Rourke,42
3,GRN,Delilah Barrios,1
3,LIB,Mark Tippetts,6
3,REP,Greg Abbott,352
