precinct,party,candidate,votes
4,,Over Votes,0
4,,Under Votes,22
4,LIB,Tommy Estes,40
4,REP,Charles Schwertner,376
11,,Over Votes,0
11,,Under Votes,37
11,LIB,Tommy Estes,110
11,REP,Charles Schwertner,529
5,,Over Votes,0
5,,Under Votes,50
5,LIB,Tommy Estes,81
5,REP,Charles Schwertner,668
1,,Over Votes,0
1,,Under Votes,62
1,LIB,Tommy Estes,125
1,REP,Charles Schwertner,436
23,,Over Votes,0
23,,Under Votes,33
23,LIB,Tommy Estes,63
23,REP,Charles Schwertner,159
16,,Over Votes,1
16,,Under Votes,6
16,LIB,Tommy Estes,17
16,REP,Charles Schwertner,124
13,,Over Votes,0
13,,Under Votes,5
13,LIB,Tommy Estes,7
13,REP,Charles Schwertner,150
6,,Over Votes,0
6,,Under Votes,44
6,LIB,Tommy Estes,71
6,REP,Charles Schwertner,737
2,,Over Votes,0
2,,Under Votes,50
2,LIB,Tommy Estes,130
2,REP,Charles Schwertner,455
19,,Over Votes,0
19,,Under Votes,13
19,LIB,Tommy Estes,26
19,REP,Charles Schwertner,352
8,,Over Votes,0
8,,Under Votes,5
8,LIB,Tommy Estes,11
8,REP,Charles Schwertner,175
22,,Over Votes,0
22,,Under Votes,98
22,LIB,Tommy Estes,222
22,REP,Charles Schwertner,146
3,,Over Votes,0
3,,Under Votes,15
3,LIB,Tommy Estes,36
3,REP,Charles Schwertner,350
