precinct,party,candidate,votes
10,DEM,Beto O'Rourke,122
10,GRN,Delilah Barrios,2
10,LIB,Mark Tippetts,2
10,REP,Greg Abbott,250
11,DEM,Beto O'Rourke,109
11,GRN,Delilah Barrios,3
11,LIB,Mark Tippetts,1
11,REP,Greg Abbott,76
2,DEM,Beto O'Rourke,177
2,GRN,Delilah Barrios,3
2,LIB,Mark Tippetts,2
2,REP,Greg Abbott,226
3,DEM,Beto O'Rourke,114
3,GRN,Delilah Barrios,4
3,LIB,Mark Tippetts,2
3,REP,Greg Abbott,251
4,DEM,Beto O'Rourke,2
4,GRN,Delilah Barrios,0
4,LIB,Mark Tippetts,0
4,REP,Greg Abbott,14
5,DEM,Beto O'Rourke,42
5,GRN,Delilah Barrios,1
5,LIB,Mark Tippetts,1
5,REP,Greg Abbott,111
6,DEM,Beto O'Rourke,6
6,GRN,Delilah Barrios,0
6,LIB,Mark Tippetts,0
6,REP,Greg Abbott,23
7,DEM,Beto O'Rourke,179
7,GRN,Delilah Barrios,6
7,LIB,Mark Tippetts,6
7,REP,Greg Abbott,294
8,DEM,Beto O'Rourke,50
8,GRN,Delilah Barrios,0
8,LIB,Mark Tippetts,2
8,REP,Greg Abbott,96
