precinct,party,candidate,votes
1,Dem,Cesar Avila,0
1,Rep,Sammy Knapp,0
1,,Over Votes,0
1,,Under Votes,0
10,Dem,Cesar Avila,0
10,Rep,Sammy Knapp,0
10,,Over Votes,0
10,,Under Votes,0
100,Dem,Cesar Avila,0
100,Rep,Sammy Knapp,0
100,,Over Votes,0
100,,Under Votes,0
101,Dem,Cesar Avila,0
101,Rep,Sammy Knapp,0
101,,Over Votes,0
101,,Under Votes,0
102,Dem,Cesar Avila,0
102,Rep,Sammy Knapp,0
102,,Over Votes,0
102,,Under Votes,0
103,Dem,Cesar Avila,400
103,Rep,Sammy Knapp,339
103,,Over Votes,0
103,,Under Votes,71
104,Dem,Cesar Avila,685
104,Rep,Sammy Knapp,396
104,,Over Votes,0
104,,Under Votes,86
105,Dem,Cesar Avila,0
105,Rep,Sammy Knapp,0
105,,Over Votes,0
105,,Under Votes,0
106,Dem,Cesar Avila,531
106,Rep,Sammy Knapp,620
106,,Over Votes,0
106,,Under Votes,104
107,Dem,Cesar Avila,1088
107,Rep,Sammy Knapp,1138
107,,Over Votes,0
107,,Under Votes,191
108,Dem,Cesar Avila,0
108,Rep,Sammy Knapp,0
108,,Over Votes,0
108,,Under Votes,0
109,Dem,Cesar Avila,0
109,Rep,Sammy Knapp,0
109,,Over Votes,0
109,,Under Votes,0
11,Dem,Cesar Avila,0
11,Rep,Sammy Knapp,0
11,,Over Votes,0
11,,Under Votes,0
110,Dem,Cesar Avila,826
110,Rep,Sammy Knapp,993
110,,Over Votes,0
110,,Under Votes,128
111,Dem,Cesar Avila,0
111,Rep,Sammy Knapp,0
111,,Over Votes,0
111,,Under Votes,0
112,Dem,Cesar Avila,0
112,Rep,Sammy Knapp,0
112,,Over Votes,0
112,,Under Votes,0
113,Dem,Cesar Avila,883
113,Rep,Sammy Knapp,999
113,,Over Votes,0
113,,Under Votes,205
114,Dem,Cesar Avila,1059
114,Rep,Sammy Knapp,1721
114,,Over Votes,1
114,,Under Votes,281
115,Dem,Cesar Avila,947
115,Rep,Sammy Knapp,980
115,,Over Votes,0
115,,Under Votes,196
116,Dem,Cesar Avila,0
116,Rep,Sammy Knapp,0
116,,Over Votes,0
116,,Under Votes,0
117,Dem,Cesar Avila,0
117,Rep,Sammy Knapp,0
117,,Over Votes,0
117,,Under Votes,0
118,Dem,Cesar Avila,0
118,Rep,Sammy Knapp,0
118,,Over Votes,0
118,,Under Votes,0
119,Dem,Cesar Avila,693
119,Rep,Sammy Knapp,872
119,,Over Votes,0
119,,Under Votes,131
12,Dem,Cesar Avila,0
12,Rep,Sammy Knapp,0
12,,Over Votes,0
12,,Under Votes,0
120,Dem,Cesar Avila,925
120,Rep,Sammy Knapp,1552
120,,Over Votes,0
120,,Under Votes,216
121,Dem,Cesar Avila,0
121,Rep,Sammy Knapp,0
121,,Over Votes,0
121,,Under Votes,0
122,Dem,Cesar Avila,0
122,Rep,Sammy Knapp,0
122,,Over Votes,0
122,,Under Votes,0
123,Dem,Cesar Avila,0
123,Rep,Sammy Knapp,0
123,,Over Votes,0
123,,Under Votes,0
124,Dem,Cesar Avila,0
124,Rep,Sammy Knapp,0
124,,Over Votes,0
124,,Under Votes,0
125,Dem,Cesar Avila,0
125,Rep,Sammy Knapp,0
125,,Over Votes,0
125,,Under Votes,0
126,Dem,Cesar Avila,0
126,Rep,Sammy Knapp,0
126,,Over Votes,0
126,,Under Votes,0
127,Dem,Cesar Avila,0
127,Rep,Sammy Knapp,0
127,,Over Votes,0
127,,Under Votes,0
128,Dem,Cesar Avila,479
128,Rep,Sammy Knapp,1759
128,,Over Votes,0
128,,Under Votes,157
129,Dem,Cesar Avila,0
129,Rep,Sammy Knapp,0
129,,Over Votes,0
129,,Under Votes,0
13,Dem,Cesar Avila,0
13,Rep,Sammy Knapp,0
13,,Over Votes,0
13,,Under Votes,0
130,Dem,Cesar Avila,1190
130,Rep,Sammy Knapp,1364
130,,Over Votes,0
130,,Under Votes,259
131,Dem,Cesar Avila,0
131,Rep,Sammy Knapp,0
131,,Over Votes,0
131,,Under Votes,0
132,Dem,Cesar Avila,975
132,Rep,Sammy Knapp,877
132,,Over Votes,0
132,,Under Votes,164
133,Dem,Cesar Avila,0
133,Rep,Sammy Knapp,0
133,,Over Votes,0
133,,Under Votes,0
134,Dem,Cesar Avila,0
134,Rep,Sammy Knapp,0
134,,Over Votes,0
134,,Under Votes,0
135,Dem,Cesar Avila,0
135,Rep,Sammy Knapp,0
135,,Over Votes,0
135,,Under Votes,0
136,Dem,Cesar Avila,578
136,Rep,Sammy Knapp,752
136,,Over Votes,0
136,,Under Votes,97
137,Dem,Cesar Avila,0
137,Rep,Sammy Knapp,0
137,,Over Votes,0
137,,Under Votes,0
138,Dem,Cesar Avila,784
138,Rep,Sammy Knapp,844
138,,Over Votes,0
138,,Under Votes,146
139,Dem,Cesar Avila,0
139,Rep,Sammy Knapp,0
139,,Over Votes,0
139,,Under Votes,0
14,Dem,Cesar Avila,0
14,Rep,Sammy Knapp,0
14,,Over Votes,0
14,,Under Votes,0
140,Dem,Cesar Avila,0
140,Rep,Sammy Knapp,0
140,,Over Votes,0
140,,Under Votes,0
141,Dem,Cesar Avila,1097
141,Rep,Sammy Knapp,1232
141,,Over Votes,0
141,,Under Votes,182
142,Dem,Cesar Avila,892
142,Rep,Sammy Knapp,960
142,,Over Votes,0
142,,Under Votes,188
143,Dem,Cesar Avila,0
143,Rep,Sammy Knapp,0
143,,Over Votes,0
143,,Under Votes,0
144,Dem,Cesar Avila,0
144,Rep,Sammy Knapp,0
144,,Over Votes,0
144,,Under Votes,0
145,Dem,Cesar Avila,533
145,Rep,Sammy Knapp,582
145,,Over Votes,0
145,,Under Votes,122
146,Dem,Cesar Avila,0
146,Rep,Sammy Knapp,0
146,,Over Votes,0
146,,Under Votes,0
147,Dem,Cesar Avila,602
147,Rep,Sammy Knapp,662
147,,Over Votes,0
147,,Under Votes,145
