precinct,party,candidate,votes
1,DEM,Rochelle Mercedes Garza,643
1,LIB,Mark Ash,63
1,REP,Ken Paxton,761
1,,Over Votes,0
1,,Under Votes,24
2,DEM,Rochelle Mercedes Garza,991
2,LIB,Mark Ash,77
2,REP,Ken Paxton,980
2,,Over Votes,0
2,,Under Votes,36
3,DEM,Rochelle Mercedes Garza,535
3,LIB,Mark Ash,38
3,REP,Ken Paxton,228
3,,Over Votes,0
3,,Under Votes,34
4,DEM,Rochelle Mercedes Garza,508
4,LIB,Mark Ash,51
4,REP,Ken Paxton,1110
4,,Over Votes,0
4,,Under Votes,25
5,DEM,Rochelle Mercedes Garza,195
5,LIB,Mark Ash,24
5,REP,Ken Paxton,341
5,,Over Votes,0
5,,Under Votes,16
6,DEM,Rochelle Mercedes Garza,403
6,LIB,Mark Ash,31
6,REP,Ken Paxton,301
6,,Over Votes,0
6,,Under Votes,9
7,DEM,Rochelle Mercedes Garza,385
7,LIB,Mark Ash,34
7,REP,Ken Paxton,353
7,,Over Votes,0
7,,Under Votes,18
8,DEM,Rochelle Mercedes Garza,483
8,LIB,Mark Ash,54
8,REP,Ken Paxton,1090
8,,Over Votes,0
8,,Under Votes,32
9,DEM,Rochelle Mercedes Garza,634
9,LIB,Mark Ash,67
9,REP,Ken Paxton,894
9,,Over Votes,0
9,,Under Votes,16
10,DEM,Rochelle Mercedes Garza,67
10,LIB,Mark Ash,12
10,REP,Ken Paxton,372
10,,Over Votes,0
10,,Under Votes,4
11,DEM,Rochelle Mercedes Garza,429
11,LIB,Mark Ash,82
11,REP,Ken Paxton,1742
11,,Over Votes,0
11,,Under Votes,38
12,DEM,Rochelle Mercedes Garza,452
12,LIB,Mark Ash,49
12,REP,Ken Paxton,722
12,,Over Votes,0
12,,Under Votes,30
13,DEM,Rochelle Mercedes Garza,358
13,LIB,Mark Ash,36
13,REP,Ken Paxton,954
13,,Over Votes,0
13,,Under Votes,10
14,DEM,Rochelle Mercedes Garza,858
14,LIB,Mark Ash,44
14,REP,Ken Paxton,650
14,,Over Votes,0
14,,Under Votes,24
15,DEM,Rochelle Mercedes Garza,387
15,LIB,Mark Ash,27
15,REP,Ken Paxton,336
15,,Over Votes,0
15,,Under Votes,16
16,DEM,Rochelle Mercedes Garza,776
16,LIB,Mark Ash,96
16,REP,Ken Paxton,1551
16,,Over Votes,0
16,,Under Votes,42
17,DEM,Rochelle Mercedes Garza,849
17,LIB,Mark Ash,78
17,REP,Ken Paxton,1312
17,,Over Votes,0
17,,Under Votes,51
18,DEM,Rochelle Mercedes Garza,78
18,LIB,Mark Ash,18
18,REP,Ken Paxton,353
18,,Over Votes,0
18,,Under Votes,8
19,DEM,Rochelle Mercedes Garza,455
19,LIB,Mark Ash,48
19,REP,Ken Paxton,510
19,,Over Votes,0
19,,Under Votes,25
20,DEM,Rochelle Mercedes Garza,140
20,LIB,Mark Ash,22
20,REP,Ken Paxton,484
20,,Over Votes,0
20,,Under Votes,9
21,DEM,Rochelle Mercedes Garza,1256
21,LIB,Mark Ash,99
21,REP,Ken Paxton,1136
21,,Over Votes,0
21,,Under Votes,46
22,DEM,Rochelle Mercedes Garza,460
22,LIB,Mark Ash,87
22,REP,Ken Paxton,1831
22,,Over Votes,0
22,,Under Votes,32
23,DEM,Rochelle Mercedes Garza,706
23,LIB,Mark Ash,30
23,REP,Ken Paxton,262
23,,Over Votes,0
23,,Under Votes,24
24,DEM,Rochelle Mercedes Garza,587
24,LIB,Mark Ash,35
24,REP,Ken Paxton,290
24,,Over Votes,0
24,,Under Votes,15
25,DEM,Rochelle Mercedes Garza,1041
25,LIB,Mark Ash,111
25,REP,Ken Paxton,951
25,,Over Votes,0
25,,Under Votes,47
