precinct,party,candidate,votes
1,DEM,No,8
1,DEM,Yes,404
1,,Over Votes,0
1,,Under Votes,11
10,DEM,No,1
10,DEM,Yes,29
10,,Over Votes,0
10,,Under Votes,1
100,DEM,No,2
100,DEM,Yes,175
100,,Over Votes,0
100,,Under Votes,3
101,DEM,No,9
101,DEM,Yes,486
101,,Over Votes,0
101,,Under Votes,12
102,DEM,No,3
102,DEM,Yes,304
102,,Over Votes,0
102,,Under Votes,12
103,DEM,No,2
103,DEM,Yes,184
103,,Over Votes,0
103,,Under Votes,14
104,DEM,No,10
104,DEM,Yes,258
104,,Over Votes,1
104,,Under Votes,13
105,DEM,No,0
105,DEM,Yes,41
105,,Over Votes,0
105,,Under Votes,1
106,DEM,No,10
106,DEM,Yes,232
106,,Over Votes,0
106,,Under Votes,12
107,DEM,No,9
107,DEM,Yes,521
107,,Over Votes,0
107,,Under Votes,21
108,DEM,No,2
108,DEM,Yes,418
108,,Over Votes,0
108,,Under Votes,27
109,DEM,No,8
109,DEM,Yes,528
109,,Over Votes,0
109,,Under Votes,41
11,DEM,No,8
11,DEM,Yes,256
11,,Over Votes,0
11,,Under Votes,8
110,DEM,No,4
110,DEM,Yes,417
110,,Over Votes,0
110,,Under Votes,26
111,DEM,No,6
111,DEM,Yes,253
111,,Over Votes,0
111,,Under Votes,10
112,DEM,No,10
112,DEM,Yes,391
112,,Over Votes,0
112,,Under Votes,40
113,DEM,No,11
113,DEM,Yes,423
113,,Over Votes,1
113,,Under Votes,16
114,DEM,No,19
114,DEM,Yes,582
114,,Over Votes,0
114,,Under Votes,22
115,DEM,No,5
115,DEM,Yes,476
115,,Over Votes,1
115,,Under Votes,29
116,DEM,No,3
116,DEM,Yes,548
116,,Over Votes,1
116,,Under Votes,33
117,DEM,No,9
117,DEM,Yes,539
117,,Over Votes,0
117,,Under Votes,20
118,DEM,No,4
118,DEM,Yes,524
118,,Over Votes,0
118,,Under Votes,13
119,DEM,No,7
119,DEM,Yes,303
119,,Over Votes,2
119,,Under Votes,22
12,DEM,No,6
12,DEM,Yes,248
12,,Over Votes,1
12,,Under Votes,22
120,DEM,No,7
120,DEM,Yes,422
120,,Over Votes,0
120,,Under Votes,25
121,DEM,No,6
121,DEM,Yes,339
121,,Over Votes,2
121,,Under Votes,27
122,DEM,No,6
122,DEM,Yes,495
122,,Over Votes,1
122,,Under Votes,38
123,DEM,No,5
123,DEM,Yes,246
123,,Over Votes,0
123,,Under Votes,20
124,DEM,No,6
124,DEM,Yes,449
124,,Over Votes,0
124,,Under Votes,25
125,DEM,No,7
125,DEM,Yes,292
125,,Over Votes,0
125,,Under Votes,15
126,DEM,No,15
126,DEM,Yes,757
126,,Over Votes,1
126,,Under Votes,23
127,DEM,No,17
127,DEM,Yes,530
127,,Over Votes,0
127,,Under Votes,16
128,DEM,No,8
128,DEM,Yes,246
128,,Over Votes,0
128,,Under Votes,6
129,DEM,No,14
129,DEM,Yes,577
129,,Over Votes,0
129,,Under Votes,15
13,DEM,No,3
13,DEM,Yes,265
13,,Over Votes,0
13,,Under Votes,16
130,DEM,No,11
130,DEM,Yes,568
130,,Over Votes,1
130,,Under Votes,43
131,DEM,No,8
131,DEM,Yes,342
131,,Over Votes,0
131,,Under Votes,10
132,DEM,No,7
132,DEM,Yes,509
132,,Over Votes,0
132,,Under Votes,27
133,DEM,No,12
133,DEM,Yes,332
133,,Over Votes,0
133,,Under Votes,17
134,DEM,No,20
134,DEM,Yes,459
134,,Over Votes,1
134,,Under Votes,23
135,DEM,No,13
135,DEM,Yes,526
135,,Over Votes,1
135,,Under Votes,27
136,DEM,No,4
136,DEM,Yes,286
136,,Over Votes,0
136,,Under Votes,19
137,DEM,No,5
137,DEM,Yes,225
137,,Over Votes,0
137,,Under Votes,11
138,DEM,No,9
138,DEM,Yes,384
138,,Over Votes,0
138,,Under Votes,19
139,DEM,No,13
139,DEM,Yes,487
139,,Over Votes,0
139,,Under Votes,35
14,DEM,No,6
14,DEM,Yes,395
14,,Over Votes,0
14,,Under Votes,21
140,DEM,No,1
140,DEM,Yes,497
140,,Over Votes,0
140,,Under Votes,19
141,DEM,No,9
141,DEM,Yes,576
141,,Over Votes,2
141,,Under Votes,23
142,DEM,No,11
142,DEM,Yes,464
142,,Over Votes,0
142,,Under Votes,29
143,DEM,No,3
143,DEM,Yes,241
143,,Over Votes,0
143,,Under Votes,25
144,DEM,No,15
144,DEM,Yes,397
144,,Over Votes,0
144,,Under Votes,9
145,DEM,No,7
145,DEM,Yes,245
145,,Over Votes,1
145,,Under Votes,11
146,DEM,No,12
146,DEM,Yes,585
146,,Over Votes,0
146,,Under Votes,31
147,DEM,No,4
147,DEM,Yes,242
147,,Over Votes,0
147,,Under Votes,15
148,DEM,No,4
148,DEM,Yes,131
148,,Over Votes,0
148,,Under Votes,8
149,DEM,No,12
149,DEM,Yes,578
149,,Over Votes,0
149,,Under Votes,14
15,DEM,No,3
15,DEM,Yes,198
15,,Over Votes,0
15,,Under Votes,5
150,DEM,No,8
150,DEM,Yes,333
150,,Over Votes,0
150,,Under Votes,9
151,DEM,No,6
151,DEM,Yes,246
151,,Over Votes,0
151,,Under Votes,7
152,DEM,No,0
152,DEM,Yes,38
152,,Over Votes,0
152,,Under Votes,3
153,DEM,No,4
153,DEM,Yes,133
153,,Over Votes,0
153,,Under Votes,9
154,DEM,No,9
154,DEM,Yes,270
154,,Over Votes,0
154,,Under Votes,5
155,DEM,No,5
155,DEM,Yes,345
155,,Over Votes,1
155,,Under Votes,18
156,DEM,No,19
156,DEM,Yes,503
156,,Over Votes,0
156,,Under Votes,20
157,DEM,No,21
157,DEM,Yes,533
157,,Over Votes,1
157,,Under Votes,28
158,DEM,No,8
158,DEM,Yes,385
158,,Over Votes,0
158,,Under Votes,20
159,DEM,No,14
159,DEM,Yes,408
159,,Over Votes,1
159,,Under Votes,8
16,DEM,No,7
16,DEM,Yes,190
16,,Over Votes,0
16,,Under Votes,6
160,DEM,No,1
160,DEM,Yes,25
160,,Over Votes,0
160,,Under Votes,1
161,DEM,No,0
161,DEM,Yes,23
161,,Over Votes,0
161,,Under Votes,0
162,DEM,No,4
162,DEM,Yes,121
162,,Over Votes,0
162,,Under Votes,2
163,DEM,No,5
163,DEM,Yes,234
163,,Over Votes,1
163,,Under Votes,9
164,DEM,No,7
164,DEM,Yes,351
164,,Over Votes,0
164,,Under Votes,35
165,DEM,No,3
165,DEM,Yes,99
165,,Over Votes,0
165,,Under Votes,6
166,DEM,No,11
166,DEM,Yes,527
166,,Over Votes,1
166,,Under Votes,24
167,DEM,No,5
167,DEM,Yes,238
