precinct,party,candidate,votes
1,REP,Bob Hall,0
1,REP,Jason K. Eddington,0
1,,Over Votes,0
1,,Under Votes,0
10,REP,Bob Hall,0
10,REP,Jason K. Eddington,0
10,,Over Votes,0
10,,Under Votes,0
100,REP,Bob Hall,0
100,REP,Jason K. Eddington,0
100,,Over Votes,0
100,,Under Votes,0
101,REP,Bob Hall,0
101,REP,Jason K. Eddington,0
101,,Over Votes,0
101,,Under Votes,0
102,REP,Bob Hall,0
102,REP,Jason K. Eddington,0
102,,Over Votes,0
102,,Under Votes,0
103,REP,Bob Hall,0
103,REP,Jason K. Eddington,0
103,,Over Votes,0
103,,Under Votes,0
104,REP,Bob Hall,84
104,REP,Jason K. Eddington,27
104,,Over Votes,0
104,,Under Votes,33
105,REP,Bob Hall,0
105,REP,Jason K. Eddington,0
105,,Over Votes,0
105,,Under Votes,0
106,REP,Bob Hall,0
106,REP,Jason K. Eddington,0
106,,Over Votes,0
106,,Under Votes,0
107,REP,Bob Hall,0
107,REP,Jason K. Eddington,0
107,,Over Votes,0
107,,Under Votes,0
108,REP,Bob Hall,0
108,REP,Jason K. Eddington,0
108,,Over Votes,0
108,,Under Votes,0
109,REP,Bob Hall,0
109,REP,Jason K. Eddington,0
109,,Over Votes,0
109,,Under Votes,0
11,REP,Bob Hall,0
11,REP,Jason K. Eddington,0
11,,Over Votes,0
11,,Under Votes,0
110,REP,Bob Hall,329
110,REP,Jason K. Eddington,60
110,,Over Votes,0
110,,Under Votes,98
111,REP,Bob Hall,0
111,REP,Jason K. Eddington,0
111,,Over Votes,0
111,,Under Votes,0
112,REP,Bob Hall,0
112,REP,Jason K. Eddington,0
112,,Over Votes,0
112,,Under Votes,0
113,REP,Bob Hall,0
113,REP,Jason K. Eddington,0
113,,Over Votes,0
113,,Under Votes,0
114,REP,Bob Hall,0
114,REP,Jason K. Eddington,0
114,,Over Votes,0
114,,Under Votes,0
115,REP,Bob Hall,262
115,REP,Jason K. Eddington,40
115,,Over Votes,0
115,,Under Votes,113
116,REP,Bob Hall,0
116,REP,Jason K. Eddington,0
116,,Over Votes,0
116,,Under Votes,0
117,REP,Bob Hall,0
117,REP,Jason K. Eddington,0
117,,Over Votes,0
117,,Under Votes,0
118,REP,Bob Hall,0
118,REP,Jason K. Eddington,0
118,,Over Votes,0
118,,Under Votes,0
119,REP,Bob Hall,0
119,REP,Jason K. Eddington,0
119,,Over Votes,0
119,,Under Votes,0
12,REP,Bob Hall,0
12,REP,Jason K. Eddington,0
12,,Over Votes,0
12,,Under Votes,0
120,REP,Bob Hall,0
120,REP,Jason K. Eddington,0
120,,Over Votes,0
120,,Under Votes,0
121,REP,Bob Hall,0
121,REP,Jason K. Eddington,0
121,,Over Votes,0
121,,Under Votes,0
122,REP,Bob Hall,0
122,REP,Jason K. Eddington,0
122,,Over Votes,0
122,,Under Votes,0
123,REP,Bob Hall,0
123,REP,Jason K. Eddington,0
123,,Over Votes,0
123,,Under Votes,0
124,REP,Bob Hall,0
124,REP,Jason K. Eddington,0
124,,Over Votes,0
124,,Under Votes,0
125,REP,Bob Hall,135
125,REP,Jason K. Eddington,29
125,,Over Votes,0
125,,Under Votes,122
126,REP,Bob Hall,0
126,REP,Jason K. Eddington,0
126,,Over Votes,0
126,,Under Votes,0
127,REP,Bob Hall,0
127,REP,Jason K. Eddington,0
127,,Over Votes,0
127,,Under Votes,0
128,REP,Bob Hall,0
128,REP,Jason K. Eddington,0
128,,Over Votes,0
128,,Under Votes,0
129,REP,Bob Hall,0
129,REP,Jason K. Eddington,0
129,,Over Votes,0
129,,Under Votes,0
13,REP,Bob Hall,0
13,REP,Jason K. Eddington,0
13,,Over Votes,0
13,,Under Votes,0
130,REP,Bob Hall,0
130,REP,Jason K. Eddington,0
130,,Over Votes,0
130,,Under Votes,0
131,REP,Bob Hall,0
131,REP,Jason K. Eddington,0
131,,Over Votes,0
131,,Under Votes,0
132,REP,Bob Hall,205
132,REP,Jason K. Eddington,48
132,,Over Votes,1
132,,Under Votes,66
133,REP,Bob Hall,0
133,REP,Jason K. Eddington,0
133,,Over Votes,0
133,,Under Votes,0
134,REP,Bob Hall,0
134,REP,Jason K. Eddington,0
134,,Over Votes,0
134,,Under Votes,0
135,REP,Bob Hall,0
135,REP,Jason K. Eddington,0
135,,Over Votes,0
135,,Under Votes,0
136,REP,Bob Hall,238
136,REP,Jason K. Eddington,47
136,,Over Votes,0
136,,Under Votes,88
137,REP,Bob Hall,0
137,REP,Jason K. Eddington,0
137,,Over Votes,0
137,,Under Votes,0
138,REP,Bob Hall,0
138,REP,Jason K. Eddington,0
138,,Over Votes,0
138,,Under Votes,0
139,REP,Bob Hall,0
139,REP,Jason K. Eddington,0
139,,Over Votes,0
139,,Under Votes,0
14,REP,Bob Hall,0
14,REP,Jason K. Eddington,0
14,,Over Votes,0
14,,Under Votes,0
140,REP,Bob Hall,0
140,REP,Jason K. Eddington,0
140,,Over Votes,0
140,,Under Votes,0
141,REP,Bob Hall,0
141,REP,Jason K. Eddington,0
141,,Over Votes,0
141,,Under Votes,0
142,REP,Bob Hall,270
142,REP,Jason K. Eddington,52
142,,Over Votes,0
142,,Under Votes,78
143,REP,Bob Hall,0
143,REP,Jason K. Eddington,0
143,,Over Votes,0
143,,Under Votes,0
144,REP,Bob Hall,0
144,REP,Jason K. Eddington,0
144,,Over Votes,0
144,,Under Votes,0
145,REP,Bob Hall,0
145,REP,Jason K. Eddington,0
145,,Over Votes,0
145,,Under Votes,0
146,REP,Bob Hall,0
146,REP,Jason K. Eddington,0
146,,Over Votes,0
146,,Under Votes,0
147,REP,Bob Hall,0
147,REP,Jason K. Eddington,0
147,,Over Votes,0
147,,Under Votes,0
148,REP,Bob Hall,0
148,REP,Jason K. Eddington,0
148,,Over Votes,0
148,,Under Votes,0
149,REP,Bob Hall,0
149,REP,Jason K. Eddington,0
149,,Over Votes,0
149,,Under Votes,0
15,REP,Bob Hall,0
15,REP,Jason K. Eddington,0
15,,Over Votes,0
15,,Under Votes,0
150,REP,Bob Hall,0
150,REP,Jason K. Eddington,0
150,,Over Votes,0
150,,Under Votes,0
151,REP,Bob Hall,0
151,REP,Jason K. Eddington,0
151,,Over Votes,0
151,,Under Votes,0
152,REP,Bob Hall,0
152,REP,Jason K. Eddington,0
152,,Over Votes,0
152,,Under Votes,0
153,REP,Bob Hall,0
153,REP,Jason K. Eddington,0
153,,Over Votes,0
153,,Under Votes,0
154,REP,Bob Hall,0
154,REP,Jason K. Eddington,0
154,,Over Votes,0
154,,Under Votes,0
155,REP,Bob Hall,0
155,REP,Jason K. Eddington,0
155,,Over Votes,0
155,,Under Votes,0
156,REP,Bob Hall,0
156,REP,Jason K. Eddington,0
156,,Over Votes,0
156,,Under Votes,0
157,REP,Bob Hall,0
157,REP,Jason K. Eddington,0
157,,Over Votes,0
157,,Under Votes,0
158,REP,Bob Hall,0
158,REP,Jason K. Eddington,0
158,,Over Votes,0
158,,Under Votes,0
159,REP,Bob Hall,0
159,REP,Jason K. Eddington,0
159,,Over Votes,0
159,,Under Votes,0
16,REP,Bob Hall,0
16,REP,Jason K. Eddington,0
16,,Over Votes,0
16,,Under Votes,0
160,REP,Bob Hall,0
160,REP,Jason K. Eddington,0
160,,Over Votes,0
160,,Under Votes,0
161,REP,Bob Hall,0
161,REP,Jason K. Eddington,0
161,,Over Votes,0
161,,Under Votes,0
162,REP,Bob Hall,0
162,REP,Jason K. Eddington,0
162,,Over Votes,0
162,,Under Votes,0
163,REP,Bob Hall,0
163,REP,Jason K. Eddington,0
163,,Over Votes,0
163,,Under Votes,0
164,REP,Bob Hall,382
164,REP,Jason K. Eddington,61
164,,Over Votes,0
164,,Under Votes,108
165,REP,Bob Hall,0
165,REP,Jason K. Eddington,0
165,,Over Votes,0
165,,Under Votes,0
166,REP,Bob Hall,0
166,REP,Jason K. Eddington,0
166,,Over Votes,0
166,,Under Votes,0
167,REP,Bob Hall,0
167,REP,Jason K. Eddington,0
167,,Over Votes,0
167,,Under Votes,0
168,REP,Bob Hall,0
168,REP,Jason K. Eddington,0
168,,Over Votes,0
168,,Under Votes,0
169,REP,Bob Hall,0
169,REP,Jason K. Eddington,0
169,,Over Votes,0
169,,Under Votes,0
17,REP,Bob Hall,0
17,REP,Jason K. Eddington,0
17,,Over Votes,0
17,,Under Votes,0
170,REP,Bob Hall,0
170,REP,Jason K. Eddington,0
170,,Over Votes,0
170,,Under Votes,0
171,REP,Bob Hall,0
171,REP,Jason K. Eddington,0
171,,Over Votes,0
171,,Under Votes,0
172,REP,Bob Hall,0
172,REP,Jason K. Eddington,0
172,,Over Votes,0
172,,Under Votes,0
173,REP,Bob Hall,0
173,REP,Jason K. Eddington,0
173,,Over Votes,0
173,,Under Votes,0
174,REP,Bob Hall,0
174,REP,Jason K. Eddington,0
174,,Over Votes,0
174,,Under Votes,0
175,REP,Bob Hall,0
175,REP,Jason K. Eddington,0
175,,Over Votes,0
175,,Under Votes,0
176,REP,Bob Hall,0
176,REP,Jason K. Eddington,0
176,,Over Votes,0
176,,Under Votes,0
177,REP,Bob Hall,0
177,REP,Jason K. Eddington,0
177,,Over Votes,0
177,,Under Votes,0
178,REP,Bob Hall,0
178,REP,Jason K. Eddington,0
178,,Over Votes,0
178,,Under Votes,0
179,REP,Bob Hall,0
