precinct,party,candidate,votes
1,DEM,David Brignac,582
1,REP,Mike Gould,860
1,,Over Votes,0
1,,Under Votes,49
2,DEM,David Brignac,968
2,REP,Mike Gould,1049
2,,Over Votes,0
2,,Under Votes,67
3,DEM,David Brignac,539
3,REP,Mike Gould,252
3,,Over Votes,0
3,,Under Votes,49
4,DEM,David Brignac,475
4,REP,Mike Gould,1171
4,,Over Votes,0
4,,Under Votes,48
5,DEM,David Brignac,182
5,REP,Mike Gould,378
5,,Over Votes,0
5,,Under Votes,16
6,DEM,David Brignac,398
6,REP,Mike Gould,323
6,,Over Votes,0
6,,Under Votes,23
7,DEM,David Brignac,357
7,REP,Mike Gould,396
7,,Over Votes,0
7,,Under Votes,37
8,DEM,David Brignac,346
8,REP,Mike Gould,847
8,,Over Votes,0
8,,Under Votes,55
9,DEM,David Brignac,447
9,REP,Mike Gould,688
9,,Over Votes,0
9,,Under Votes,36
10,DEM,David Brignac,68
10,REP,Mike Gould,438
10,,Over Votes,0
10,,Under Votes,14
11,DEM,David Brignac,388
11,REP,Mike Gould,1762
11,,Over Votes,0
11,,Under Votes,69
12,DEM,David Brignac,426
12,REP,Mike Gould,789
12,,Over Votes,0
12,,Under Votes,38
13,DEM,David Brignac,309
13,REP,Mike Gould,921
13,,Over Votes,0
13,,Under Votes,19
14,DEM,David Brignac,825
14,REP,Mike Gould,699
14,,Over Votes,0
14,,Under Votes,52
15,DEM,David Brignac,366
15,REP,Mike Gould,362
15,,Over Votes,0
15,,Under Votes,38
16,DEM,David Brignac,316
16,REP,Mike Gould,713
16,,Over Votes,0
16,,Under Votes,29
17,DEM,David Brignac,579
17,REP,Mike Gould,962
17,,Over Votes,0
17,,Under Votes,53
18,DEM,David Brignac,78
18,REP,Mike Gould,400
18,,Over Votes,0
18,,Under Votes,20
19,DEM,David Brignac,446
19,REP,Mike Gould,551
19,,Over Votes,0
19,,Under Votes,41
20,DEM,David Brignac,132
20,REP,Mike Gould,501
20,,Over Votes,0
20,,Under Votes,22
21,DEM,David Brignac,1169
21,REP,Mike Gould,1262
21,,Over Votes,0
21,,Under Votes,106
22,DEM,David Brignac,380
22,REP,Mike Gould,1760
22,,Over Votes,0
22,,Under Votes,58
23,DEM,David Brignac,685
23,REP,Mike Gould,290
23,,Over Votes,0
23,,Under Votes,47
24,DEM,David Brignac,568
24,REP,Mike Gould,323
24,,Over Votes,0
24,,Under Votes,36
25,DEM,David Brignac,978
25,REP,Mike Gould,1076
25,,Over Votes,0
25,,Under Votes,96
26,DEM,David Brignac,254
26,REP,Mike Gould,288
26,,Over Votes,0
26,,Under Votes,26
27,DEM,David Brignac,530
27,REP,Mike Gould,734
27,,Over Votes,0
27,,Under Votes,53
28,DEM,David Brignac,934
28,REP,Mike Gould,1008
28,,Over Votes,0
28,,Under Votes,90
29,DEM,David Brignac,375
29,REP,Mike Gould,967
29,,Over Votes,0
29,,Under Votes,41
30,DEM,David Brignac,198
30,REP,Mike Gould,315
30,,Over Votes,0
30,,Under Votes,17
31,DEM,David Brignac,553
31,REP,Mike Gould,767
31,,Over Votes,0
31,,Under Votes,45
32,DEM,David Brignac,624
32,REP,Mike Gould,850
32,,Over Votes,0
32,,Under Votes,72
33,DEM,David Brignac,355
33,REP,Mike Gould,970
33,,Over Votes,0
33,,Under Votes,51
34,DEM,David Brignac,1272
34,REP,Mike Gould,1064
34,,Over Votes,0
34,,Under Votes,112
35,DEM,David Brignac,141
35,REP,Mike Gould,713
35,,Over Votes,0
35,,Under Votes,33
36,DEM,David Brignac,439
36,REP,Mike Gould,804
36,,Over Votes,0
36,,Under Votes,53
37,DEM,David Brignac,184
37,REP,Mike Gould,1165
37,,Over Votes,0
37,,Under Votes,43
38,DEM,David Brignac,689
38,REP,Mike Gould,627
38,,Over Votes,0
38,,Under Votes,53
39,DEM,David Brignac,812
39,REP,Mike Gould,629
39,,Over Votes,0
39,,Under Votes,69
40,DEM,David Brignac,694
40,REP,Mike Gould,1264
40,,Over Votes,0
40,,Under Votes,82
41,DEM,David Brignac,284
41,REP,Mike Gould,612
41,,Over Votes,0
41,,Under Votes,26
42,DEM,David Brignac,203
42,REP,Mike Gould,747
42,,Over Votes,0
42,,Under Votes,29
43,DEM,David Brignac,723
43,REP,Mike Gould,691
43,,Over Votes,0
43,,Under Votes,53
44,DEM,David Brignac,293
44,REP,Mike Gould,336
44,,Over Votes,0
44,,Under Votes,35
45,DEM,David Brignac,658
45,REP,Mike Gould,1187
45,,Over Votes,0
45,,Under Votes,65
46,DEM,David Brignac,674
46,REP,Mike Gould,515
46,,Over Votes,0
46,,Under Votes,64
47,DEM,David Brignac,682
47,REP,Mike Gould,664
47,,Over Votes,0
47,,Under Votes,45
48,DEM,David Brignac,1058
48,REP,Mike Gould,1016
48,,Over Votes,0
48,,Under Votes,86
49,DEM,David Brignac,598
49,REP,Mike Gould,808
49,,Over Votes,0
49,,Under Votes,76
50,DEM,David Brignac,664
50,REP,Mike Gould,457
50,,Over Votes,0
50,,Under Votes,53
51,DEM,David Brignac,357
