precinct,party,candidate,votes
1,DEM,Keenen Colbert,0
1,,Over Votes,0
1,,Under Votes,0
10,DEM,Keenen Colbert,0
10,,Over Votes,0
10,,Under Votes,0
100,DEM,Keenen Colbert,0
100,,Over Votes,0
100,,Under Votes,0
101,DEM,Keenen Colbert,0
101,,Over Votes,0
101,,Under Votes,0
102,DEM,Keenen Colbert,0
102,,Over Votes,0
102,,Under Votes,0
103,DEM,Keenen Colbert,0
103,,Over Votes,0
103,,Under Votes,0
104,DEM,Keenen Colbert,224
104,,Over Votes,0
104,,Under Votes,58
105,DEM,Keenen Colbert,0
105,,Over Votes,0
105,,Under Votes,0
106,DEM,Keenen Colbert,0
106,,Over Votes,0
106,,Under Votes,0
107,DEM,Keenen Colbert,0
107,,Over Votes,0
107,,Under Votes,0
108,DEM,Keenen Colbert,0
108,,Over Votes,0
108,,Under Votes,0
109,DEM,Keenen Colbert,0
109,,Over Votes,0
109,,Under Votes,0
11,DEM,Keenen Colbert,0
11,,Over Votes,0
11,,Under Votes,0
110,DEM,Keenen Colbert,338
110,,Over Votes,0
110,,Under Votes,109
111,DEM,Keenen Colbert,0
111,,Over Votes,0
111,,Under Votes,0
112,DEM,Keenen Colbert,0
112,,Over Votes,0
112,,Under Votes,0
113,DEM,Keenen Colbert,0
113,,Over Votes,0
113,,Under Votes,0
114,DEM,Keenen Colbert,0
114,,Over Votes,0
114,,Under Votes,0
115,DEM,Keenen Colbert,374
115,,Over Votes,0
115,,Under Votes,137
116,DEM,Keenen Colbert,0
116,,Over Votes,0
116,,Under Votes,0
117,DEM,Keenen Colbert,0
117,,Over Votes,0
117,,Under Votes,0
118,DEM,Keenen Colbert,0
118,,Over Votes,0
118,,Under Votes,0
119,DEM,Keenen Colbert,0
119,,Over Votes,0
119,,Under Votes,0
12,DEM,Keenen Colbert,0
12,,Over Votes,0
12,,Under Votes,0
120,DEM,Keenen Colbert,0
120,,Over Votes,0
120,,Under Votes,0
121,DEM,Keenen Colbert,0
121,,Over Votes,0
121,,Under Votes,0
122,DEM,Keenen Colbert,0
122,,Over Votes,0
122,,Under Votes,0
123,DEM,Keenen Colbert,0
123,,Over Votes,0
123,,Under Votes,0
124,DEM,Keenen Colbert,0
124,,Over Votes,0
124,,Under Votes,0
125,DEM,Keenen Colbert,246
125,,Over Votes,0
125,,Under Votes,68
126,DEM,Keenen Colbert,0
126,,Over Votes,0
126,,Under Votes,0
127,DEM,Keenen Colbert,0
127,,Over Votes,0
127,,Under Votes,0
128,DEM,Keenen Colbert,0
128,,Over Votes,0
128,,Under Votes,0
129,DEM,Keenen Colbert,0
129,,Over Votes,0
129,,Under Votes,0
13,DEM,Keenen Colbert,0
13,,Over Votes,0
13,,Under Votes,0
130,DEM,Keenen Colbert,0
130,,Over Votes,0
130,,Under Votes,0
131,DEM,Keenen Colbert,0
131,,Over Votes,0
131,,Under Votes,0
132,DEM,Keenen Colbert,412
132,,Over Votes,0
132,,Under Votes,131
133,DEM,Keenen Colbert,0
133,,Over Votes,0
133,,Under Votes,0
134,DEM,Keenen Colbert,0
134,,Over Votes,0
134,,Under Votes,0
135,DEM,Keenen Colbert,0
135,,Over Votes,0
135,,Under Votes,0
136,DEM,Keenen Colbert,221
136,,Over Votes,0
136,,Under Votes,88
137,DEM,Keenen Colbert,0
137,,Over Votes,0
137,,Under Votes,0
138,DEM,Keenen Colbert,0
138,,Over Votes,0
138,,Under Votes,0
139,DEM,Keenen Colbert,0
139,,Over Votes,0
139,,Under Votes,0
14,DEM,Keenen Colbert,0
14,,Over Votes,0
14,,Under Votes,0
140,DEM,Keenen Colbert,0
140,,Over Votes,0
140,,Under Votes,0
141,DEM,Keenen Colbert,0
141,,Over Votes,0
141,,Under Votes,0
142,DEM,Keenen Colbert,368
142,,Over Votes,0
142,,Under Votes,136
143,DEM,Keenen Colbert,0
143,,Over Votes,0
143,,Under Votes,0
144,DEM,Keenen Colbert,0
144,,Over Votes,0
144,,Under Votes,0
145,DEM,Keenen Colbert,0
145,,Over Votes,0
145,,Under Votes,0
146,DEM,Keenen Colbert,0
146,,Over Votes,0
146,,Under Votes,0
147,DEM,Keenen Colbert,0
147,,Over Votes,0
147,,Under Votes,0
148,DEM,Keenen Colbert,0
148,,Over Votes,0
148,,Under Votes,0
149,DEM,Keenen Colbert,0
149,,Over Votes,0
149,,Under Votes,0
15,DEM,Keenen Colbert,0
15,,Over Votes,0
15,,Under Votes,0
150,DEM,Keenen Colbert,0
150,,Over Votes,0
150,,Under Votes,0
151,DEM,Keenen Colbert,0
151,,Over Votes,0
151,,Under Votes,0
152,DEM,Keenen Colbert,0
152,,Over Votes,0
152,,Under Votes,0
153,DEM,Keenen Colbert,0
153,,Over Votes,0
153,,Under Votes,0
154,DEM,Keenen Colbert,0
154,,Over Votes,0
154,,Under Votes,0
155,DEM,Keenen Colbert,0
155,,Over Votes,0
155,,Under Votes,0
156,DEM,Keenen Colbert,0
156,,Over Votes,0
156,,Under Votes,0
157,DEM,Keenen Colbert,0
157,,Over Votes,0
157,,Under Votes,0
158,DEM,Keenen Colbert,0
158,,Over Votes,0
158,,Under Votes,0
159,DEM,Keenen Colbert,0
159,,Over Votes,0
159,,Under Votes,0
16,DEM,Keenen Colbert,0
16,,Over Votes,0
16,,Under Votes,0
160,DEM,Keenen Colbert,0
160,,Over Votes,0
160,,Under Votes,0
161,DEM,Keenen Colbert,0
161,,Over Votes,0
161,,Under Votes,0
162,DEM,Keenen Colbert,0
162,,Over Votes,0
162,,Under Votes,0
163,DEM,Keenen Colbert,0
163,,Over Votes,0
163,,Under Votes,0
164,DEM,Keenen Colbert,267
164,,Over Votes,0
164,,Under Votes,126
165,DEM,Keenen Colbert,0
165,,Over Votes,0
165,,Under Votes,0
166,DEM,Keenen Colbert,0
166,,Over Votes,0
166,,Under Votes,0
167,DEM,Keenen Colbert,0
167,,Over Votes,0
167,,Under Votes,0
168,DEM,Keenen Colbert,0
168,,Over Votes,0
168,,Under Votes,0
169,DEM,Keenen Colbert,0
169,,Over Votes,0
169,,Under Votes,0
17,DEM,Keenen Colbert,0
17,,Over Votes,0
17,,Under Votes,0
170,DEM,Keenen Colbert,0
170,,Over Votes,0
170,,Under Votes,0
171,DEM,Keenen Colbert,0
171,,Over Votes,0
171,,Under Votes,0
172,DEM,Keenen Colbert,0
172,,Over Votes,0
172,,Under Votes,0
173,DEM,Keenen Colbert,0
173,,Over Votes,0
173,,Under Votes,0
174,DEM,Keenen Colbert,0
174,,Over Votes,0
174,,Under Votes,0
175,DEM,Keenen Colbert,0
175,,Over Votes,0
175,,Under Votes,0
176,DEM,Keenen Colbert,0
176,,Over Votes,0
176,,Under Votes,0
177,DEM,Keenen Colbert,0
177,,Over Votes,0
