precinct,party,candidate,votes
1,,Against,175
1,,For,379
1,,Over Votes,0
1,,Under Votes,3
2,,Against,232
2,,For,471
2,,Over Votes,0
2,,Under Votes,7
3,,Against,117
3,,For,130
3,,Over Votes,0
3,,Under Votes,1
4,,Against,140
4,,For,582
4,,Over Votes,1
4,,Under Votes,10
5,,Against,42
5,,For,149
5,,Over Votes,1
5,,Under Votes,3
6,,Against,68
6,,For,155
6,,Over Votes,0
6,,Under Votes,1
7,,Against,74
7,,For,179
7,,Over Votes,0
7,,Under Votes,3
8,,Against,218
8,,For,714
8,,Over Votes,0
8,,Under Votes,9
9,,Against,142
9,,For,413
9,,Over Votes,0
9,,Under Votes,5
10,,Against,18
10,,For,213
10,,Over Votes,0
10,,Under Votes,3
11,,Against,110
11,,For,947
11,,Over Votes,0
11,,Under Votes,16
12,,Against,90
12,,For,262
12,,Over Votes,0
12,,Under Votes,4
13,,Against,65
13,,For,385
13,,Over Votes,0
13,,Under Votes,0
14,,Against,137
14,,For,209
14,,Over Votes,0
14,,Under Votes,2
15,,Against,92
15,,For,112
15,,Over Votes,0
15,,Under Votes,0
16,,Against,87
16,,For,264
16,,Over Votes,0
16,,Under Votes,2
17,,Against,125
17,,For,398
17,,Over Votes,0
17,,Under Votes,1
18,,Against,18
18,,For,145
18,,Over Votes,0
18,,Under Votes,1
19,,Against,109
19,,For,247
19,,Over Votes,0
19,,Under Votes,3
20,,Against,87
20,,For,376
20,,Over Votes,1
20,,Under Votes,8
21,,Against,300
21,,For,598
21,,Over Votes,1
21,,Under Votes,6
22,,Against,92
22,,For,578
22,,Over Votes,0
22,,Under Votes,4
23,,Against,163
23,,For,169
23,,Over Votes,0
23,,Under Votes,3
24,,Against,99
24,,For,124
24,,Over Votes,0
24,,Under Votes,1
25,,Against,219
25,,For,450
25,,Over Votes,0
25,,Under Votes,2
26,,Against,91
26,,For,124
26,,Over Votes,1
26,,Under Votes,1
27,,Against,127
27,,For,267
27,,Over Votes,0
27,,Under Votes,2
28,,Against,218
28,,For,418
28,,Over Votes,0
28,,Under Votes,9
29,,Against,98
29,,For,310
29,,Over Votes,0
29,,Under Votes,2
30,,Against,48
30,,For,124
30,,Over Votes,0
30,,Under Votes,0
31,,Against,140
31,,For,361
31,,Over Votes,0
31,,Under Votes,4
32,,Against,181
32,,For,326
32,,Over Votes,0
32,,Under Votes,0
33,,Against,143
33,,For,602
33,,Over Votes,0
33,,Under Votes,13
34,,Against,241
34,,For,491
34,,Over Votes,3
34,,Under Votes,2
35,,Against,30
35,,For,243
35,,Over Votes,0
35,,Under Votes,2
36,,Against,61
36,,For,308
36,,Over Votes,0
36,,Under Votes,3
37,,Against,44
37,,For,467
37,,Over Votes,0
37,,Under Votes,6
38,,Against,148
38,,For,243
38,,Over Votes,0
38,,Under Votes,0
39,,Against,213
39,,For,259
39,,Over Votes,0
39,,Under Votes,3
40,,Against,148
40,,For,530
40,,Over Votes,0
40,,Under Votes,4
41,,Against,59
41,,For,296
41,,Over Votes,1
41,,Under Votes,1
42,,Against,42
42,,For,255
42,,Over Votes,0
42,,Under Votes,1
43,,Against,137
43,,For,285
43,,Over Votes,0
43,,Under Votes,3
44,,Against,72
44,,For,113
44,,Over Votes,0
44,,Under Votes,0
45,,Against,135
45,,For,447
45,,Over Votes,0
45,,Under Votes,3
46,,Against,209
46,,For,240
46,,Over Votes,0
46,,Under Votes,3
47,,Against,209
47,,For,313
47,,Over Votes,0
47,,Under Votes,3
48,,Against,282
48,,For,446
48,,Over Votes,0
48,,Under Votes,7
49,,Against,184
49,,For,366
49,,Over Votes,0
49,,Under Votes,0
50,,Against,157
50,,For,175
50,,Over Votes,0
50,,Under Votes,2
51,,Against,84
51,,For,122
51,,Over Votes,0
51,,Under Votes,1
52,,Against,186
52,,For,323
52,,Over Votes,0
52,,Under Votes,5
53,,Against,165
53,,For,315
53,,Over Votes,0
53,,Under Votes,2
54,,Against,193
54,,For,270
54,,Over Votes,0
54,,Under Votes,0
55,,Against,288
55,,For,368
55,,Over Votes,0
55,,Under Votes,8
56,,Against,98
56,,For,358
56,,Over Votes,0
56,,Under Votes,8
57,,Against,70
57,,For,168
57,,Over Votes,0
57,,Under Votes,1
58,,Against,192
58,,For,374
58,,Over Votes,1
58,,Under Votes,4
59,,Against,155
59,,For,461
59,,Over Votes,0
59,,Under Votes,7
60,,Against,130
60,,For,570
60,,Over Votes,0
60,,Under Votes,5
61,,Against,112
61,,For,326
61,,Over Votes,1
61,,Under Votes,2
62,,Against,208
62,,For,302
62,,Over Votes,0
62,,Under Votes,2
63,,Against,148
63,,For,343
63,,Over Votes,0
63,,Under Votes,2
64,,Against,155
64,,For,292
64,,Over Votes,0
64,,Under Votes,3
65,,Against,89
65,,For,124
65,,Over Votes,1
65,,Under Votes,1
66,,Against,135
66,,For,221
66,,Over Votes,0
66,,Under Votes,2
67,,Against,179
67,,For,285
67,,Over Votes,0
67,,Under Votes,5
68,,Against,125
68,,For,210
68,,Over Votes,0
68,,Under Votes,0
69,,Against,275
69,,For,567
69,,Over Votes,0
69,,Under Votes,2
70,,Against,111
70,,For,270
70,,Over Votes,0
70,,Under Votes,4
71,,Against,139
71,,For,233
71,,Over Votes,0
71,,Under Votes,1
72,,Against,105
72,,For,239
72,,Over Votes,0
72,,Under Votes,0
73,,Against,127
73,,For,137
73,,Over Votes,0
73,,Under Votes,0
74,,Against,107
74,,For,241
74,,Over Votes,0
74,,Under Votes,2
75,,Against,100
75,,For,345
75,,Over Votes,0
75,,Under Votes,2
76,,Against,199
76,,For,473
76,,Over Votes,0
76,,Under Votes,3
77,,Against,229
77,,For,371
77,,Over Votes,0
77,,Under Votes,4
78,,Against,310
78,,For,394
78,,Over Votes,0
78,,Under Votes,0
79,,Against,129
79,,For,263
79,,Over Votes,0
79,,Under Votes,3
80,,Against,178
80,,For,420
80,,Over Votes,0
80,,Under Votes,4
81,,Against,181
81,,For,322
81,,Over Votes,0
81,,Under Votes,0
82,,Against,129
82,,For,259
82,,Over Votes,0
82,,Under Votes,1
83,,Against,162
83,,For,525
83,,Over Votes,0
83,,Under Votes,5
84,,Against,155
84,,For,308
84,,Over Votes,0
84,,Under Votes,8
85,,Against,232
85,,For,354
85,,Over Votes,0
85,,Under Votes,3
86,,Against,161
86,,For,413
86,,Over Votes,0
86,,Under Votes,1
87,,Against,52
87,,For,114
87,,Over Votes,0
87,,Under Votes,0
88,,Against,51
88,,For,66
88,,Over Votes,1
88,,Under Votes,1
89,,Against,152
89,,For,377
89,,Over Votes,0
89,,Under Votes,1
90,,Against,93
90,,For,464
90,,Over Votes,1
90,,Under Votes,4
91,,Against,180
91,,For,333
91,,Over Votes,1
91,,Under Votes,3
92,,Against,176
92,,For,315
92,,Over Votes,0
92,,Under Votes,3
93,,Against,6
93,,For,47
93,,Over Votes,0
93,,Under Votes,0
94,,Against,268
94,,For,513
94,,Over Votes,0
94,,Under Votes,4
95,,Against,141
95,,For,334
95,,Over Votes,0
95,,Under Votes,1
96,,Against,33
96,,For,99
96,,Over Votes,0
96,,Under Votes,0
97,,Against,39
97,,For,293
97,,Over Votes,0
97,,Under Votes,2
98,,Against,46
98,,For,141
98,,Over Votes,0
98,,Under Votes,2
99,,Against,28
99,,For,46
99,,Over Votes,0
99,,Under Votes,0
100,,Against,72
100,,For,236
100,,Over Votes,0
100,,Under Votes,3
101,,Against,192
101,,For,367
101,,Over Votes,0
101,,Under Votes,1
102,,Against,122
102,,For,437
102,,Over Votes,0
102,,Under Votes,1
103,,Against,70
103,,For,102
103,,Over Votes,0
103,,Under Votes,0
104,,Against,73
104,,For,109
104,,Over Votes,0
104,,Under Votes,2
105,,Against,12
105,,For,10
105,,Over Votes,0
105,,Under Votes,0
106,,Against,81
106,,For,223
106,,Over Votes,0
106,,Under Votes,0
107,,Against,240
107,,For,465
107,,Over Votes,1
107,,Under Votes,1
108,,Against,178
108,,For,309
108,,Over Votes,1
108,,Under Votes,5
109,,Against,239
109,,For,539
109,,Over Votes,0
109,,Under Votes,7
110,,Against,166
110,,For,378
110,,Over Votes,0
110,,Under Votes,7
111,,Against,79
111,,For,337
111,,Over Votes,0
111,,Under Votes,2
112,,Against,163
112,,For,356
112,,Over Votes,0
112,,Under Votes,6
113,,Against,137
113,,For,324
113,,Over Votes,0
113,,Under Votes,3
114,,Against,189
114,,For,611
114,,Over Votes,0
114,,Under Votes,13
115,,Against,154
115,,For,384
115,,Over Votes,0
115,,Under Votes,3
116,,Against,202
116,,For,682
116,,Over Votes,0
116,,Under Votes,7
117,,Against,190
117,,For,355
117,,Over Votes,0
117,,Under Votes,2
118,,Against,186
118,,For,469
118,,Over Votes,0
118,,Under Votes,5
119,,Against,150
119,,For,300
119,,Over Votes,0
119,,Under Votes,3
120,,Against,158
120,,For,456
120,,Over Votes,1
120,,Under Votes,7
121,,Against,137
121,,For,273
121,,Over Votes,1
121,,Under Votes,4
122,,Against,190
122,,For,724
122,,Over Votes,0
