precinct,party,candidate,votes
1,REP,Mike Gould,281
1,,Over Votes,0
1,,Under Votes,167
10,REP,Mike Gould,173
10,,Over Votes,0
10,,Under Votes,71
100,REP,Mike Gould,178
100,,Over Votes,0
100,,Under Votes,65
101,REP,Mike Gould,359
101,,Over Votes,0
101,,Under Votes,121
102,REP,Mike Gould,409
102,,Over Votes,0
102,,Under Votes,200
103,REP,Mike Gould,77
103,,Over Votes,0
103,,Under Votes,36
104,REP,Mike Gould,90
104,,Over Votes,0
104,,Under Votes,54
105,REP,Mike Gould,3
105,,Over Votes,0
105,,Under Votes,2
106,REP,Mike Gould,171
106,,Over Votes,0
106,,Under Votes,80
107,REP,Mike Gould,328
107,,Over Votes,0
107,,Under Votes,143
108,REP,Mike Gould,225
108,,Over Votes,0
108,,Under Votes,129
109,REP,Mike Gould,452
109,,Over Votes,0
109,,Under Votes,236
11,REP,Mike Gould,601
11,,Over Votes,0
11,,Under Votes,263
110,REP,Mike Gould,306
110,,Over Votes,0
110,,Under Votes,181
111,REP,Mike Gould,335
111,,Over Votes,0
111,,Under Votes,172
112,REP,Mike Gould,304
112,,Over Votes,0
112,,Under Votes,172
113,REP,Mike Gould,242
113,,Over Votes,0
113,,Under Votes,130
114,REP,Mike Gould,364
114,,Over Votes,0
114,,Under Votes,193
115,REP,Mike Gould,256
115,,Over Votes,0
115,,Under Votes,159
116,REP,Mike Gould,491
116,,Over Votes,0
116,,Under Votes,353
117,REP,Mike Gould,328
117,,Over Votes,0
117,,Under Votes,118
118,REP,Mike Gould,398
118,,Over Votes,0
118,,Under Votes,172
119,REP,Mike Gould,228
119,,Over Votes,0
119,,Under Votes,143
12,REP,Mike Gould,222
12,,Over Votes,0
12,,Under Votes,149
120,REP,Mike Gould,426
120,,Over Votes,0
120,,Under Votes,299
121,REP,Mike Gould,168
121,,Over Votes,0
121,,Under Votes,94
122,REP,Mike Gould,592
122,,Over Votes,0
122,,Under Votes,388
123,REP,Mike Gould,195
123,,Over Votes,0
123,,Under Votes,138
124,REP,Mike Gould,241
124,,Over Votes,0
124,,Under Votes,138
125,REP,Mike Gould,117
125,,Over Votes,0
125,,Under Votes,169
126,REP,Mike Gould,409
126,,Over Votes,0
126,,Under Votes,192
127,REP,Mike Gould,325
127,,Over Votes,0
127,,Under Votes,109
128,REP,Mike Gould,503
128,,Over Votes,0
128,,Under Votes,272
129,REP,Mike Gould,421
129,,Over Votes,0
129,,Under Votes,189
13,REP,Mike Gould,372
13,,Over Votes,0
13,,Under Votes,151
130,REP,Mike Gould,299
130,,Over Votes,0
130,,Under Votes,193
131,REP,Mike Gould,368
131,,Over Votes,0
131,,Under Votes,169
132,REP,Mike Gould,193
132,,Over Votes,0
132,,Under Votes,127
133,REP,Mike Gould,220
133,,Over Votes,0
133,,Under Votes,101
134,REP,Mike Gould,269
134,,Over Votes,0
134,,Under Votes,108
135,REP,Mike Gould,268
135,,Over Votes,0
135,,Under Votes,160
136,REP,Mike Gould,223
136,,Over Votes,0
136,,Under Votes,150
137,REP,Mike Gould,216
137,,Over Votes,0
137,,Under Votes,115
138,REP,Mike Gould,210
138,,Over Votes,0
138,,Under Votes,152
139,REP,Mike Gould,226
139,,Over Votes,0
139,,Under Votes,172
14,REP,Mike Gould,184
14,,Over Votes,0
14,,Under Votes,100
140,REP,Mike Gould,619
140,,Over Votes,0
140,,Under Votes,358
141,REP,Mike Gould,350
141,,Over Votes,0
141,,Under Votes,253
142,REP,Mike Gould,253
142,,Over Votes,0
142,,Under Votes,147
143,REP,Mike Gould,216
143,,Over Votes,0
143,,Under Votes,123
144,REP,Mike Gould,390
144,,Over Votes,0
144,,Under Votes,169
145,REP,Mike Gould,131
145,,Over Votes,0
145,,Under Votes,66
146,REP,Mike Gould,345
146,,Over Votes,0
146,,Under Votes,144
147,REP,Mike Gould,147
147,,Over Votes,0
147,,Under Votes,75
148,REP,Mike Gould,106
148,,Over Votes,0
148,,Under Votes,180
149,REP,Mike Gould,504
149,,Over Votes,0
149,,Under Votes,237
15,REP,Mike Gould,92
15,,Over Votes,0
15,,Under Votes,51
150,REP,Mike Gould,438
150,,Over Votes,0
150,,Under Votes,160
151,REP,Mike Gould,128
151,,Over Votes,0
151,,Under Votes,61
152,REP,Mike Gould,5
152,,Over Votes,0
152,,Under Votes,5
153,REP,Mike Gould,84
153,,Over Votes,0
153,,Under Votes,73
154,REP,Mike Gould,355
154,,Over Votes,0
154,,Under Votes,174
155,REP,Mike Gould,282
155,,Over Votes,0
155,,Under Votes,126
156,REP,Mike Gould,314
156,,Over Votes,0
156,,Under Votes,164
157,REP,Mike Gould,350
157,,Over Votes,0
157,,Under Votes,198
158,REP,Mike Gould,177
158,,Over Votes,0
158,,Under Votes,141
159,REP,Mike Gould,216
159,,Over Votes,0
159,,Under Votes,123
16,REP,Mike Gould,300
16,,Over Votes,0
16,,Under Votes,138
160,REP,Mike Gould,81
160,,Over Votes,0
160,,Under Votes,53
161,REP,Mike Gould,33
161,,Over Votes,0
161,,Under Votes,13
162,REP,Mike Gould,101
162,,Over Votes,0
162,,Under Votes,68
163,REP,Mike Gould,155
163,,Over Votes,0
163,,Under Votes,71
164,REP,Mike Gould,329
164,,Over Votes,0
164,,Under Votes,222
165,REP,Mike Gould,117
165,,Over Votes,0
165,,Under Votes,129
166,REP,Mike Gould,373
166,,Over Votes,0
166,,Under Votes,313
167,REP,Mike Gould,116
167,,Over Votes,0
167,,Under Votes,73
168,REP,Mike Gould,203
168,,Over Votes,0
168,,Under Votes,177
169,REP,Mike Gould,219
169,,Over Votes,0
169,,Under Votes,151
17,REP,Mike Gould,391
17,,Over Votes,0
17,,Under Votes,139
170,REP,Mike Gould,191
170,,Over Votes,0
170,,Under Votes,100
171,REP,Mike Gould,199
171,,Over Votes,0
171,,Under Votes,124
172,REP,Mike Gould,321
172,,Over Votes,0
172,,Under Votes,140
173,REP,Mike Gould,118
173,,Over Votes,0
173,,Under Votes,54
174,REP,Mike Gould,361
174,,Over Votes,0
174,,Under Votes,179
175,REP,Mike Gould,239
175,,Over Votes,0
175,,Under Votes,150
176,REP,Mike Gould,140
176,,Over Votes,0
176,,Under Votes,57
177,REP,Mike Gould,263
177,,Over Votes,0
177,,Under Votes,135
178,REP,Mike Gould,329
178,,Over Votes,0
178,,Under Votes,172
179,REP,Mike Gould,979
179,,Over Votes,0
179,,Under Votes,463
18,REP,Mike Gould,159
18,,Over Votes,0
18,,Under Votes,58
180,REP,Mike Gould,218
180,,Over Votes,0
180,,Under Votes,104
181,REP,Mike Gould,263
181,,Over Votes,0
181,,Under Votes,94
