precinct,party,candidate,votes
1,Dem,Sandeep Srivastava,778
1,Rep,Keith Self,1082
1,,Over Votes,0
1,,Under Votes,66
2,Dem,Sandeep Srivastava,1321
2,Rep,Keith Self,1515
2,,Over Votes,0
2,,Under Votes,153
3,Dem,Sandeep Srivastava,781
3,Rep,Keith Self,475
3,,Over Votes,0
3,,Under Votes,115
4,Dem,Sandeep Srivastava,855
4,Rep,Keith Self,1886
4,,Over Votes,0
4,,Under Votes,117
5,Dem,Sandeep Srivastava,219
5,Rep,Keith Self,476
5,,Over Votes,0
5,,Under Votes,38
6,Dem,Sandeep Srivastava,553
6,Rep,Keith Self,506
6,,Over Votes,0
6,,Under Votes,50
7,Dem,Sandeep Srivastava,434
7,Rep,Keith Self,545
7,,Over Votes,0
7,,Under Votes,56
8,Dem,Sandeep Srivastava,1029
8,Rep,Keith Self,1927
8,,Over Votes,0
8,,Under Votes,149
9,Dem,Sandeep Srivastava,893
9,Rep,Keith Self,1362
9,,Over Votes,0
9,,Under Votes,108
10,Dem,Sandeep Srivastava,105
10,Rep,Keith Self,584
10,,Over Votes,0
10,,Under Votes,26
11,Dem,Sandeep Srivastava,624
11,Rep,Keith Self,2538
11,,Over Votes,0
11,,Under Votes,152
12,Dem,Sandeep Srivastava,529
12,Rep,Keith Self,1023
12,,Over Votes,0
12,,Under Votes,66
13,Dem,Sandeep Srivastava,603
13,Rep,Keith Self,1656
13,,Over Votes,0
13,,Under Votes,59
14,Dem,Sandeep Srivastava,0
14,Rep,Keith Self,0
14,,Over Votes,0
14,,Under Votes,0
15,Dem,Sandeep Srivastava,462
15,Rep,Keith Self,461
15,,Over Votes,0
15,,Under Votes,58
16,Dem,Sandeep Srivastava,575
16,Rep,Keith Self,1188
16,,Over Votes,0
16,,Under Votes,77
17,Dem,Sandeep Srivastava,944
17,Rep,Keith Self,1652
17,,Over Votes,0
17,,Under Votes,121
18,Dem,Sandeep Srivastava,122
18,Rep,Keith Self,576
18,,Over Votes,0
18,,Under Votes,33
19,Dem,Sandeep Srivastava,506
19,Rep,Keith Self,663
19,,Over Votes,0
19,,Under Votes,39
20,Dem,Sandeep Srivastava,504
20,Rep,Keith Self,1120
20,,Over Votes,0
20,,Under Votes,60
21,Dem,Sandeep Srivastava,0
21,Rep,Keith Self,0
21,,Over Votes,0
21,,Under Votes,0
22,Dem,Sandeep Srivastava,0
22,Rep,Keith Self,0
22,,Over Votes,0
22,,Under Votes,0
23,Dem,Sandeep Srivastava,0
23,Rep,Keith Self,0
23,,Over Votes,0
23,,Under Votes,0
24,Dem,Sandeep Srivastava,0
24,Rep,Keith Self,0
24,,Over Votes,0
24,,Under Votes,0
25,Dem,Sandeep Srivastava,1327
25,Rep,Keith Self,1390
25,,Over Votes,0
25,,Under Votes,183
26,Dem,Sandeep Srivastava,0
26,Rep,Keith Self,0
26,,Over Votes,0
26,,Under Votes,0
27,Dem,Sandeep Srivastava,708
27,Rep,Keith Self,1080
27,,Over Votes,0
27,,Under Votes,92
28,Dem,Sandeep Srivastava,1149
28,Rep,Keith Self,1189
28,,Over Votes,0
28,,Under Votes,107
29,Dem,Sandeep Srivastava,0
29,Rep,Keith Self,0
29,,Over Votes,0
29,,Under Votes,0
30,Dem,Sandeep Srivastava,0
30,Rep,Keith Self,0
30,,Over Votes,0
30,,Under Votes,0
31,Dem,Sandeep Srivastava,661
31,Rep,Keith Self,871
31,,Over Votes,0
31,,Under Votes,45
32,Dem,Sandeep Srivastava,778
32,Rep,Keith Self,1017
32,,Over Votes,0
32,,Under Votes,70
33,Dem,Sandeep Srivastava,728
33,Rep,Keith Self,1583
33,,Over Votes,0
33,,Under Votes,104
34,Dem,Sandeep Srivastava,1604
34,Rep,Keith Self,1302
34,,Over Votes,0
34,,Under Votes,135
35,Dem,Sandeep Srivastava,208
35,Rep,Keith Self,1026
35,,Over Votes,0
35,,Under Votes,59
36,Dem,Sandeep Srivastava,0
36,Rep,Keith Self,0
36,,Over Votes,0
36,,Under Votes,0
37,Dem,Sandeep Srivastava,283
37,Rep,Keith Self,1589
37,,Over Votes,0
