precinct,party,candidate,votes
1,DEM,Janet T. Dudding,580
1,LIB,V. Alonzo Echevarria-Garza,39
1,REP,Glenn Hegar,838
1,,Over Votes,0
1,,Under Votes,34
2,DEM,Janet T. Dudding,949
2,LIB,V. Alonzo Echevarria-Garza,53
2,REP,Glenn Hegar,1043
2,,Over Votes,0
2,,Under Votes,39
3,DEM,Janet T. Dudding,512
3,LIB,V. Alonzo Echevarria-Garza,42
3,REP,Glenn Hegar,246
3,,Over Votes,0
3,,Under Votes,40
4,DEM,Janet T. Dudding,459
4,LIB,V. Alonzo Echevarria-Garza,24
4,REP,Glenn Hegar,1175
4,,Over Votes,0
4,,Under Votes,36
5,DEM,Janet T. Dudding,172
5,LIB,V. Alonzo Echevarria-Garza,12
5,REP,Glenn Hegar,381
5,,Over Votes,0
5,,Under Votes,11
6,DEM,Janet T. Dudding,398
6,LIB,V. Alonzo Echevarria-Garza,12
6,REP,Glenn Hegar,314
6,,Over Votes,0
6,,Under Votes,20
7,DEM,Janet T. Dudding,357
7,LIB,V. Alonzo Echevarria-Garza,20
7,REP,Glenn Hegar,391
7,,Over Votes,0
7,,Under Votes,22
8,DEM,Janet T. Dudding,335
8,LIB,V. Alonzo Echevarria-Garza,33
8,REP,Glenn Hegar,843
8,,Over Votes,0
8,,Under Votes,37
9,DEM,Janet T. Dudding,416
9,LIB,V. Alonzo Echevarria-Garza,45
9,REP,Glenn Hegar,689
9,,Over Votes,0
9,,Under Votes,21
10,DEM,Janet T. Dudding,69
10,LIB,V. Alonzo Echevarria-Garza,9
10,REP,Glenn Hegar,436
10,,Over Votes,0
10,,Under Votes,6
11,DEM,Janet T. Dudding,376
11,LIB,V. Alonzo Echevarria-Garza,38
11,REP,Glenn Hegar,1761
11,,Over Votes,0
11,,Under Votes,45
12,DEM,Janet T. Dudding,420
12,LIB,V. Alonzo Echevarria-Garza,16
12,REP,Glenn Hegar,785
12,,Over Votes,0
12,,Under Votes,32
13,DEM,Janet T. Dudding,294
13,LIB,V. Alonzo Echevarria-Garza,13
13,REP,Glenn Hegar,933
13,,Over Votes,0
13,,Under Votes,9
14,DEM,Janet T. Dudding,797
14,LIB,V. Alonzo Echevarria-Garza,22
14,REP,Glenn Hegar,733
14,,Over Votes,0
14,,Under Votes,24
15,DEM,Janet T. Dudding,373
15,LIB,V. Alonzo Echevarria-Garza,14
15,REP,Glenn Hegar,360
15,,Over Votes,0
15,,Under Votes,19
16,DEM,Janet T. Dudding,305
16,LIB,V. Alonzo Echevarria-Garza,24
16,REP,Glenn Hegar,707
16,,Over Votes,0
16,,Under Votes,21
17,DEM,Janet T. Dudding,563
17,LIB,V. Alonzo Echevarria-Garza,43
17,REP,Glenn Hegar,946
17,,Over Votes,0
17,,Under Votes,42
18,DEM,Janet T. Dudding,69
18,LIB,V. Alonzo Echevarria-Garza,8
18,REP,Glenn Hegar,406
18,,Over Votes,0
18,,Under Votes,15
19,DEM,Janet T. Dudding,429
19,LIB,V. Alonzo Echevarria-Garza,21
19,REP,Glenn Hegar,561
19,,Over Votes,0
19,,Under Votes,27
20,DEM,Janet T. Dudding,125
20,LIB,V. Alonzo Echevarria-Garza,9
20,REP,Glenn Hegar,507
20,,Over Votes,0
20,,Under Votes,14
21,DEM,Janet T. Dudding,1154
21,LIB,V. Alonzo Echevarria-Garza,53
21,REP,Glenn Hegar,1268
21,,Over Votes,0
21,,Under Votes,62
22,DEM,Janet T. Dudding,373
22,LIB,V. Alonzo Echevarria-Garza,38
22,REP,Glenn Hegar,1754
22,,Over Votes,0
22,,Under Votes,33
