precinct,party,candidate,votes
1,REP,Sarah R. Duff,283
1,,Over Votes,0
1,,Under Votes,165
10,REP,Sarah R. Duff,173
10,,Over Votes,0
10,,Under Votes,71
100,REP,Sarah R. Duff,178
100,,Over Votes,0
100,,Under Votes,65
101,REP,Sarah R. Duff,359
101,,Over Votes,0
101,,Under Votes,121
102,REP,Sarah R. Duff,403
102,,Over Votes,0
102,,Under Votes,206
103,REP,Sarah R. Duff,76
103,,Over Votes,0
103,,Under Votes,37
104,REP,Sarah R. Duff,89
104,,Over Votes,0
104,,Under Votes,55
105,REP,Sarah R. Duff,3
105,,Over Votes,0
105,,Under Votes,2
106,REP,Sarah R. Duff,168
106,,Over Votes,0
106,,Under Votes,83
107,REP,Sarah R. Duff,322
107,,Over Votes,0
107,,Under Votes,149
108,REP,Sarah R. Duff,220
108,,Over Votes,0
108,,Under Votes,134
109,REP,Sarah R. Duff,454
109,,Over Votes,0
109,,Under Votes,234
11,REP,Sarah R. Duff,603
11,,Over Votes,0
11,,Under Votes,261
110,REP,Sarah R. Duff,306
110,,Over Votes,0
110,,Under Votes,181
111,REP,Sarah R. Duff,336
111,,Over Votes,0
111,,Under Votes,171
112,REP,Sarah R. Duff,304
112,,Over Votes,0
112,,Under Votes,172
113,REP,Sarah R. Duff,246
113,,Over Votes,0
113,,Under Votes,126
114,REP,Sarah R. Duff,356
114,,Over Votes,0
114,,Under Votes,201
115,REP,Sarah R. Duff,255
115,,Over Votes,0
115,,Under Votes,160
116,REP,Sarah R. Duff,493
116,,Over Votes,0
116,,Under Votes,351
117,REP,Sarah R. Duff,328
117,,Over Votes,0
117,,Under Votes,118
118,REP,Sarah R. Duff,395
118,,Over Votes,0
118,,Under Votes,175
119,REP,Sarah R. Duff,223
119,,Over Votes,0
119,,Under Votes,148
12,REP,Sarah R. Duff,226
12,,Over Votes,0
12,,Under Votes,145
120,REP,Sarah R. Duff,425
120,,Over Votes,0
120,,Under Votes,300
121,REP,Sarah R. Duff,171
121,,Over Votes,0
121,,Under Votes,91
122,REP,Sarah R. Duff,592
122,,Over Votes,0
122,,Under Votes,388
123,REP,Sarah R. Duff,198
123,,Over Votes,0
123,,Under Votes,135
124,REP,Sarah R. Duff,239
