precinct,party,candidate,votes
1,DEM,Holly Taylor,336
1,,Over Votes,0
1,,Under Votes,87
10,DEM,Holly Taylor,23
10,,Over Votes,0
10,,Under Votes,8
100,DEM,Holly Taylor,144
100,,Over Votes,0
100,,Under Votes,36
101,DEM,Holly Taylor,401
101,,Over Votes,0
101,,Under Votes,106
102,DEM,Holly Taylor,249
102,,Over Votes,0
102,,Under Votes,70
103,DEM,Holly Taylor,133
103,,Over Votes,0
103,,Under Votes,67
104,DEM,Holly Taylor,223
104,,Over Votes,0
104,,Under Votes,59
105,DEM,Holly Taylor,32
105,,Over Votes,0
105,,Under Votes,10
106,DEM,Holly Taylor,199
106,,Over Votes,0
106,,Under Votes,55
107,DEM,Holly Taylor,413
107,,Over Votes,0
107,,Under Votes,138
108,DEM,Holly Taylor,328
108,,Over Votes,0
108,,Under Votes,119
109,DEM,Holly Taylor,408
109,,Over Votes,0
109,,Under Votes,169
11,DEM,Holly Taylor,216
11,,Over Votes,0
11,,Under Votes,56
110,DEM,Holly Taylor,342
110,,Over Votes,0
110,,Under Votes,105
111,DEM,Holly Taylor,203
111,,Over Votes,0
111,,Under Votes,66
112,DEM,Holly Taylor,320
112,,Over Votes,0
112,,Under Votes,121
113,DEM,Holly Taylor,350
113,,Over Votes,0
113,,Under Votes,101
114,DEM,Holly Taylor,495
114,,Over Votes,0
114,,Under Votes,128
115,DEM,Holly Taylor,376
115,,Over Votes,0
115,,Under Votes,135
116,DEM,Holly Taylor,395
116,,Over Votes,0
116,,Under Votes,190
117,DEM,Holly Taylor,455
117,,Over Votes,0
117,,Under Votes,113
118,DEM,Holly Taylor,395
118,,Over Votes,0
118,,Under Votes,146
119,DEM,Holly Taylor,245
119,,Over Votes,0
119,,Under Votes,89
12,DEM,Holly Taylor,212
12,,Over Votes,0
12,,Under Votes,65
120,DEM,Holly Taylor,337
120,,Over Votes,0
120,,Under Votes,117
121,DEM,Holly Taylor,282
121,,Over Votes,0
121,,Under Votes,92
122,DEM,Holly Taylor,394
122,,Over Votes,0
122,,Under Votes,146
123,DEM,Holly Taylor,212
123,,Over Votes,0
123,,Under Votes,59
124,DEM,Holly Taylor,357
124,,Over Votes,0
124,,Under Votes,123
125,DEM,Holly Taylor,249
125,,Over Votes,0
125,,Under Votes,65
126,DEM,Holly Taylor,629
126,,Over Votes,0
126,,Under Votes,167
127,DEM,Holly Taylor,414
127,,Over Votes,0
127,,Under Votes,149
128,DEM,Holly Taylor,186
128,,Over Votes,0
128,,Under Votes,74
129,DEM,Holly Taylor,465
129,,Over Votes,0
129,,Under Votes,141
13,DEM,Holly Taylor,228
13,,Over Votes,0
13,,Under Votes,56
130,DEM,Holly Taylor,470
130,,Over Votes,0
130,,Under Votes,153
131,DEM,Holly Taylor,276
131,,Over Votes,0
131,,Under Votes,84
132,DEM,Holly Taylor,422
132,,Over Votes,0
132,,Under Votes,121
133,DEM,Holly Taylor,291
133,,Over Votes,0
133,,Under Votes,70
134,DEM,Holly Taylor,394
134,,Over Votes,0
134,,Under Votes,109
135,DEM,Holly Taylor,429
135,,Over Votes,0
135,,Under Votes,138
136,DEM,Holly Taylor,221
136,,Over Votes,0
136,,Under Votes,88
137,DEM,Holly Taylor,178
137,,Over Votes,0
137,,Under Votes,63
138,DEM,Holly Taylor,286
138,,Over Votes,0
138,,Under Votes,126
139,DEM,Holly Taylor,404
139,,Over Votes,0
139,,Under Votes,131
14,DEM,Holly Taylor,324
14,,Over Votes,0
14,,Under Votes,98
140,DEM,Holly Taylor,407
140,,Over Votes,0
140,,Under Votes,110
141,DEM,Holly Taylor,472
141,,Over Votes,0
141,,Under Votes,138
142,DEM,Holly Taylor,371
142,,Over Votes,0
142,,Under Votes,133
143,DEM,Holly Taylor,196
143,,Over Votes,0
143,,Under Votes,73
144,DEM,Holly Taylor,330
144,,Over Votes,0
144,,Under Votes,91
145,DEM,Holly Taylor,212
145,,Over Votes,0
145,,Under Votes,52
146,DEM,Holly Taylor,479
146,,Over Votes,0
146,,Under Votes,149
147,DEM,Holly Taylor,195
147,,Over Votes,0
147,,Under Votes,66
148,DEM,Holly Taylor,112
148,,Over Votes,0
148,,Under Votes,31
149,DEM,Holly Taylor,481
149,,Over Votes,0
149,,Under Votes,123
15,DEM,Holly Taylor,156
15,,Over Votes,0
15,,Under Votes,50
150,DEM,Holly Taylor,278
150,,Over Votes,0
150,,Under Votes,72
151,DEM,Holly Taylor,213
151,,Over Votes,0
151,,Under Votes,46
152,DEM,Holly Taylor,30
152,,Over Votes,0
152,,Under Votes,11
153,DEM,Holly Taylor,109
153,,Over Votes,0
153,,Under Votes,37
154,DEM,Holly Taylor,218
154,,Over Votes,0
154,,Under Votes,66
155,DEM,Holly Taylor,300
155,,Over Votes,0
155,,Under Votes,69
156,DEM,Holly Taylor,423
156,,Over Votes,0
156,,Under Votes,119
157,DEM,Holly Taylor,454
157,,Over Votes,0
157,,Under Votes,129
158,DEM,Holly Taylor,319
158,,Over Votes,0
158,,Under Votes,94
159,DEM,Holly Taylor,339
159,,Over Votes,0
159,,Under Votes,92
16,DEM,Holly Taylor,157
16,,Over Votes,0
16,,Under Votes,46
160,DEM,Holly Taylor,20
160,,Over Votes,0
160,,Under Votes,7
161,DEM,Holly Taylor,16
161,,Over Votes,0
161,,Under Votes,7
162,DEM,Holly Taylor,104
162,,Over Votes,0
162,,Under Votes,23
163,DEM,Holly Taylor,196
163,,Over Votes,0
163,,Under Votes,53
164,DEM,Holly Taylor,271
164,,Over Votes,0
164,,Under Votes,122
165,DEM,Holly Taylor,79
165,,Over Votes,0
165,,Under Votes,29
166,DEM,Holly Taylor,402
166,,Over Votes,0
166,,Under Votes,161
167,DEM,Holly Taylor,186
167,,Over Votes,0
167,,Under Votes,74
168,DEM,Holly Taylor,135
168,,Over Votes,0
168,,Under Votes,40
169,DEM,Holly Taylor,363
169,,Over Votes,0
169,,Under Votes,120
17,DEM,Holly Taylor,416
17,,Over Votes,0
17,,Under Votes,97
170,DEM,Holly Taylor,191
170,,Over Votes,0
170,,Under Votes,52
171,DEM,Holly Taylor,292
171,,Over Votes,0
171,,Under Votes,96
172,DEM,Holly Taylor,287
172,,Over Votes,0
172,,Under Votes,59
173,DEM,Holly Taylor,61
173,,Over Votes,0
173,,Under Votes,17
174,DEM,Holly Taylor,395
174,,Over Votes,0
174,,Under Votes,140
175,DEM,Holly Taylor,184
175,,Over Votes,0
175,,Under Votes,51
176,DEM,Holly Taylor,322
176,,Over Votes,0
176,,Under Votes,106
177,DEM,Holly Taylor,243
177,,Over Votes,0
177,,Under Votes,63
178,DEM,Holly Taylor,218
178,,Over Votes,0
178,,Under Votes,74
179,DEM,Holly Taylor,392
179,,Over Votes,0
179,,Under Votes,113
18,DEM,Holly Taylor,47
18,,Over Votes,0
18,,Under Votes,22
180,DEM,Holly Taylor,348
180,,Over Votes,0
180,,Under Votes,95
181,DEM,Holly Taylor,290
181,,Over Votes,0
181,,Under Votes,66
182,DEM,Holly Taylor,405
182,,Over Votes,0
182,,Under Votes,113
183,DEM,Holly Taylor,6
183,,Over Votes,0
183,,Under Votes,5
184,DEM,Holly Taylor,282
184,,Over Votes,0
184,,Under Votes,77
185,DEM,Holly Taylor,314
185,,Over Votes,0
185,,Under Votes,95
186,DEM,Holly Taylor,27
186,,Over Votes,0
186,,Under Votes,6
187,DEM,Holly Taylor,87
187,,Over Votes,0
187,,Under Votes,26
188,DEM,Holly Taylor,49
188,,Over Votes,0
188,,Under Votes,11
189,DEM,Holly Taylor,170
189,,Over Votes,0
189,,Under Votes,42
19,DEM,Holly Taylor,210
19,,Over Votes,0
19,,Under Votes,73
190,DEM,Holly Taylor,85
190,,Over Votes,0
190,,Under Votes,27
191,DEM,Holly Taylor,75
191,,Over Votes,0
191,,Under Votes,15
192,DEM,Holly Taylor,344
192,,Over Votes,0
192,,Under Votes,83
193,DEM,Holly Taylor,83
193,,Over Votes,0
193,,Under Votes,30
194,DEM,Holly Taylor,367
194,,Over Votes,0
194,,Under Votes,105
195,DEM,Holly Taylor,62
195,,Over Votes,0
195,,Under Votes,10
196,DEM,Holly Taylor,202
196,,Over Votes,0
196,,Under Votes,75
197,DEM,Holly Taylor,137
197,,Over Votes,0
197,,Under Votes,36
198,DEM,Holly Taylor,420
198,,Over Votes,0
198,,Under Votes,121
199,DEM,Holly Taylor,272
199,,Over Votes,0
199,,Under Votes,105
2,DEM,Holly Taylor,507
2,,Over Votes,0
2,,Under Votes,154
20,DEM,Holly Taylor,220
20,,Over Votes,0
20,,Under Votes,64
200,DEM,Holly Taylor,234
200,,Over Votes,0
200,,Under Votes,63
201,DEM,Holly Taylor,0
201,,Over Votes,0
201,,Under Votes,0
203,DEM,Holly Taylor,313
203,,Over Votes,0
203,,Under Votes,97
204,DEM,Holly Taylor,32
204,,Over Votes,0
204,,Under Votes,9
205,DEM,Holly Taylor,379
205,,Over Votes,0
205,,Under Votes,123
206,DEM,Holly Taylor,213
206,,Over Votes,0
206,,Under Votes,57
207,DEM,Holly Taylor,379
207,,Over Votes,0
207,,Under Votes,111
208,DEM,Holly Taylor,401
208,,Over Votes,0
208,,Under Votes,99
