precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,4
10,DEM,Kathleen Brown,64
10,REP,Ronny Jackson,477
11,,Over Votes,0
11,,Under Votes,12
11,DEM,Kathleen Brown,53
11,REP,Ronny Jackson,422
12,,Over Votes,0
12,,Under Votes,0
12,DEM,Kathleen Brown,3
12,REP,Ronny Jackson,76
13,,Over Votes,0
13,,Under Votes,18
13,DEM,Kathleen Brown,49
13,REP,Ronny Jackson,576
14,,Over Votes,0
14,,Under Votes,1
14,DEM,Kathleen Brown,7
14,REP,Ronny Jackson,138
15,,Over Votes,0
15,,Under Votes,3
15,DEM,Kathleen Brown,39
15,REP,Ronny Jackson,300
16,,Over Votes,0
16,,Under Votes,3
16,DEM,Kathleen Brown,17
16,REP,Ronny Jackson,148
2,,Over Votes,0
2,,Under Votes,22
2,DEM,Kathleen Brown,159
2,REP,Ronny Jackson,1306
3,,Over Votes,0
3,,Under Votes,11
3,DEM,Kathleen Brown,60
3,REP,Ronny Jackson,674
4,,Over Votes,0
4,,Under Votes,3
4,DEM,Kathleen Brown,26
4,REP,Ronny Jackson,243
5,,Over Votes,0
5,,Under Votes,7
5,DEM,Kathleen Brown,61
5,REP,Ronny Jackson,474
6,,Over Votes,0
6,,Under Votes,7
6,DEM,Kathleen Brown,57
6,REP,Ronny Jackson,419
7,,Over Votes,0
7,,Under Votes,6
7,DEM,Kathleen Brown,80
7,REP,Ronny Jackson,605
8,,Over Votes,0
8,,Under Votes,7
8,DEM,Kathleen Brown,55
8,REP,Ronny Jackson,450
9,,Over Votes,0
9,,Under Votes,10
9,DEM,Kathleen Brown,89
9,REP,Ronny Jackson,640
