precinct,party,candidate,votes
15,,Kent Dosch,26
15,,Over Votes,0
15,,Under Votes,14
16,,Kent Dosch,105
16,,Over Votes,0
16,,Under Votes,26
2,,Kent Dosch,986
2,,Over Votes,0
2,,Under Votes,316
3,,Kent Dosch,564
3,,Over Votes,0
3,,Under Votes,170
4,,Kent Dosch,208
4,,Over Votes,0
4,,Under Votes,64
5,,Kent Dosch,415
5,,Over Votes,0
5,,Under Votes,113
6,,Kent Dosch,367
6,,Over Votes,0
6,,Under Votes,116
7,,Kent Dosch,14
7,,Over Votes,0
7,,Under Votes,0
8,,Kent Dosch,358
8,,Over Votes,0
8,,Under Votes,146
