precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,5
10,DEM,Rochelle Mercedes Garza,66
10,LIB,Mark Ash,11
10,REP,Ken Paxton,463
11,,Over Votes,0
11,,Under Votes,12
11,DEM,Rochelle Mercedes Garza,51
11,LIB,Mark Ash,12
11,REP,Ken Paxton,412
12,,Over Votes,0
12,,Under Votes,1
12,DEM,Rochelle Mercedes Garza,4
12,LIB,Mark Ash,1
12,REP,Ken Paxton,73
13,,Over Votes,0
13,,Under Votes,13
13,DEM,Rochelle Mercedes Garza,47
13,LIB,Mark Ash,13
13,REP,Ken Paxton,570
14,,Over Votes,0
14,,Under Votes,2
14,DEM,Rochelle Mercedes Garza,8
14,LIB,Mark Ash,2
14,REP,Ken Paxton,134
15,,Over Votes,0
15,,Under Votes,1
15,DEM,Rochelle Mercedes Garza,41
15,LIB,Mark Ash,10
15,REP,Ken Paxton,290
16,,Over Votes,0
16,,Under Votes,2
16,DEM,Rochelle Mercedes Garza,18
16,LIB,Mark Ash,2
16,REP,Ken Paxton,146
2,,Over Votes,0
2,,Under Votes,15
2,DEM,Rochelle Mercedes Garza,155
2,LIB,Mark Ash,29
2,REP,Ken Paxton,1288
3,,Over Votes,0
3,,Under Votes,13
3,DEM,Rochelle Mercedes Garza,58
3,LIB,Mark Ash,11
3,REP,Ken Paxton,663
4,,Over Votes,0
4,,Under Votes,4
4,DEM,Rochelle Mercedes Garza,24
4,LIB,Mark Ash,6
4,REP,Ken Paxton,238
5,,Over Votes,0
5,,Under Votes,3
5,DEM,Rochelle Mercedes Garza,59
5,LIB,Mark Ash,14
5,REP,Ken Paxton,466
6,,Over Votes,0
6,,Under Votes,6
6,DEM,Rochelle Mercedes Garza,57
6,LIB,Mark Ash,13
6,REP,Ken Paxton,407
7,,Over Votes,0
7,,Under Votes,12
7,DEM,Rochelle Mercedes Garza,79
7,LIB,Mark Ash,12
7,REP,Ken Paxton,588
8,,Over Votes,0
8,,Under Votes,8
8,DEM,Rochelle Mercedes Garza,57
8,LIB,Mark Ash,4
8,REP,Ken Paxton,443
9,,Over Votes,0
9,,Under Votes,8
9,DEM,Rochelle Mercedes Garza,90
9,LIB,Mark Ash,14
9,REP,Ken Paxton,627
