precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,1
10,,Write-in,0
10,DEM,Beto O'Rourke,61
10,GRN,Delilah Barrios,1
10,LIB,Mark Tippetts,8
10,REP,Greg Abbott,474
11,,Over Votes,0
11,,Under Votes,2
11,,Write-in,2
11,DEM,Beto O'Rourke,47
11,GRN,Delilah Barrios,1
11,LIB,Mark Tippetts,4
11,REP,Greg Abbott,431
12,,Over Votes,0
12,,Under Votes,0
12,,Write-in,0
12,DEM,Beto O'Rourke,3
12,GRN,Delilah Barrios,0
12,LIB,Mark Tippetts,0
12,REP,Greg Abbott,76
13,,Over Votes,0
13,,Under Votes,6
13,,Write-in,1
13,DEM,Beto O'Rourke,43
13,GRN,Delilah Barrios,3
13,LIB,Mark Tippetts,6
13,REP,Greg Abbott,584
14,,Over Votes,0
14,,Under Votes,0
14,,Write-in,0
14,DEM,Beto O'Rourke,7
14,GRN,Delilah Barrios,0
14,LIB,Mark Tippetts,0
14,REP,Greg Abbott,139
15,,Over Votes,0
15,,Under Votes,0
15,,Write-in,0
15,DEM,Beto O'Rourke,36
15,GRN,Delilah Barrios,1
15,LIB,Mark Tippetts,5
15,REP,Greg Abbott,300
16,,Over Votes,0
16,,Under Votes,0
16,,Write-in,0
16,DEM,Beto O'Rourke,17
16,GRN,Delilah Barrios,0
16,LIB,Mark Tippetts,1
16,REP,Greg Abbott,150
2,,Over Votes,0
2,,Under Votes,4
2,,Write-in,1
2,DEM,Beto O'Rourke,148
2,GRN,Delilah Barrios,1
2,LIB,Mark Tippetts,9
2,REP,Greg Abbott,1324
3,,Over Votes,0
3,,Under Votes,1
3,,Write-in,1
3,DEM,Beto O'Rourke,57
3,GRN,Delilah Barrios,3
3,LIB,Mark Tippetts,3
3,REP,Greg Abbott,680
4,,Over Votes,0
4,,Under Votes,0
4,,Write-in,0
4,DEM,Beto O'Rourke,23
4,GRN,Delilah Barrios,1
4,LIB,Mark Tippetts,7
4,REP,Greg Abbott,241
5,,Over Votes,0
5,,Under Votes,0
5,,Write-in,0
5,DEM,Beto O'Rourke,61
5,GRN,Delilah Barrios,0
5,LIB,Mark Tippetts,8
5,REP,Greg Abbott,473
6,,Over Votes,0
6,,Under Votes,2
6,,Write-in,0
6,DEM,Beto O'Rourke,55
6,GRN,Delilah Barrios,2
6,LIB,Mark Tippetts,4
6,REP,Greg Abbott,420
7,,Over Votes,0
7,,Under Votes,1
7,,Write-in,0
7,DEM,Beto O'Rourke,70
7,GRN,Delilah Barrios,2
7,LIB,Mark Tippetts,5
7,REP,Greg Abbott,613
8,,Over Votes,0
8,,Under Votes,3
8,,Write-in,0
8,DEM,Beto O'Rourke,56
8,GRN,Delilah Barrios,1
8,LIB,Mark Tippetts,3
8,REP,Greg Abbott,449
9,,Over Votes,0
9,,Under Votes,4
9,,Write-in,0
9,DEM,Beto O'Rourke,81
9,GRN,Delilah Barrios,1
9,LIB,Mark Tippetts,3
9,REP,Greg Abbott,650
