precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,12
10,,Write-in,0
10,DEM,Jay Kleberg,60
10,GRN,"Alfred Molison, Jr.",3
10,REP,Dawn Buckingham,470
11,,Over Votes,0
11,,Under Votes,18
11,,Write-in,1
11,DEM,Jay Kleberg,41
11,GRN,"Alfred Molison, Jr.",4
11,REP,Dawn Buckingham,423
12,,Over Votes,0
12,,Under Votes,0
12,,Write-in,0
12,DEM,Jay Kleberg,3
12,GRN,"Alfred Molison, Jr.",0
12,REP,Dawn Buckingham,76
13,,Over Votes,0
13,,Under Votes,21
13,,Write-in,1
13,DEM,Jay Kleberg,43
13,GRN,"Alfred Molison, Jr.",0
13,REP,Dawn Buckingham,578
14,,Over Votes,0
14,,Under Votes,2
14,,Write-in,0
14,DEM,Jay Kleberg,6
14,GRN,"Alfred Molison, Jr.",1
14,REP,Dawn Buckingham,137
15,,Over Votes,0
15,,Under Votes,7
15,,Write-in,0
15,DEM,Jay Kleberg,36
15,GRN,"Alfred Molison, Jr.",5
15,REP,Dawn Buckingham,294
16,,Over Votes,0
16,,Under Votes,1
16,,Write-in,0
16,DEM,Jay Kleberg,18
16,GRN,"Alfred Molison, Jr.",0
16,REP,Dawn Buckingham,149
2,,Over Votes,0
2,,Under Votes,19
2,,Write-in,0
2,DEM,Jay Kleberg,145
2,GRN,"Alfred Molison, Jr.",6
2,REP,Dawn Buckingham,1317
3,,Over Votes,0
3,,Under Votes,12
3,,Write-in,0
3,DEM,Jay Kleberg,53
3,GRN,"Alfred Molison, Jr.",5
3,REP,Dawn Buckingham,675
4,,Over Votes,0
4,,Under Votes,4
4,,Write-in,1
4,DEM,Jay Kleberg,23
4,GRN,"Alfred Molison, Jr.",3
4,REP,Dawn Buckingham,241
5,,Over Votes,0
5,,Under Votes,9
5,,Write-in,1
5,DEM,Jay Kleberg,57
5,GRN,"Alfred Molison, Jr.",3
5,REP,Dawn Buckingham,472
6,,Over Votes,0
6,,Under Votes,6
6,,Write-in,1
6,DEM,Jay Kleberg,50
6,GRN,"Alfred Molison, Jr.",4
6,REP,Dawn Buckingham,422
7,,Over Votes,0
7,,Under Votes,11
7,,Write-in,0
7,DEM,Jay Kleberg,72
7,GRN,"Alfred Molison, Jr.",6
7,REP,Dawn Buckingham,602
8,,Over Votes,0
8,,Under Votes,10
8,,Write-in,0
8,DEM,Jay Kleberg,55
8,GRN,"Alfred Molison, Jr.",1
8,REP,Dawn Buckingham,446
9,,Over Votes,0
9,,Under Votes,10
9,,Write-in,0
9,DEM,Jay Kleberg,82
9,GRN,"Alfred Molison, Jr.",7
9,REP,Dawn Buckingham,640
