precinct,party,candidate,votes
1,,Over Votes,0
1,,Under Votes,79
1,DEM,Roland Gutierrez,447
1,LIB,Jo-Anne Valdivia,21
1,REP,"Peter P. ""Pete"" Flores",223
2,,Over Votes,0
2,,Under Votes,131
2,DEM,Roland Gutierrez,781
2,LIB,Jo-Anne Valdivia,20
2,REP,"Peter P. ""Pete"" Flores",324
3,,Over Votes,0
3,,Under Votes,189
3,DEM,Roland Gutierrez,736
3,LIB,Jo-Anne Valdivia,28
3,REP,"Peter P. ""Pete"" Flores",289
4,,Over Votes,0
4,,Under Votes,172
4,DEM,Roland Gutierrez,574
4,LIB,Jo-Anne Valdivia,28
4,REP,"Peter P. ""Pete"" Flores",421
